"id1","id2","id3","id4","sav_no","s3bv_51","s3bv_52ii","s3bv_53i","s3bv_53ii","s3bv_54","s3bv_55","s3bv_56i","s3bv_56ii","s3bv_57i","s3bv_57ii","s3bv_57iii","s3bv_57iv","s3bv_57v","s3bv_58","s3bv_59i","s3bv_59ii","s3bv_60i","s3bv_61","s3v_61_1","s3v_61_2","s3v_61_3","s3v_61_4","s3v_61_5","s3v_61_6","hhno"
3,38,100,56,1,1,1,300,,2,,,,,,,,,,,,,,,,,,,,103100056
3,38,100,56,2,1,5,40,,2,,,,,,,,,,,,,,,,,,,,103100056
3,38,100,57,1,2,1,,,1,,150,,,,,,,,,,,,,,,,,,103100057
3,38,100,58,1,1,1,70,,1,,,,,,,,,30,60,,4,"2",2,,,,,,103100058
3,38,100,68,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,103100068
4,3,101,20,1,2,1,,,1,,,,,,,,,,,,,,,,,,,,104101020
4,3,101,32,1,2,1,,,1,,180,,,,,,,,,,,,,,,,,,104101032
4,3,101,51,1,1,1,,,1,-8,,,,,,,,,,,,,,,,,,,104101051
4,3,101,57,1,1,1,,,1,-8,,,,,,,,,,,,,,,,,,,104101057
4,3,102,3,1,1,2,,,1,,,,,,,,,30,90,,2,"2",2,,,,,,104102003
4,3,102,8,1,1,1,17,,1,,15,,1,,,,,,,,2,,,,,,,,104102008
4,3,102,19,1,1,1,,,1,,,,,,,,,60,,,2,,,,,,,,104102019
4,54,104,3,3,2,1,,,1,-8,150,,,,,,,,,,,,,,,,,,104104003
4,54,104,3,1,2,1,,,1,-8,2000,,,,,,,,,,,,,,,,,,104104003
4,54,104,3,2,2,1,,,2,,,,,,,,,,,,,,,,,,,,104104003
4,53,105,30,1,1,1,100,,1,,450,,,,,,,,,,2,,,,,,,,104105030
4,54,106,54,1,1,1,13,,1,-8,13,,,,,,,13,150,,2,"4",4,,,,,,104106054
4,46,107,28,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,104107028
4,46,107,40,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,104107040
4,46,107,66,1,1,1,300,,2,,,,,,,,,,,,,,,,,,,,104107066
4,46,108,15,1,2,1,,,1,,700,,,,,,,,,,,,,,,,,,104108015
4,46,108,16,1,1,1,400,,2,,,,,,,,,,,,,,,,,,,,104108016
4,46,108,30,1,2,1,,,1,-8,4000,,,,,,,30,150,,2,"2",2,,,,,,104108030
4,60,110,11,1,1,1,300,,2,,,,,,,,,,,,,,,,,,,,104110011
4,60,111,33,1,1,1,500,,2,,,,,,,,,,,,,,,,,,,,104111033
4,60,111,34,1,1,1,,,1,,36,,,,,,,2,30,,1,"7",7,,,,,,104111034
4,60,111,35,1,1,1,100,,2,,,,,,,,,,,,,,,,,,,,104111035
4,60,111,53,1,2,1,,,1,,600,,,,,,,,,,,,,,,,,,104111053
4,60,111,70,1,1,1,90,,2,,,,,,,,,,,,,,,,,,,,104111070
4,60,112,1,1,1,1,600,,1,,500,,,,,,,2,500,,2,"1",1,,,,,,104112001
4,60,112,34,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,104112034
4,60,112,46,1,1,1,200,,2,,,,,,,,,,,,,,,,,,,,104112046
4,60,112,51,1,1,1,200,,2,,,,,,,,,,,,,,,,,,,,104112051
4,60,112,52,1,1,1,5,,2,,,,,,,,,,,,,,,,,,,,104112052
4,60,112,59,1,2,1,,,1,-8,300,,,,,,,,,,,,,,,,,,104112059
4,60,113,11,1,1,1,100,,2,,,,,,,,,,,,,,,,,,,,104113011
4,60,113,19,1,1,1,100,,2,,,,,,,,,,,,,,,,,,,,104113019
4,60,113,25,1,2,1,,,1,-8,400,,,,,,,,,,,,,,,,,,104113025
4,60,113,40,1,1,1,5,,2,,,,,,,,,,,,,,,,,,,,104113040
4,60,113,54,1,1,1,400,,1,,5000,,1,,,,,,100,,2,,,,,,,,104113054
4,60,113,90,1,1,1,200,,2,,,,,,,,,,,,,,,,,,,,104113090
4,6,114,2,1,2,1,,,1,-8,200,,,,,,,,,,,,,,,,,,104114002
4,6,114,4,1,2,1,,,1,-8,200,,,,,,,,,,,,,,,,,,104114004
4,6,114,16,1,2,1,,,1,-8,80,,,,,,,,,,,,,,,,,,104114016
4,6,115,7,1,1,2,,,1,,,,,,,,,,,,2,,,,,,,,104115007
4,6,115,20,1,1,1,100,,1,-8,130,,1,,,,,1,15,,2,,,,,,,,104115020
4,6,115,23,1,1,1,,,1,,,,,,,,,,,,2,,,,,,,,104115023
4,7,117,5,1,1,1,50,0,2,,,,,,,,,,,,,,,,,,,,104117005
4,7,117,7,1,2,1,,,1,,30,0,2,,,,,30,15,0,4,"2",2,,,,,,104117007
4,7,117,10,1,1,1,300,0,2,,,,,,,,,,,,,,,,,,,,104117010
4,7,117,11,2,1,2,100,0,2,,,,,,,,,,,,,,,,,,,,104117011
4,7,117,11,1,2,1,,,1,-8,60,0,,,,,,,,,,,,,,,,,104117011
4,7,117,12,1,1,1,60,0,2,,,,,,,,,,,,,,,,,,,,104117012
4,7,117,13,1,2,1,,,1,-8,320,0,,,,,,4,160,0,9,"2",2,,,,,,104117013
4,7,117,16,1,1,1,40,0,2,,,,,,,,,,,,,,,,,,,,104117016
4,7,117,16,2,1,2,60,0,2,,,,,,,,,,,,,,,,,,,,104117016
4,7,117,19,1,2,1,,,1,-8,500,0,,,,,,,,,,,,,,,,,104117019
4,7,117,20,2,1,1,40,0,2,,,,,,,,,,,,,,,,,,,,104117020
4,7,117,20,1,1,2,50,0,2,,,,,,,,,,,,,,,,,,,,104117020
4,7,117,24,1,1,1,90,0,2,,,,,,,,,,,,,,,,,,,,104117024
4,7,117,24,2,1,3,5,0,2,,,,,,,,,,,,,,,,,,,,104117024
4,7,117,32,1,2,1,,,1,-8,90,0,,,,,,30,30,0,2,"1,2",1,2,,,,,104117032
4,7,117,33,1,2,1,,,1,-8,60,0,,,,,,30,30,0,2,"7",7,,,,,,104117033
4,7,117,33,2,2,1,,,1,-8,30,0,,,,,,30,30,0,2,"7",7,,,,,,104117033
4,7,117,34,1,1,1,30,0,2,,,,,,,,,,,,,,,,,,,,104117034
4,7,117,41,1,2,1,,,1,-8,400,,,,,,,,,,2,,,,,,,,104117041
4,7,117,41,2,2,1,,,1,-8,500,,,,,,,,,,2,,,,,,,,104117041
4,62,118,2,1,2,1,,,1,,40,,,,,,,,,,,,,,,,,,104118002
4,62,118,16,1,2,1,,,1,,30,,,,,,,,,,,,,,,,,,104118016
4,62,118,21,1,2,1,,,1,-8,60,,,,,,,,,,,,,,,,,,104118021
4,62,118,31,1,2,1,,,1,,100,,,,,,,,,,,,,,,,,,104118031
4,62,118,33,1,1,2,70,,1,,40,,,,,,,,,,,,,,,,,,104118033
4,62,118,34,1,2,1,,,1,,250,,,,,,,,,,,,,,,,,,104118034
4,62,118,35,1,2,1,,,1,,20,,,,,,,,,,,,,,,,,,104118035
4,7,119,11,1,2,1,,,1,-8,4,,,,,,,,,,,,,,,,,,104119011
4,7,119,11,2,2,1,,,2,,,,,,,,,,,,,,,,,,,,104119011
4,7,119,24,1,2,1,,,1,-8,400,,,,,,,,,,,,,,,,,,104119024
4,7,119,27,1,2,1,,,1,-8,35,,,,,,,,,,,,,,,,,,104119027
4,7,119,39,1,2,1,,,1,-8,300,,,,,,,,,,,,,,,,,,104119039
4,7,119,39,2,2,1,,,1,-8,150,,,,,,,,,,,,,,,,,,104119039
4,7,119,43,1,2,1,,,1,-8,1000,,,,,,,,,,,,,,,,,,104119043
4,7,119,43,2,1,2,1000,,2,,,,,,,,,,,,,,,,,,,,104119043
4,49,120,1,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,104120001
4,49,120,6,1,2,1,,,1,-8,350,,,,,,,,,,,,,,,,,,104120006
4,49,120,10,1,1,1,80,,2,,,,,,,,,,,,,,,,,,,,104120010
4,49,120,13,1,1,1,150,,1,,20,,,,,,,,,,,,,,,,,,104120013
4,49,120,16,1,2,1,,,1,,40,,,,,,,,,,,,,,,,,,104120016
4,49,120,24,1,2,1,,,1,,90,,,,,,,,,,,,,,,,,,104120024
4,49,120,27,1,1,1,200,,2,,,,,,,,,,,,,,,,,,,,104120027
4,49,120,33,1,2,1,,,1,-8,120,,,,,,,,,,,,,,,,,,104120033
4,49,120,34,1,2,1,,,1,1,20,,,,,,,,,,,,,,,,,,104120034
4,49,120,60,1,2,1,,,1,-8,10,,,,,,,,,,,,,,,,,,104120060
4,49,121,15,2,1,2,7,,2,,,,,,,,,,,,,,,,,,,,104121015
4,49,121,15,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,104121015
4,49,121,16,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,104121016
4,49,121,23,1,1,1,5,,2,,,,,,,,,,,,,,,,,,,,104121023
4,49,121,24,1,1,1,5,,2,,,,,,,,,,,,,,,,,,,,104121024
4,49,121,26,1,1,1,70,,2,,,,,,,,,,,,,,,,,,,,104121026
4,49,121,35,1,1,1,15,,2,,,,,,,,,,,,,,,,,,,,104121035
4,49,121,84,1,1,1,30,,2,,,,,,,,,,,,,,,,,,,,104121084
4,49,121,102,1,1,1,1900,,2,,,,,,,,,,,,,,,,,,,,104121102
4,49,121,103,1,2,1,,,1,,200,,,,,,,,,,,,,,,,,,104121103
4,55,122,2,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,104122002
4,55,122,5,1,2,1,,,1,-8,60,0,,,,,,,,,,,,,,,,,104122005
4,55,122,6,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,104122006
4,55,122,7,1,1,1,60,,1,-8,10,,,,,,,,,,,,,,,,,,104122007
4,55,122,8,1,1,1,20,0,2,,,,,,,,,,,,,,,,,,,,104122008
4,55,122,12,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,104122012
4,55,122,14,1,1,1,50,0,2,,,,,,,,,,,,,,,,,,,,104122014
4,55,122,16,1,1,1,400,,1,-8,1,0,,,,,,,,,,,,,,,,,104122016
4,55,122,18,1,2,1,,,1,-8,9,0,,,,,,,,,,,,,,,,,104122018
4,49,123,3,1,2,1,,,1,,20,0,,,,,,,,,,,,,,,,,104123003
4,49,123,5,1,2,1,,,1,,63,0,,,,,,,,,,,,,,,,,104123005
4,49,123,9,1,1,1,40,0,2,,,,,,,,,,,,,,,,,,,,104123009
4,49,123,17,1,1,1,10,0,2,,,,,,,,,,,,,,,,,,,,104123017
4,49,123,20,1,1,1,2,0,2,,,,,,,,,,,,,,,,,,,,104123020
4,49,123,31,1,1,1,50,0,2,,,,,,,,,,,,,,,,,,,,104123031
4,49,123,35,1,1,1,15,0,2,,,,,,,,,,,,,,,,,,,,104123035
4,49,123,36,1,1,1,120,0,2,,,,,,,,,,,,,,,,,,,,104123036
4,49,123,40,1,1,1,5,0,2,,,,,,,,,,,,,,,,,,,,104123040
4,49,124,5,1,1,1,20,0,1,,70,0,,,,,,,,,,,,,,,,,104124005
4,49,124,12,2,1,2,80,0,2,,,,,,,,,,,,,,,,,,,,104124012
4,49,124,12,1,1,1,200,0,2,,,,,,,,,,,,,,,,,,,,104124012
4,49,124,23,1,1,1,6,0,2,,,,,,,,,,,,,,,,,,,,104124023
4,49,124,26,1,2,1,,,1,-8,10,0,,,,,,,,,,,,,,,,,104124026
4,49,124,28,1,1,2,20,0,2,,,,,,,,,,,,,,,,,,,,104124028
4,49,124,29,1,1,1,35,0,2,,,,,,,,,,,,,,,,,,,,104124029
4,49,124,33,1,1,1,5,0,2,,,,,,,,,,,,,,,,,,,,104124033
4,49,124,37,1,1,1,25,0,2,,,,,,,,,,,,,,,,,,,,104124037
4,49,124,48,1,1,1,1000,0,2,,,,,,,,,,,,,,,,,,,,104124048
4,50,126,14,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,104126014
4,50,126,17,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,104126017
4,50,126,17,2,1,3,15,,2,,,,,,,,,,,,,,,,,,,,104126017
4,50,126,19,1,1,1,560,,2,,,,,,,,,,,,,,,,,,,,104126019
4,50,126,20,1,2,1,,,1,-8,40,,,,,,,,,,,,,,,,,,104126020
4,50,126,22,1,1,1,15,,2,,,,,,,,,,,,,,,,,,,,104126022
4,50,126,23,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,104126023
4,50,126,41,2,1,2,150,,2,,,,,,,,,,,,,,,,,,,,104126041
4,50,126,41,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,104126041
4,51,127,3,1,1,1,50,0,2,,,,,,,,,,,,,,,,,,,,104127003
4,51,127,9,1,1,1,30,0,2,,,,,,,,,,,,,,,,,,,,104127009
4,51,127,12,1,1,2,10,0,2,,,,,,,,,,,,,,,,,,,,104127012
4,51,127,14,1,1,1,60,0,2,,,,,,,,,,,,,,,,,,,,104127014
4,51,127,15,1,1,1,,,1,,260,0,,,,,,,,,,,,,,,,,104127015
4,51,127,23,1,2,1,,,1,,500,0,,,,,,,,,,,,,,,,,104127023
4,51,127,25,1,1,2,60,0,2,,,,,,,,,,,,,,,,,,,,104127025
4,51,127,28,1,2,1,,,1,-8,1000,0,,,,,,,,,,,,,,,,,104127028
4,51,127,41,1,1,2,5,0,2,,,,,,,,,,,,,,,,,,,,104127041
4,51,127,42,1,1,1,100,0,2,,,,,,,,,,,,,,,,,,,,104127042
4,51,127,42,2,1,2,120,0,2,,,,,,,,,,,,,,,,,,,,104127042
4,59,128,21,1,2,1,,,1,-8,30,,,,,,,,,,,,,,,,,,104128021
4,59,128,24,1,2,1,,,1,,50,,,,,,,,,,,,,,,,,,104128024
4,59,128,28,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,104128028
4,59,128,38,1,2,1,,,1,,4,,,,,,,,,,,,,,,,,,104128038
4,59,128,42,2,2,1,,,1,,50,,,,,,,,,,,,,,,,,,104128042
4,59,128,42,1,2,1,,,1,,1000,,,,,,,,,,,,,,,,,,104128042
4,59,128,47,1,2,1,,,1,,46,,,,,,,30,30,,4,"2",2,,,,,,104128047
4,59,128,47,2,2,1,,,1,,120,,,,,,,30,60,,5,"2",2,,,,,,104128047
4,59,128,60,1,2,1,,,1,,100,,,,,,,,,,,,,,,,,,104128060
4,59,128,60,2,1,2,60,,2,,,,,,,,,,,,,,,,,,,,104128060
4,59,128,62,1,1,1,5,,2,,,,,,,,,,,,,,,,,,,,104128062
4,59,128,65,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,104128065
4,59,128,83,1,1,2,20,,2,,,,,,,,,,,,,,,,,,,,104128083
4,59,128,83,2,2,1,,,1,-8,20,,,,,,,,,,,,,,,,,,104128083
4,58,129,1,1,1,1,55,,2,,,,,,,,,,,,,,,,,,,,104129001
4,58,129,5,1,1,1,45,,2,,,,,,,,,,,,,,,,,,,,104129005
4,58,129,7,1,1,1,150,,2,,,,,,,,,,,,,,,,,,,,104129007
4,58,129,14,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,104129014
4,58,129,16,1,1,1,500,,2,,,,,,,,,,,,,,,,,,,,104129016
4,58,129,17,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,104129017
4,58,129,18,1,1,1,200,,2,,,,,,,,,,,,,,,,,,,,104129018
4,58,129,21,1,1,1,400,,2,,,,,,,,,,,,,,,,,,,,104129021
4,58,129,22,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,104129022
4,58,129,25,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,104129025
4,58,129,26,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,104129026
4,58,129,31,1,1,1,200,,2,,,,,,,,,,,,,,,,,,,,104129031
4,58,129,33,1,1,1,250,,2,,,,,,,,,,,,,,,,,,,,104129033
4,58,130,9,2,1,2,50,,2,,,,,,,,,,,,,,,,,,,,104130009
4,58,130,9,1,1,1,70,,2,,,,,,,,,,,,,,,,,,,,104130009
4,58,130,18,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,104130018
4,58,130,20,1,1,1,55,,2,,,,,,,,,,,,,,,,,,,,104130020
4,58,130,21,2,1,1,250,,2,,,,,,,,,,,,,,,,,,,,104130021
4,58,130,21,1,2,1,,,1,-8,500,,,,,,,,,,,,,,,,,,104130021
4,58,130,23,1,1,1,400,,2,,,,,,,,,,,,,,,,,,,,104130023
4,58,130,30,1,1,1,250,,2,,,,,,,,,,,,,,,,,,,,104130030
4,58,130,40,1,1,1,120,,2,,,,,,,,,,,,,,,,,,,,104130040
4,58,130,43,1,1,1,5,,2,,,,,,,,,,,,,,,,,,,,104130043
4,58,131,7,1,,1,500,0,2,,,,,,,,,,,,,,,,,,,,104131007
4,58,131,8,1,1,1,60,0,2,,,,,,,,,,,,,,,,,,,,104131008
4,58,131,9,1,1,1,100,,2,,,,,,,,,,,,,,,,,,,,104131009
4,58,131,13,1,1,1,150,0,2,,,,,,,,,,,,,,,,,,,,104131013
4,58,131,13,2,1,2,20,0,2,,,,,,,,,,,,,,,,,,,,104131013
4,58,131,15,1,1,1,650,0,2,,,,,,,,,,,,,,,,,,,,104131015
4,58,131,17,1,1,1,500,0,2,,,,,,,,,,,,,,,,,,,,104131017
4,58,131,18,1,2,1,,,1,-8,400,0,,,,,,,,,,,,,,,,,104131018
4,58,131,21,1,1,1,650,0,2,,,,,,,,,,,,,,,,,,,,104131021
4,58,131,31,1,1,1,3000,0,1,-8,2280,0,,,,,,,,,,,,,,,,,104131031
4,58,131,53,3,1,5,550,0,2,,,,,,,,,,,,,,,,,,,,104131053
4,58,131,53,1,2,1,,,1,-8,20000,0,,,,,,,,,,,,,,,,,104131053
4,58,131,53,2,1,2,250,0,2,,,,,,,,,,,,,,,,,,,,104131053
4,58,131,56,1,1,1,900,0,2,,,,,,,,,,,,,,,,,,,,104131056
4,58,131,59,1,1,1,50,0,1,-8,45,0,,,,,,,,,,,,,,,,,104131059
4,58,132,6,1,1,1,150,,2,,,,,,,,,,,,,,,,,,,,104132006
4,58,132,9,1,1,1,,,1,-8,4700,,,,,,,,,,,,,,,,,,104132009
4,58,132,13,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,104132013
4,58,132,13,2,1,2,5,,2,,,,,,,,,,,,,,,,,,,,104132013
4,58,132,18,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,104132018
4,58,132,19,2,1,2,40,,2,,,,,,,,,,,,,,,,,,,,104132019
4,58,132,19,1,1,1,80,,2,,,,,,,,,,,,,,,,,,,,104132019
4,58,132,23,2,,2,20,,2,,,,,,,,,,,,,,,,,,,,104132023
4,58,132,23,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,104132023
4,58,132,26,1,1,1,250,,2,,,,,,,,,,,,,,,,,,,,104132026
4,58,132,27,1,1,1,60,,2,,,,,,,,,,,,,,,,,,,,104132027
4,58,132,28,1,1,1,3,,2,,,,,,,,,,,,,,,,,,,,104132028
4,58,132,29,1,1,1,700,,2,,,,,,,,,,,,,,,,,,,,104132029
4,58,132,36,1,1,1,70,,2,,,,,,,,,,,,,,,,,,,,104132036
4,58,132,37,1,1,1,15,,2,,,,,,,,,,,,,,,,,,,,104132037
4,58,132,39,2,1,2,50,,2,,,,,,,,,,,,,,,,,,,,104132039
4,58,132,39,1,1,1,100,,2,,,,,,,,,,,,,,,,,,,,104132039
4,58,132,50,1,1,1,70,,2,,,,,,,,,,,,,,,,,,,,104132050
4,51,133,3,1,1,1,100,,2,,,,,,,,,,,,,,,,,,,,104133003
4,51,133,5,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,104133005
4,51,133,6,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,104133006
4,51,133,19,1,1,1,420,,2,,,,,,,,,,,,,,,,,,,,104133019
4,51,133,21,1,1,1,15,,2,,,,,,,,,,,,,,,,,,,,104133021
4,51,133,38,1,2,1,,,1,-8,5,,,,,,,,,,,,,,,,,,104133038
4,51,133,45,1,1,1,250,,2,,,,,,,,,,,,,,,,,,,,104133045
5,69,134,11,1,1,1,100,,1,,2500,,,,,,,,,,4,,,,,,,,105134011
5,69,134,17,2,1,2,10,,2,,,,,,,,,,,,,,,,,,,,105134017
5,69,134,17,1,1,1,40,,1,,600,,,,,,,,,,,,,,,,,,105134017
5,69,134,19,1,1,1,25,,2,,,,,,,,,,,,,,,,,,,,105134019
5,69,134,28,1,1,1,45,,2,,,,,,,,,,,,,,,,,,,,105134028
5,69,134,34,1,1,2,,,1,,420,,,,,,,,,,,,,,,,,,105134034
5,69,134,35,1,1,1,50,,1,,50,,,,,,,,,,4,,,,,,,,105134035
5,69,134,36,1,1,1,150,,2,,,,,,,,,,,,,,,,,,,,105134036
5,69,135,3,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,105135003
5,69,135,5,2,1,2,10,,2,,,,,,,,,,,,,,,,,,,,105135005
5,69,135,5,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,105135005
5,69,135,20,1,1,1,50,,1,,1200,,,,,,,,,,1,,,,,,,,105135020
5,69,135,30,1,2,1,,,1,-8,1000,,,,,,,,,,,,,,,,,,105135030
5,69,135,33,1,1,1,50,,1,,300,,,,,,,,,,1,,,,,,,,105135033
5,69,135,33,2,1,2,65,,2,,,,,,,,,,,,,,,,,,,,105135033
5,69,135,76,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,105135076
5,69,135,78,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,105135078
5,69,135,86,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,105135086
5,69,135,99,1,1,1,120,,2,,,,,,,,,,,,,,,,,,,,105135099
5,70,136,3,1,1,2,,,1,,50,,,,,,,,,,,,,,,,,,105136003
5,70,136,22,1,2,1,,,1,,50,,,,,,,,,,,,,,,,,,105136022
5,68,137,4,1,2,1,,,1,,1400,,,,,,,,,,,,,,,,,,105137004
5,68,137,5,1,1,2,70,,2,,,,,,,,,,,,,,,,,,,,105137005
5,68,137,8,1,1,2,50,,2,,,,,,,,,,,,,,,,,,,,105137008
5,68,137,11,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,105137011
5,68,137,13,2,1,2,80,,2,,,,,,,,,,,,,,,,,,,,105137013
5,68,137,13,1,1,1,70,,1,,4000,,,,,,,,,,,,,,,,,,105137013
5,68,137,14,1,1,1,60,,1,,10,,,,,,,,,,,,,,,,,,105137014
5,68,137,17,1,1,1,40,,1,,90,,,,,,,,,,,,,,,,,,105137017
5,68,137,17,2,1,2,20,,2,,,,,,,,,,,,,,,,,,,,105137017
5,68,137,19,1,1,1,80,,1,,800,,,,,,,,,,,,,,,,,,105137019
5,68,137,19,2,1,2,20,,2,,,,,,,,,,,,,,,,,,,,105137019
5,68,137,20,2,1,2,15,,2,,,,,,,,,,,,,,,,,,,,105137020
5,68,137,20,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,105137020
5,68,137,23,2,1,2,20,,2,,,,,,,,,,,,,,,,,,,,105137023
5,68,137,23,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,105137023
5,68,137,27,1,1,1,100,,1,,2400,,,,,,,,,,,,,,,,,,105137027
5,68,137,27,2,1,2,60,,2,,,,,,,,,,,,,,,,,,,,105137027
5,68,137,29,1,1,1,40,,1,,1200,,,,,,,,,,,,,,,,,,105137029
5,68,137,29,2,2,1,,,2,,,,,,,,,,,,,,,,,,,,105137029
5,68,137,30,1,1,2,40,,1,,400,,,,,,,,,,,,,,,,,,105137030
5,68,137,31,3,1,6,70,,2,,,,,,,,,,,,,,,,,,,,105137031
5,68,137,31,1,1,1,60,,2,,,,,,,,,,,,,,,,,,,,105137031
5,68,137,31,2,1,2,50,,2,,,,,,,,,,,,,,,,,,,,105137031
5,68,137,35,2,1,2,20,,2,,,,,,,,,,,,,,,,,,,,105137035
5,68,137,35,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,105137035
5,70,138,4,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,105138004
5,70,138,9,1,,1,80,,2,,,,,,,,,,,,,,,,,,,,105138009
5,70,138,17,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,105138017
5,70,138,19,2,1,2,10,,2,,,,,,,,,,,,,,,,,,,,105138019
5,70,138,19,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,105138019
5,70,138,23,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,105138023
5,70,138,27,1,1,1,,,1,,60,,,,,,,,,,4,,,,,,,,105138027
5,70,138,28,1,1,1,100,,2,,,,,,,,,,,,,,,,,,,,105138028
5,70,138,30,2,1,2,150,,2,,,,,,,,,,,,,,,,,,,,105138030
5,70,138,30,1,1,1,100,,2,,,,,,,,,,,,,,,,,,,,105138030
5,70,138,36,2,1,1,5,,2,,,,,,,,,,,,,,,,,,,,105138036
5,70,138,36,1,1,2,10,,2,,,,,,,,,,,,,,,,,,,,105138036
5,70,138,53,1,1,1,15,,2,,,,,,,,,,,,,,,,,,,,105138053
5,70,138,79,1,1,1,45,,2,,,,,,,,,,,,,,,,,,,,105138079
5,70,138,81,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,105138081
5,82,139,1,1,1,1,35,,2,,,,,,,,,,,,,,,,,,,,105139001
5,82,139,8,1,1,1,80,,1,,200,,,,,,,,,,4,,,,,,,,105139008
5,82,139,9,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,105139009
5,82,139,10,1,2,1,,,1,,20,,,,,,,20,30,,4,"1,2,3,6,7",1,2,3,6,7,,105139010
5,82,139,26,1,1,1,15,,2,,,,,,,,,,,,,,,,,,,,105139026
5,82,139,51,1,1,1,200,,2,,,,,,,,,,,,,,,,,,,,105139051
5,82,139,67,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,105139067
5,82,139,71,1,1,1,24,,2,,,,,,,,,,,,,,,,,,,,105139071
5,82,139,79,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,105139079
5,82,139,88,1,1,1,30,,2,,,,,,,,,,,,,,,,,,,,105139088
5,82,139,107,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,105139107
5,82,140,1,1,1,1,10,,1,,200,,,,,,,,,,1,,,,,,,,105140001
5,82,140,5,1,1,2,150,,2,,,,,,,,,,,,,,,,,,,,105140005
5,82,140,11,1,1,1,500,,2,,,,,,,,,,,,,,,,,,,,105140011
5,82,140,32,1,1,1,100,,1,,1000,,,,,,,,,,4,,,,,,,,105140032
5,82,140,40,1,1,1,60,,2,,,,,,,,,,,,,,,,,,,,105140040
5,73,142,1,1,1,2,50,,1,,1400,,,,,,,,,,,,,,,,,,105142001
5,73,142,2,1,2,1,,,1,,1200,,,,,,,,,,,,,,,,,,105142002
5,73,142,2,2,1,2,60,,2,,,,,,,,,,,,,,,,,,,,105142002
5,73,142,2,3,2,1,,,1,,120,,,,,,,,,,,,,,,,,,105142002
5,73,142,12,1,1,2,30,,1,,2600,,,,,,,,,,,,,,,,,,105142012
5,73,142,13,1,2,1,,,1,,150,,,,,,,,,,,,,,,,,,105142013
5,73,142,20,1,2,1,,,1,,4000,,,,,,,,,,,,,,,,,,105142020
5,73,142,24,1,2,1,,,,,900,,,,,,,,,,,,,,,,,,105142024
5,73,142,25,2,1,2,80,,1,,300,,,,,,,,,,,,,,,,,,105142025
5,73,142,25,1,1,1,100,,1,,1400,,,,,,,,,,,,,,,,,,105142025
5,73,142,38,1,2,1,,,1,,100,,,,,,,,,,,,,,,,,,105142038
5,73,142,49,1,2,1,,,1,,400,,,,,,,,,,,,,,,,,,105142049
5,73,142,51,1,1,1,120,,,,1400,,,,,,,,,,,,,,,,,,105142051
5,73,142,54,1,1,1,40,,1,,1200,,,,,,,,,,,,,,,,,,105142054
5,73,142,59,1,1,2,100,,1,,560,,,,,,,,,,,,,,,,,,105142059
5,73,142,59,2,1,3,70,,1,,300,,,,,,,,,,,,,,,,,,105142059
