"id1","id2","id3","id4","s9d_ie","s9e_i","s9e_ii","s9e_9","s9e_10","s9e_11","s9e_12","s9e_13","s9e_14","s9e_15","s9e_16","s9e_iii","s9e_iv","hhno"
4,51,133,3,6,8,43,"B","A","D","C","C","B","D","A",8,46,104133003
4,51,133,3,5,8,40,"B","A","D","D","C","B","D","A",8,43,104133003
4,51,133,9,3,15,56,,,,,,,,,15,57,104133009
4,51,133,9,4,15,40,,,,,,,,,15,41,104133009
4,51,133,21,3,16,42,,,,,,,,,16,42,104133021
4,51,133,21,5,17,10,,,,,,,,,17,10,104133021
4,51,133,21,4,17,38,"B","A","D","C","C","B","D","B",17,40,104133021
4,51,133,25,3,17,0,"B","A","D","C","C","B","D","A",17,8,104133025
4,51,133,28,4,18,28,"C","A","D","B","A","C","A","D",18,30,104133028
4,51,133,28,3,9,,"B","A","D","C","C","B","D","B",9,32,104133028
4,51,133,29,2,15,49,,,,,,,,,15,50,104133029
4,51,133,33,1,2,14,,,,,,,,,2,14,104133033
4,51,133,38,5,1,25,,,,,,,,,1,25,104133038
4,51,133,38,3,1,20,"B","A","D","C","C","B","D","A",1,24,104133038
4,51,133,38,4,1,24,,,,,,,,,1,24,104133038
4,51,133,45,3,14,13,,,,,,,,,14,15,104133045
4,51,133,45,2,14,23,"B","A","D","C","C","B","D","B",14,26,104133045
4,53,105,22,2,15,57,"B","A","D","A","A","B","B","A",16,0,104105022
4,53,105,22,1,16,5,"B","A","D","C","B","B","B","C",16,10,104105022
4,53,105,23,3,18,15,"B","A","A","C","A","A","A","A",18,20,104105023
4,53,105,24,3,11,50,"B","A","D","C","C","D","A","A",11,54,104105024
4,53,105,24,4,11,57,"A","A","B","D","D","A","A","D",12,0,104105024
4,53,105,33,3,12,45,"B","A","D",,,,,,12,50,104105033
4,53,105,35,3,1,22,"B","A",,,,,,,1,25,104105035
4,53,105,36,5,11,8,"B","A","D","C","C","B","B","A",11,14,104105036
4,53,105,41,3,16,33,"B","C","A","C","C","A","A","A",16,35,104105041
4,53,105,42,3,14,23,"B","A","D","C","C","B","D",,14,26,104105042
4,54,104,3,4,8,51,"B","A","D","C","C","B","D","B",8,55,104104003
4,54,104,3,6,8,40,"B","A","D","C","C","B","D","A",8,42,104104003
4,54,104,3,7,13,10,"B","A","D","C","C","B","D","A",13,15,104104003
4,54,104,3,5,8,17,"B","A","D","C","C","B","D","D",8,20,104104003
4,54,104,3,3,,,,,,,,,,,,,104104003
4,54,104,35,3,10,56,"B","A","D","C","C","B","D","B",10,59,104104035
4,54,104,35,4,10,35,"B","A","D","C","C","B","D","B",10,45,104104035
4,54,104,41,2,12,10,"B","A","D","C","C","B","D","B",12,13,104104041
4,54,104,44,2,11,6,"B","A","D","C","C","B","D","A",11,9,104104044
4,54,104,46,4,14,25,"B","A","D","C","C","B","D","B",14,28,104104046
4,54,104,46,3,,,,,,,,,,,,,104104046
4,54,104,47,4,,,,,,,,,,,,,104104047
4,54,104,47,3,2,14,"B","A",,,,,,,2,19,104104047
4,54,106,5,2,15,10,"B","A","B","C","B","B","D","C",15,12,104106005
4,54,106,13,2,14,50,"B","A","B","C","C","B","D","A",14,52,104106013
4,54,106,13,3,14,58,"B","A","D","A","C","B","B","B",15,0,104106013
4,54,106,25,2,1,57,"B","B","D","C","C","B","B","A",2,6,104106025
4,54,106,29,2,10,13,"B","A","D","C","C","C","D","A",10,14,104106029
4,54,106,30,2,19,20,"B","A","D","C","C","B","D","A",19,22,104106030
4,54,106,30,5,12,37,"B","A","D","D","B","B","C","A",12,41,104106030
4,54,106,30,3,18,8,"B","A","D","C","C","B","D","C",18,12,104106030
4,54,106,30,4,11,14,"B","A","C","B","C","B","D","B",11,16,104106030
4,54,106,32,,,,,,,,,,,,,,104106032
4,54,106,32,,,,,,,,,,,,,,104106032
4,54,106,32,4,2,26,"B","A","D","C","C","B","B","A",2,34,104106032
4,54,106,37,2,12,0,"B","A","D","C","A","B","D","C",12,10,104106037
4,54,106,55,3,11,5,"B","A","D","C","C","B","C","B",11,10,104106055
4,55,122,3,5,16,15,"B","A","D","C","C","A","D","A",16,17,104122003
4,55,122,3,4,16,8,"B","A","D","C","C","B","D","A",16,10,104122003
4,55,122,4,2,17,49,"B","A","D","C","C","B","B","D",17,50,104122004
4,55,122,4,3,17,14,"B","A","D","C","C","B","B","A",17,45,104122004
4,55,122,6,4,16,19,"B","A","D","C","C","B","B","C",16,20,104122006
4,55,122,6,6,17,15,"B","A","D","C","C","B","D","C",17,16,104122006
4,55,122,6,5,16,14,"B","A","D","C","C","B","D","B",16,15,104122006
4,55,122,6,3,16,22,"B","A","D","C","C","B","D","C",16,23,104122006
4,55,122,7,4,12,3,"B","A","D","C","C","B","D","A",12,5,104122007
4,55,122,7,3,11,49,"B","A","D","C","C","B","D","D",11,55,104122007
4,55,122,16,2,12,50,"B","A","D","C","C","B","D","B",12,52,104122016
4,55,122,16,3,13,4,,,,,,,,,13,4,104122016
4,55,122,18,6,10,30,"B","A","D","C","C","B","D","A",10,32,104122018
4,55,122,18,5,10,42,"B","A","D","C","C","B","D","A",10,43,104122018
4,55,122,18,4,10,47,"B","C","C","D","C","B","C","A",10,48,104122018
4,55,122,18,3,10,52,"B","C","A","A","C","A","B","A",10,55,104122018
4,58,129,12,3,2,13,"B","A","C","C","C","B","B","A",2,18,104129012
4,58,129,14,3,9,10,"B","A","D","C","C","B","B","A",9,14,104129014
4,58,129,14,4,9,14,"B","A","D","C","C","B","B","D",9,19,104129014
4,58,130,3,2,13,25,,,,,,,,,13,25,104130003
4,58,130,3,1,13,22,,,,,,,,,13,22,104130003
4,58,130,6,2,11,21,,,,,,,,,11,21,104130006
4,58,130,9,3,13,24,,,,,,,,,13,24,104130009
4,58,130,16,3,8,21,,,,,,,,,8,22,104130016
4,58,130,16,8,8,12,"B","A","D","C","C","B","D","A",8,15,104130016
4,58,130,16,4,8,25,,,,,,,,,8,25,104130016
4,58,130,18,2,10,31,,,,,,,,,10,31,104130018
4,58,130,27,3,11,20,,,,,,,,,11,20,104130027
4,58,130,27,4,11,21,,,,,,,,,11,21,104130027
4,58,130,28,4,4,16,,,,,,,,,4,16,104130028
4,58,130,28,3,4,14,,,,,,,,,4,14,104130028
4,58,130,30,3,3,17,,,,,,,,,3,17,104130030
4,58,130,40,2,11,29,,,,,,,,,11,30,104130040
4,58,130,43,4,15,5,"B","B","B","C","B","C","B","C",15,9,104130043
4,58,130,43,5,14,38,"B","B","B","B","C","B","D","A",14,40,104130043
4,58,130,43,3,14,23,"B","A","D","C","C","B","D","A",14,23,104130043
4,58,130,43,2,14,53,"B","A","D","C","C","B","D","A",14,56,104130043
4,58,130,46,3,8,35,"B","A","D","C","C","B","D","B",8,37,104130046
4,58,130,46,4,9,21,"A","B","A","A","B","A","B","B",9,22,104130046
4,58,131,7,5,16,41,,,,,,,,,16,41,104131007
4,58,131,7,6,16,45,,,,,,,,,16,45,104131007
4,58,131,7,9,15,22,"B","A","D","C","C","B","C","A",15,23,104131007
4,58,131,7,8,15,16,"B","A","D","C","C","B","B","D",15,20,104131007
4,58,131,7,10,15,29,"B","A","A","B","B","C","C","B",15,31,104131007
4,58,131,7,7,16,46,,,,,,,,,16,46,104131007
4,58,131,8,2,15,51,"B","A","A","C","C","A","D","D",15,55,104131008
4,58,131,8,3,15,40,"C","D","B","B","C","C","A","C",15,41,104131008
4,58,131,13,3,9,26,"B","D","A","B","D","A","D","B",9,30,104131013
4,58,131,15,5,8,30,"B","A","C","B","D","B","D","A",8,34,104131015
4,58,131,15,3,8,21,"B","A","D","D","C","A","A","A",8,24,104131015
4,58,131,15,4,8,24,"B","A","D","D","C","C","A","D",8,29,104131015
4,58,131,17,5,9,43,"C",,,,,,,,9,43,104131017
4,58,131,17,3,9,38,"B","A","D","C","C","B","B","A",9,40,104131017
4,58,131,17,2,9,35,"B","A","D","C","D","B","A","A",9,38,104131017
4,58,131,17,4,9,40,"B","A","A","A","B","A","D","A",9,43,104131017
4,58,131,24,6,15,22,,,,,,,,,15,23,104131024
4,58,131,24,4,15,46,,,,,,,,,15,47,104131024
4,58,131,24,5,15,41,,,,,,,,,15,42,104131024
4,58,131,24,3,15,54,,,,,,,,,15,56,104131024
4,58,131,31,3,15,12,"B","C","D","B","C","A","A","B",15,15,104131031
4,58,131,56,2,9,2,"B","A","D","C","C","B","A","A",9,5,104131056
4,58,131,56,3,9,5,"B","A","D","C","D","B","B","A",9,8,104131056
4,58,131,59,4,15,29,,,,,,,,,15,30,104131059
4,58,131,59,3,15,49,,,,,,,,,15,50,104131059
4,58,132,4,3,10,51,,,,,,,,,10,52,104132004
4,58,132,13,5,10,28,"B","A","C","B","D","C","D","B",10,31,104132013
4,58,132,13,6,10,33,,,,,,,,,10,33,104132013
4,58,132,13,4,16,11,,,,,,,,,16,11,104132013
4,58,132,13,3,10,18,,,,,,,,,10,18,104132013
4,58,132,23,3,8,30,"B","A","D","C","C","B","A","A",8,32,104132023
4,58,132,26,4,10,0,,,,,,,,,4,10,104132026
4,58,132,27,3,9,41,,,,,,,,,9,41,104132027
4,58,132,37,3,16,35,,,,,,,,,16,37,104132037
4,58,132,37,4,16,19,,,,,,,,,16,20,104132037
4,58,132,50,2,10,55,,,,,,,,,10,57,104132050
4,59,128,12,2,9,57,"B","A","D","A","C","B","A","A",10,8,104128012
4,59,128,15,1,12,52,"B","B","D","C","C","B","D","B",12,57,104128015
4,59,128,21,8,11,53,"B","A","B","D","C","B","A","A",11,55,104128021
4,59,128,21,9,11,55,"B","A","D","D","C","B","B","A",11,57,104128021
4,59,128,21,4,11,46,"B","A",,,,,,,11,47,104128021
4,59,128,21,5,11,47,"B","A","D","D","C","B","D","D",11,50,104128021
4,59,128,21,11,12,0,"B","A",,,,,,,12,3,104128021
4,59,128,21,10,11,57,"B","A","D","D","C","B","A","A",12,0,104128021
4,59,128,21,14,12,6,"B","A","D","D","C","B","B","D",12,9,104128021
4,59,128,21,6,11,50,"B","A","B","C","C","B","A","A",11,53,104128021
4,59,128,21,13,12,3,"B","A","D","D","C","B","B","B",12,6,104128021
4,59,128,24,2,2,35,"B","B","D","C","C","B","A","A",2,42,104128024
4,59,128,28,3,11,29,"B","A","D","C","C","B","D","A",11,31,104128028
4,59,128,28,4,11,34,"B","A","D","C","C","B","D","B",11,35,104128028
4,59,128,28,2,11,21,"B","A","D","C","C","B","D","C",11,24,104128028
4,59,128,42,3,16,55,"B","A","D","C","C","B","D","A",16,57,104128042
4,59,128,42,2,17,1,"B","A","D","C","C","B","D","B",17,3,104128042
4,59,128,60,3,13,22,"B","A","D","C","C","B","D","A",13,24,104128060
4,59,128,60,5,16,18,"B","A","D",,"C","B","D","A",16,20,104128060
4,59,128,60,4,8,37,"B","A","D","A","C","B","D","A",8,41,104128060
4,59,128,65,2,12,32,"B","A","B","C","C","C","D","B",12,34,104128065
4,59,128,83,2,15,51,"B","A","D","C","C","B","B","C",15,54,104128083
4,59,128,83,1,16,10,"B","A","D","C",,"B","D","A",16,13,104128083
4,59,128,93,3,2,58,"B",,"D","A",,,,,3,1,104128093
4,59,128,93,2,2,49,"B","A","D","C","A","B","A","A",2,57,104128093
4,59,128,98,4,10,45,"B","A","D","C","C","B","D","A",10,46,104128098
4,59,128,98,5,10,24,"B","B","A","C","C","B","D","D",10,27,104128098
4,59,128,98,3,10,49,"B","A","D","C","C","B","D","B",10,50,104128098
4,59,128,98,6,10,41,,,,,,,,,10,41,104128098
4,60,110,12,4,16,36,"B","A","D","C","C","B","D","A",16,50,104110012
4,60,110,12,3,17,15,"B","C","D","C","A","B","D","D",17,25,104110012
4,60,110,21,2,12,15,"B","A","D","C","C","B","A","A",12,20,104110021
4,60,110,21,3,1,25,"B","A","D","C","C","B","D","A",12,32,104110021
4,60,110,22,1,15,18,"C","A","C","D","C","A","C","A",15,20,104110022
4,60,110,23,2,11,55,"B","A","D","C","C","B","D","A",11,58,104110023
4,60,110,33,1,7,32,"B","A","D","C","C","B","B","A",7,40,104110033
4,60,110,34,3,1,51,"B","A","D","C","C","B","D","C",1,58,104110034
4,60,110,34,2,1,40,"B","A","A","C","C","B","D","A",1,47,104110034
4,60,110,37,2,9,27,"B","A","D","C","C","B","B","A",9,35,104110037
4,60,110,42,2,9,59,"B","A","D","C","C","B","D","B",10,2,104110042
4,60,111,23,2,11,25,"B","A","D","C","C","C","A","C",11,30,104111023
4,60,111,70,3,4,15,"B","A","D","C","C","B","B","B",4,22,104111070
4,60,112,52,4,9,56,"B","A",,"C","C","A","D","A",10,3,104112052
4,60,112,52,3,11,25,"B","A","C","C","C","C","C","D",11,54,104112052
4,60,112,52,2,,,,,,,,,,,,,104112052
4,60,112,56,2,7,30,"B","A","D","B","C","B","D","A",7,36,104112056
4,60,112,56,4,12,25,"B","A","D","B","C","B","D","A",12,32,104112056
4,60,112,56,3,9,15,"B","A","D","B","C","B","D","A",9,21,104112056
4,60,112,59,1,1,,"B","A","D","C","C","B","D","C",1,4,104112059
4,60,113,11,3,16,41,,,,,,,,,,,104113011
4,60,113,12,3,,,,,,,,,,,,,104113012
4,60,113,12,4,,,,,,,,,,,,,104113012
4,60,113,27,2,,,,,,,,,,,,,104113027
4,60,113,89,2,15,13,"B","A","D","C","C","B","D","B",15,17,104113089
4,62,118,3,2,3,17,"B","A","D","C","C","B","A","A",3,22,104118003
4,62,118,17,4,12,53,"B","A","A","A","A","A","A","A",1,0,104118017
4,62,118,27,1,1,8,"B","A","D","C","C","B","A","D",2,15,104118027
4,62,118,29,3,4,36,"B","A","D","C","C","B","A","A",4,42,104118029
4,62,118,31,2,4,29,"B","A","D","C","C","B","A","A",4,35,104118031
4,62,118,31,3,4,35,"B","A","D","C","C","B","A","A",4,39,104118031
4,62,118,33,3,9,2,"B","A","D","C","C","B","A","D",9,9,104118033
4,62,118,33,4,9,10,"B","A","D","C","C","B","B","A",9,7,104118033
5,5,145,6,,10,45,"B","B","D","D","C","B","D","B",10,55,105145006
5,5,145,13,,1,46,"B","A","D","C","C","B","C","D",1,56,105145013
5,5,145,17,,12,19,"B","A","D","C","C","B","D",,10,28,105145017
5,5,145,33,,13,12,"B","A","D","C",,"A","C","B",,,105145033
5,7,155,1,4,15,13,"B","A","D","C","C","B","D","A",15,15,105155001
5,7,155,1,3,14,57,"B","A","D","A","C","B","D","A",14,58,105155001
5,7,155,2,5,18,57,"B","A","D","C","C","B","D","A",18,59,105155002
5,7,155,2,4,18,30,"B","A","D","C","C","C","B","D",18,32,105155002
5,7,155,2,3,18,13,"B","A","D","C","C","B","D","A",18,15,105155002
5,7,155,12,3,19,2,"B","A","D","C","C","B","D","B",19,5,105155012
5,7,155,15,4,14,49,"B","A","D","C","C","A","D","B",14,52,105155015
5,7,155,15,5,17,0,"B","A","D","C","C","B","D","A",17,2,105155015
5,7,155,15,3,15,42,"B","A","D","B","C","B","B","B",15,45,105155015
5,7,155,15,6,15,18,"B","A","C","A","C","B","D","A",15,20,105155015
5,7,155,20,2,18,43,"B","A","D","A","C","B","D","B",18,45,105155020
5,7,155,27,3,15,35,,,,,,,,,15,36,105155027
5,7,155,29,3,10,18,"C","A","D","C","C","B","B","D",10,19,105155029
5,7,155,30,3,20,39,,,,,,,,,20,40,105155030
5,7,155,30,2,16,25,"B","A","D","C","C","B","D","B",16,27,105155030
5,7,155,36,3,,,,,,,,,,,,,105155036
5,7,155,155,3,8,22,"B","A","D","C","C","B","D","A",8,24,105155155
5,7,155,155,5,19,5,"B","A","D","C","C","B","D","B",19,9,105155155
5,7,156,8,3,7,56,,,,,,,,,7,59,105156008
5,7,156,8,4,7,47,,,,,,,,,7,47,105156008
5,7,156,11,4,7,25,,,,,,,,,7,26,105156011
5,7,156,11,3,7,13,,,,,,,,,7,14,105156011
5,8,157,21,4,13,26,"B","A","C","C","C","B","D","A",13,29,105157021
5,8,157,21,2,15,9,"B","A","C","C","A","A","B","C",15,14,105157021
5,8,157,21,3,13,56,"B","A","D","C","C","B","D","A",14,0,105157021
5,8,157,22,5,10,8,"B","A","D","C","D","A","D","A",10,14,105157022
5,8,157,22,4,9,51,"B","A","D","C","C","B","D","C",9,54,105157022
5,8,157,28,6,9,13,"B","A","D","D","C","B","D","A",9,15,105157028
5,8,157,28,3,13,5,"B","A","D","C","C","B","D","A",13,7,105157028
5,8,157,28,2,16,40,"B","A","D","C","C","B","D","A",16,42,105157028
5,8,157,28,4,1,50,"B","A","D","C","C","B","D","C",13,53,105157028
5,8,157,36,3,15,14,"B","A","D","D","C","B","B","D",15,16,105157036
5,8,157,43,4,11,56,"B","A","D","C","C","B","D","A",11,58,105157043
5,8,157,53,2,13,45,"B","A","D","C","C","B","D","B",13,46,105157053
5,8,157,65,3,13,45,"B","A","D","A","C","B","D","D",13,48,105157065
5,8,157,65,4,13,51,"B","A","D","C","C","B","D","A",13,55,105157065
5,8,157,70,3,14,45,,,,,,,,,12,47,105157070
5,8,157,78,3,11,25,"A","A","A","A","A","A","A","A",11,30,105157078
5,8,157,84,1,9,16,"B","A","C","C","C","B","D","A",9,19,105157084
5,8,157,86,2,17,30,"B","A","D","C","C","B","D","A",17,32,105157086
5,8,157,89,2,15,19,"B","A","D","C","C","B","D","A",15,23,105157089
5,8,158,4,2,15,34,"B","A","D","C","C","B","D","B",15,36,105158004
5,8,158,14,4,10,25,"B","A",,"C","C","B","D","A",10,27,105158014
5,8,158,14,4,9,35,"B","A","D","C","C","B","D","A",9,38,105158014
5,8,158,19,5,16,31,"B","A","D","C","C","A","D","B",16,33,105158019
5,8,158,19,2,8,20,"B","A","D","C","C","B","D","A",8,25,105158019
5,8,158,19,4,16,49,"B","A","D","D","C","B","D","A",16,53,105158019
5,8,158,24,1,12,7,"B","A","D","C","C","B","A","C",12,11,105158024
5,8,158,25,4,11,6,"B","A","D","C","C","B","D","A",11,7,105158025
5,8,158,35,2,8,30,"B","A","D","C","C","B","D","A",8,31,105158035
5,8,158,37,4,19,17,"B","A","D","C","C","B","D","A",19,19,105158037
5,8,158,45,1,9,13,"B","A","D","C","C","B","D","A",9,14,105158045
5,8,158,48,2,16,41,"B","A","D","C","C","B","B","C",16,46,105158048
5,8,158,48,3,16,35,"B","A","D","C","C","B","D","A",16,39,105158048
5,8,158,51,2,14,5,"B","A","D","C","C","B","D","B",14,8,105158051
5,8,159,5,5,16,43,"B","A","D","A","C","B","D","A",16,49,105159005
5,8,159,5,4,17,4,"B","A","D","C","C","B","D","D",17,5,105159005
5,8,159,10,2,12,32,"B","A","D","C","C","B","D","A",12,34,105159010
5,8,159,13,3,14,30,"B","A","D","C","C","B","D","A",14,32,105159013
5,8,159,13,2,14,44,"B","A","D","C","C","B","D","A",14,45,105159013
5,8,159,15,2,16,52,"B","A","D","C","C","B","D","B",16,54,105159015
5,8,159,16,2,15,35,"B","A","D","C","C","B","D","A",15,37,105159016
5,8,159,18,2,11,47,"B","A","C","C","C","B","D","B",11,49,105159018
5,8,159,21,6,18,37,"B","A","D","C","C","B","D","B",18,41,105159021
5,8,159,21,5,12,9,"B","A","D","C","C","B","D","A",12,9,105159021
5,8,159,21,8,10,13,"B","A","D","C","C","B","D","B",10,15,105159021
5,8,159,21,4,18,52,"B","A","D","C","C","B","A","A",18,54,105159021
5,8,159,25,3,16,14,"B","A","C","C","C","B","D","C",16,15,105159025
5,8,159,28,4,17,40,"B","A","D","C","A","B","A","D",17,43,105159028
5,8,160,7,6,15,23,,,,,,,,,15,24,105160007
5,8,160,7,5,15,39,"C","A","A","D","C","B","A","B",15,40,105160007
5,8,160,7,4,15,54,"B","A","D","C","C","B","D","B",15,56,105160007
5,8,160,12,4,18,9,"B","A","D","C","C","B","D","C",18,11,105160012
5,8,160,12,6,18,39,"B","A","D","C","C","B","D","A",18,41,105160012
5,8,160,13,3,19,21,"B","A","D","C","C","B","D","B",19,23,105160013
5,8,160,13,4,10,12,"B","A","D","A","C","B","D","A",10,15,105160013
5,8,160,17,3,18,44,"B","A","D","A","C","B","D","C",10,46,105160017
5,8,160,18,3,20,30,"B","A","A","D","C","B","D","A",20,31,105160018
5,8,160,27,2,16,18,"B","C","D","C","C","A","B","D",16,19,105160027
5,8,160,29,2,10,57,"B","A","B","C","C","A","D","A",10,59,105160029
5,8,160,34,6,15,18,"B","A","D","C","B","B","C","B",15,20,105160034
5,8,160,34,3,16,39,"B","A","D","C","D","B","B","C",16,40,105160034
5,8,160,39,2,8,23,"C","A","D","C","C","B","D","A",8,27,105160039
5,8,160,41,3,12,22,"B","A","C","A","C","B","C","A",12,23,105160041
5,8,160,41,4,13,11,"B","A","C","A","C","B","D","B",13,13,105160041
5,8,160,48,3,15,52,"B","A","D","C","A","A","A","D",15,54,105160048
5,8,160,48,5,18,5,"B","C","A","C","D","A","D","A",18,13,105160048
5,9,161,11,2,8,50,"C","A","D","C","B","A","A","C",8,56,105161011
5,9,161,11,3,9,30,"B","A","D","C","C","B","D","A",9,33,105161011
5,9,161,15,,,,,,,,,,,,,,105161015
5,9,161,15,4,18,23,"B","A","D","A","C","A","C","B",18,26,105161015
5,9,161,16,3,20,39,"B","A","A","C","C","A","C","C",20,41,105161016
5,9,161,16,2,20,13,"B","A","D","C","C","B","D","B",20,16,105161016
5,9,162,5,4,9,28,,,,,,,,,,,105162005
5,9,162,5,3,9,14,,,,,,,,,,,105162005
5,9,162,19,5,,,,,,,,,,,,,105162019
5,9,162,20,4,,,,,,,,,,,,,105162020
5,9,162,20,3,11,6,"B","A","D","C","C","B","C","C",11,9,105162020
5,9,162,28,4,,,,,,,,,,,,,105162028
5,9,162,28,3,14,9,"B","A","A","C","C","B","D","A",14,10,105162028
5,9,162,29,3,,,,,,,,,,,,,105162029
5,9,162,29,7,,,,,,,,,,,,,105162029
5,9,162,31,3,,,,,,,,,,,,,105162031
5,9,162,32,2,,,,,,,,,,,,,105162032
5,9,162,32,3,,,,,,,,,,,,,105162032
5,9,163,9,2,8,40,"B","A","D","B","C","B","D","A",8,43,105163009
5,9,163,11,1,10,10,"B","A","D","C","C","B","D","A",10,12,105163011
5,9,163,26,3,7,35,"B","A","D","C","C","A","D","A",7,38,105163026
5,9,163,53,4,14,37,"B","A","B","C","C","B","D","A",14,40,105163053
5,9,163,65,2,21,8,"B","A","D","C","C","B","D","A",21,10,105163065
5,9,163,65,3,21,28,"B","A","D","C","C","B","D","B",21,30,105163065
5,9,163,69,3,19,26,"A","B","D","C","C","B","D","B",19,28,105163069
5,9,163,79,3,16,59,"B","A","D","C","C","B","D","A",17,1,105163079
5,10,164,6,3,16,32,"A","A","C","C","C","A","D","C",16,33,105164006
5,10,164,19,4,15,43,"B","A","C","C","C","B","A","C",15,47,105164019
5,10,164,19,3,15,35,,,,,,,,,,,105164019
5,10,164,20,3,,,,,,,,,,,,,105164020
5,10,164,20,2,,,,,,,,,,,,,105164020
5,10,164,21,5,15,46,"B","C","D","C","C","B","B","A",15,51,105164021
5,10,164,21,4,14,36,"B","A","C","C","C","A","B","C",14,39,105164021
5,10,164,35,3,12,47,,,,,,,,,,,105164035
5,10,165,5,2,17,49,"B","A","D","C","C","A","A","B",17,53,105165005
5,10,165,15,2,19,11,"B","A","D","C","C","B","D","A",19,13,105165015
5,10,165,15,3,18,49,"B","A","D","A","C","B","D","A",18,52,105165015
5,10,165,23,2,6,14,"B","A","D","C","C","B","A","C",6,15,105165023
5,10,165,58,4,14,51,"B","A","D","C","C","B","B","A",14,53,105165058
5,11,166,12,2,16,27,"B","A","D","C","C","B","D","A",16,32,105166012
5,11,166,19,3,14,31,"B","A","D","C","C","B","D","C",14,36,105166019
5,11,166,31,2,16,21,"B","A","D","C","C","B","D","A",16,24,105166031
5,11,166,31,3,17,42,"B","A","D","C","C","B","D","A",17,44,105166031
5,11,166,39,3,16,23,"B","A","D","C","C","B","D","D",16,25,105166039
5,11,166,39,4,16,58,"B","A","D","C","C","B","D","A",17,2,105166039
5,11,166,47,3,20,46,"B","A","D","D","C","B","D","A",20,49,105166047
5,11,166,56,3,18,5,"B","A","D","C","C","C","D","C",18,10,105166056
5,12,169,4,3,15,14,"B","C","D","D","A","C","A","C",15,19,105169004
5,12,169,17,3,8,15,"B","A","D","C","C","B","D","A",8,16,105169017
5,12,169,17,5,8,38,,,,,,,,,8,39,105169017
5,12,169,17,4,8,10,"B","A","D","C","C","B","D","C",8,12,105169017
5,12,169,24,4,15,0,,,,,,,,,15,1,105169024
5,12,169,24,5,14,45,,,,,,,,,14,46,105169024
5,12,169,35,4,17,32,,,,,,,,,,,105169035
5,12,169,35,3,18,16,"B","A","D","C","C","B","D","B",18,20,105169035
5,12,170,10,4,15,44,"A","B","C","C","D","C","D","A",15,46,105170010
5,12,170,10,3,15,20,"D","C","D","B","A","A","A","C",15,23,105170010
5,12,170,11,5,11,24,"D","A","A","C","A","B","D","A",11,29,105170011
5,12,170,22,3,5,49,"C","A","A","B","B","C","A","A",5,51,105170022
5,12,170,22,9,,,,,,,,,,,,,105170022
5,12,170,22,4,2,35,"B","A","C","C","B","B","D","D",2,39,105170022
5,12,170,25,4,18,9,,,,,,,,,18,9,105170025
5,12,170,25,3,,,,,,,,,,,,,105170025
5,12,170,27,4,13,16,"B","A","D","C","C","B","D","B",13,19,105170027
5,12,170,27,5,13,7,"B","A","D","C","C","B","D","D",13,8,105170027
5,12,170,27,6,13,41,"B","C","D","C","C","B","D","D",13,44,105170027
5,12,170,27,7,15,29,,,,,,,,,15,29,105170027
5,12,170,27,8,11,19,,,,,,,,,11,20,105170027
5,12,170,27,3,15,11,"B","A","D","C","C","B","D","B",15,12,105170027
5,12,170,30,3,13,2,,,,,,,,,13,3,105170030
5,12,170,36,3,14,59,"B","A","C","C","D","B","B","C",15,1,105170036
5,12,170,36,4,15,9,,,,,,,,,15,10,105170036
5,12,170,36,2,,,,,,,,,,,,,105170036
5,13,171,3,,16,25,"A","A","D","B","A","A","C","D",16,27,105171003
5,13,171,3,,16,8,"B","A","C","A","B","A","A","D",16,11,105171003
5,13,171,3,,17,55,"A","D","C","C","B",,"A","B",17,57,105171003
5,13,171,4,,10,27,"B","A","D","C","C","B","D","C",10,28,105171004
5,13,171,18,,8,31,,,,,,,,,8,31,105171018
5,13,171,18,,16,22,"B","A","D","C","C","B","B","A",16,26,105171018
5,13,171,18,,8,41,"B","A","D","C","C","B","D","A",8,47,105171018
5,13,171,18,,17,1,,,,,,,,,17,1,105171018
5,13,171,18,,16,54,"C","A","D","A","B","C","D","B",16,58,105171018
5,13,171,22,,17,1,"B","D","C","B","A","C","C","B",17,3,105171022
5,13,171,22,,16,47,"B","A","D","C","C","B","D","A",16,51,105171022
