"id1","id2","hhno","hhmid","s10av_a42","s10av_a43","s10av_a44","s10av_a45","s10av_a46","s10av_a47","s10av_a48"
4,6,104115009,3,3,4,4,2,1,3,2
4,6,104115010,1,2,4,4,2,1,3,2
4,6,104115010,2,2,4,4,2,1,4,2
4,6,104115010,3,2,4,4,2,1,4,1
4,6,104115011,1,4,4,4,2,1,3,2
4,6,104115012,1,2,4,4,2,1,2,2
4,6,104115012,2,4,4,4,2,1,2,2
4,6,104115016,1,4,4,4,2,1,2,2
4,6,104115016,3,1,4,4,2,1,2,2
4,6,104115017,1,2,4,4,1,1,2,2
4,6,104115018,1,4,4,4,1,1,3,1
4,6,104115018,2,4,4,4,1,1,3,1
4,6,104115020,1,1,4,4,2,1,6,1
4,6,104115020,2,4,4,4,2,1,6,1
4,6,104115020,6,4,4,4,2,1,6,1
4,6,104115023,1,1,1,5,2,1,20,1
4,6,104115023,2,1,1,5,2,1,15,2
4,6,104115023,3,1,1,5,2,1,25,2
4,6,104115027,1,2,5,4,2,1,2,2
4,6,104115027,2,2,5,4,2,1,2,2
4,6,104115027,3,2,5,4,2,1,2,1
4,6,104115031,1,1,4,4,2,1,6,2
4,6,104115031,2,1,4,4,2,1,6,1
4,6,104115031,3,1,4,4,2,1,6,1
4,6,104115038,1,2,4,4,2,1,10,1
4,6,104115038,2,2,4,4,2,1,6,2
4,6,104115038,3,2,4,4,2,1,4,2
4,6,104116001,1,3,1,5,2,1,4,2
4,6,104116001,2,2,2,5,1,1,4,2
4,6,104116004,1,4,3,4,1,2,,3
4,6,104116004,2,4,3,4,1,2,,3
4,6,104116004,3,4,3,4,1,1,4,2
4,6,104116008,1,3,4,5,2,2,,2
4,6,104116017,1,1,5,1,2,1,4,1
4,6,104116018,1,3,2,5,2,1,4,2
4,6,104116018,2,3,2,5,2,1,4,2
4,6,104116018,3,4,2,5,1,2,,2
4,6,104116026,1,2,2,5,2,2,,2
4,6,104116026,2,3,3,3,2,2,,3
4,6,104116026,3,3,2,5,2,2,,3
4,6,104116029,1,1,2,1,2,1,3,1
4,6,104116030,1,3,3,5,2,1,4,2
4,6,104116038,1,3,3,5,2,1,4,2
4,6,104116038,2,3,3,5,2,1,4,2
4,6,104116041,1,4,1,5,2,1,4,3
4,6,104116041,2,4,1,5,2,1,4,3
4,6,104116044,1,3,2,5,2,1,6,2
4,6,104116050,1,3,2,5,1,2,,3
4,6,104116053,1,1,1,5,2,1,5,1
4,6,104116059,1,5,5,1,2,2,,3
4,6,104116059,2,5,5,1,2,2,,3
4,6,104116071,1,1,1,5,1,1,4,2
4,6,104116071,2,2,1,5,2,2,,2
4,7,104117004,1,2,1,4,1,2,,2
4,7,104117005,1,2,2,5,2,2,,1
4,7,104117005,2,2,2,4,2,2,,2
4,7,104117005,5,1,2,4,2,2,,2
4,7,104117007,1,2,2,5,2,2,,2
4,7,104117007,2,1,2,4,2,1,3,2
4,7,104117007,4,1,2,4,2,1,5,1
4,7,104117010,1,2,2,4,1,1,4,2
4,7,104117010,2,2,2,4,2,1,1,2
4,7,104117011,1,2,2,5,2,1,5,2
4,7,104117011,2,3,2,4,2,2,,2
4,7,104117012,1,1,2,4,2,1,3,1
4,7,104117013,1,2,2,5,2,1,4,1
4,7,104117013,2,2,2,5,2,1,5,2
4,7,104117013,4,3,2,4,2,2,,1
4,7,104117016,1,1,2,5,2,1,7,1
4,7,104117016,2,2,2,4,2,1,4,2
4,7,104117019,1,2,4,4,2,1,4,1
4,7,104117019,2,4,4,4,2,2,,1
4,7,104117020,1,3,2,3,2,1,3,2
4,7,104117020,2,2,2,4,2,2,,2
4,7,104117024,1,3,2,4,2,2,,2
4,7,104117024,3,2,2,4,1,2,,3
4,7,104117032,1,2,2,5,2,1,4,2
4,7,104117032,2,1,2,5,2,2,,1
4,7,104117032,3,2,2,4,2,2,,1
4,7,104117033,1,4,2,4,2,1,5,1
4,7,104117033,2,2,2,4,2,2,,2
4,7,104117034,1,2,2,3,2,1,4,1
4,7,104117034,2,2,2,4,2,2,,2
4,7,104117041,1,4,2,4,2,1,3,1
4,7,104117041,2,4,2,4,2,2,,2
4,7,104117041,3,2,2,4,2,2,,2
4,7,104119002,1,2,4,5,2,1,4,1
4,7,104119002,2,2,4,3,2,2,,1
4,7,104119002,3,1,4,3,1,2,,1
4,7,104119004,1,2,3,4,2,2,,1
4,7,104119005,1,4,4,2,2,1,15,1
4,7,104119005,2,4,4,2,2,1,3,1
4,7,104119011,1,4,4,3,2,2,,1
4,7,104119013,1,4,4,3,2,2,,1
4,7,104119017,1,4,4,3,2,2,,1
4,7,104119022,1,3,2,4,2,1,2,1
4,7,104119024,1,2,4,4,2,1,2,1
4,7,104119027,1,4,2,5,2,1,2,1
4,7,104119027,2,4,3,5,2,2,,1
4,7,104119031,1,2,2,4,2,1,4,1
4,7,104119031,2,1,1,4,2,2,,1
4,7,104119031,4,3,4,4,2,2,,1
4,7,104119034,1,2,2,4,2,1,2,1
4,7,104119038,1,1,1,4,2,1,2,2
4,7,104119038,2,1,2,5,2,1,3,2
4,7,104119038,3,2,2,3,1,2,,1
4,7,104119039,1,4,4,3,2,1,2,1
4,7,104119039,2,4,4,4,2,2,,1
4,7,104119041,1,3,3,4,2,2,,2
4,7,104119041,2,4,1,5,2,2,,2
4,7,104119043,1,1,1,5,2,1,2,1
4,7,104119043,2,1,1,5,2,1,2,1
4,46,104107015,1,1,4,4,2,2,,1
4,46,104107015,2,4,4,4,2,2,,1
4,46,104107015,3,1,4,4,2,2,,1
4,46,104107021,1,1,1,4,2,1,3,1
4,46,104107021,3,1,1,4,2,2,,1
4,46,104107027,1,5,5,5,2,1,12,1
4,46,104107028,1,5,1,5,1,2,,1
4,46,104107029,1,1,1,5,2,1,3,2
4,46,104107031,1,3,3,5,2,1,10,2
4,46,104107032,1,4,4,1,2,1,2,1
4,46,104107032,2,4,4,1,2,1,6,1
4,46,104107038,1,1,1,5,2,1,5,2
4,46,104107038,2,2,2,5,2,1,5,3
4,46,104107040,1,5,5,1,2,1,12,1
4,46,104107041,1,2,2,4,1,2,,2
4,46,104107041,2,2,2,4,2,2,,2
4,46,104107043,1,1,1,4,2,1,1,2
4,46,104107043,2,1,1,4,2,2,,1
4,46,104107045,1,4,5,5,2,2,,1
4,46,104107045,2,5,5,1,2,1,3,2
4,46,104107045,3,5,5,1,2,1,3,1
4,46,104107048,1,1,1,4,2,1,5,2
4,46,104107048,2,1,1,4,2,2,,2
4,46,104107058,1,4,4,5,1,2,,1
4,46,104107066,1,2,4,4,2,1,10,1
4,46,104107066,2,2,4,4,2,1,13,1
4,46,104107066,3,4,4,4,2,2,,1
4,46,104108001,1,3,3,5,2,2,,3
4,46,104108001,2,3,3,5,2,2,,3
4,46,104108003,1,1,1,5,2,1,2,2
4,46,104108005,1,4,1,4,2,1,3,1
4,46,104108008,1,1,1,5,1,2,,3
4,46,104108009,1,1,1,1,2,2,,3
4,46,104108010,1,4,4,3,2,1,1,1
4,46,104108010,2,3,4,4,2,1,2,3
4,46,104108015,1,4,5,5,2,1,6,1
4,46,104108015,2,3,4,5,2,1,4,1
4,46,104108015,5,5,5,1,2,2,,1
4,46,104108016,1,5,5,1,2,2,,1
4,46,104108016,2,3,4,5,2,1,6,1
4,46,104108017,1,4,4,4,2,1,12,1
4,46,104108018,1,1,1,5,2,2,,3
4,46,104108018,2,1,1,5,1,2,,2
4,46,104108018,3,1,1,5,1,2,,2
4,46,104108025,1,5,5,2,2,1,13,1
4,46,104108025,2,5,5,4,2,1,9,1
4,46,104108025,3,5,5,4,2,1,10,1
4,46,104108027,1,5,1,5,2,1,10,1
4,46,104108027,2,5,5,5,2,1,6,1
4,46,104108030,1,2,1,5,2,1,3,1
4,46,104108032,1,1,1,5,2,1,8,1
4,46,104108032,2,1,1,5,2,1,8,1
4,46,104108032,3,1,1,5,2,2,,1
4,46,104108036,1,5,4,4,2,1,10,1
4,46,104108036,2,4,4,4,2,1,10,1
4,46,104109002,1,5,5,3,1,2,,1
4,46,104109002,2,5,5,4,1,2,,1
4,46,104109002,5,1,4,5,2,1,6,1
4,46,104109005,1,1,1,4,2,2,,1
4,46,104109005,2,1,1,4,2,2,,1
4,46,104109006,1,1,1,5,2,1,10,2
4,46,104109006,2,1,1,5,1,1,10,2
4,46,104109007,1,1,2,1,2,1,10,2
4,46,104109007,2,2,2,1,2,1,10,2
4,46,104109009,1,4,4,4,1,2,,1
4,46,104109022,1,5,3,5,2,1,20,1
4,46,104109022,2,5,1,5,2,1,20,1
4,46,104109025,1,5,5,5,2,1,10,1
4,46,104109028,1,1,5,1,2,1,4,1
4,46,104109029,1,4,4,5,2,1,2,1
4,46,104109030,1,1,1,1,2,1,10,2
4,46,104109045,1,1,1,4,2,1,2,1
4,46,104109045,2,1,1,4,1,1,2,1
4,46,104109045,3,1,1,4,2,1,4,1
4,46,104109047,1,1,1,5,1,2,,3
4,46,104109047,2,1,1,5,2,2,,2
4,46,104109048,1,1,1,1,2,1,10,2
4,46,104109051,1,4,4,4,2,2,,1
4,46,104109051,2,4,4,4,2,1,5,1
4,46,104109051,4,4,4,4,2,2,,1
4,46,104109054,1,4,4,4,2,1,10,1
4,46,104109054,2,4,4,4,2,1,10,1
4,49,104120001,1,4,4,4,2,1,2,1
4,49,104120001,2,4,4,4,2,1,2,1
4,49,104120006,1,3,3,4,2,2,,1
4,49,104120006,2,2,2,4,2,1,3,1
4,49,104120010,1,2,2,4,2,1,2,1
4,49,104120013,1,3,2,3,2,1,3,1
4,49,104120016,1,1,1,5,2,1,15,1
4,49,104120016,3,1,2,5,2,2,,1
4,49,104120016,4,1,1,5,2,2,,1
4,49,104120024,1,2,1,4,2,1,22,1
4,49,104120024,2,2,2,5,2,1,18,1
4,49,104120024,3,2,2,4,2,2,,1
4,49,104120025,1,2,2,4,2,1,8,1
4,49,104120025,3,1,2,4,2,2,,1
4,49,104120025,4,4,2,4,2,2,,2
4,49,104120027,1,2,2,4,2,2,,2
4,49,104120028,1,4,2,4,2,1,3,1
4,49,104120033,1,1,1,5,2,2,,3
4,49,104120034,1,2,2,4,2,2,,2
4,49,104120039,1,1,1,5,2,1,8,1
4,49,104120039,2,3,2,4,2,2,,1
4,49,104120040,1,2,1,4,2,1,12,1
4,49,104120041,1,2,2,4,2,1,7,1
4,49,104120060,1,2,2,3,2,1,12,1
4,49,104121003,1,4,4,2,2,1,4,1
4,49,104121003,2,4,4,2,2,2,,1
4,49,104121003,3,4,4,2,2,1,10,1
4,49,104121015,1,4,4,1,2,1,4,1
4,49,104121015,2,3,4,2,2,1,7,1
4,49,104121016,1,4,4,2,2,1,8,1
4,49,104121016,2,5,4,2,2,1,4,1
4,49,104121016,4,4,4,2,2,1,3,1
4,49,104121023,1,3,2,5,2,1,4,1
4,49,104121024,1,2,2,4,2,1,2,1
4,49,104121024,2,2,2,3,1,2,,1
4,49,104121024,3,4,4,4,2,2,,1
4,49,104121026,1,4,3,4,2,2,,1
4,49,104121035,1,2,1,4,2,1,5,1
4,49,104121035,2,3,1,4,2,1,2,1
4,49,104121035,5,4,2,4,2,2,,2
4,49,104121048,1,1,1,4,2,1,12,1
4,49,104121049,1,2,3,4,2,,16,1
4,49,104121084,1,4,2,4,2,1,12,1
4,49,104121084,2,2,1,5,2,1,14,1
4,49,104121091,1,4,4,1,2,2,,1
4,49,104121091,2,4,4,2,2,1,20,1
4,49,104121102,1,3,3,4,2,1,6,1
4,49,104121102,2,2,2,4,2,1,1,1
4,49,104121103,1,2,2,5,2,1,18,1
4,49,104121103,2,1,2,4,2,1,20,1
4,49,104121103,3,3,1,4,2,1,15,1
4,49,104121112,1,2,3,5,2,1,25,1
4,49,104121130,1,5,4,1,2,1,8,1
4,49,104121130,2,4,4,1,2,1,5,1
4,49,104123003,1,4,2,4,2,2,,1
4,49,104123005,1,3,2,4,2,1,6,1
4,49,104123005,2,4,2,4,2,1,4,1
4,49,104123005,3,3,4,4,2,2,,1
4,49,104123009,1,4,3,4,2,1,5,1
4,49,104123009,2,4,3,3,2,1,5,1
4,49,104123012,1,3,2,4,1,2,,1
4,49,104123012,3,3,3,4,1,2,,1
4,49,104123012,5,2,2,4,2,2,,1
4,49,104123014,1,3,3,4,1,2,,1
4,49,104123017,1,2,2,5,2,1,28,1
4,49,104123017,2,1,2,4,2,1,25,1
4,49,104123017,3,3,3,5,2,2,,1
4,49,104123020,1,1,1,5,2,2,,1
4,49,104123028,1,1,3,4,2,1,20,1
4,49,104123028,2,2,3,5,2,1,22,1
4,49,104123029,1,4,4,2,2,1,10,1
4,49,104123029,2,4,4,2,2,2,,1
4,49,104123029,6,4,4,2,2,2,,1
4,49,104123031,1,5,5,1,2,1,8,1
4,49,104123031,2,4,4,1,2,1,4,1
4,49,104123031,5,4,4,2,2,2,,1
4,49,104123032,1,4,4,1,2,1,3,1
4,49,104123035,1,2,3,4,2,1,4,1
4,49,104123036,1,2,1,4,2,1,3,2
4,49,104123040,1,4,5,1,2,1,5,1
4,49,104123044,1,2,3,4,2,1,25,1
4,49,104124002,1,1,2,4,2,1,20,1
4,49,104124002,3,2,3,4,2,2,,1
4,49,104124002,4,2,2,3,2,2,,1
4,49,104124005,1,1,1,4,2,1,20,1
4,49,104124005,2,2,1,4,2,1,23,1
4,49,104124010,1,2,2,4,2,1,30,1
4,49,104124012,1,4,4,3,2,1,4,1
4,49,104124012,2,4,4,4,2,2,,1
4,49,104124012,6,4,4,2,2,1,6,1
4,49,104124014,1,4,4,2,2,1,3,1
4,49,104124014,2,4,4,2,2,1,4,1
4,49,104124014,3,4,4,2,2,2,,1
4,49,104124023,1,4,4,1,2,1,10,1
4,49,104124025,1,4,4,2,2,1,5,1
4,49,104124025,2,4,4,2,2,2,,1
4,49,104124026,1,2,2,4,2,1,4,1
4,49,104124026,2,3,2,4,2,1,4,1
4,49,104124026,3,2,2,4,2,2,,1
4,49,104124028,2,1,1,4,2,1,12,1
4,49,104124029,1,3,2,4,2,1,8,1
4,49,104124029,2,2,2,4,2,1,10,1
4,49,104124033,1,3,1,4,2,1,5,1
4,49,104124033,2,3,3,4,1,2,,1
4,49,104124037,1,2,2,4,2,1,4,1
4,49,104124037,2,1,2,4,1,2,,1
4,49,104124048,1,4,4,2,2,1,6,1
4,49,104124048,2,2,2,2,2,2,,1
4,49,104124048,3,4,4,2,2,2,,1
4,49,104124052,1,3,2,5,2,1,14,1
4,49,104124057,1,2,2,4,2,1,13,1
4,50,104126002,1,2,3,4,2,2,,1
4,50,104126003,1,3,1,4,2,2,,1
4,50,104126003,2,4,3,4,2,2,,2
4,50,104126004,1,3,2,4,2,2,,1
4,50,104126004,3,2,1,4,2,2,,1
4,50,104126007,1,2,2,2,2,2,,2
4,50,104126014,1,4,2,2,2,1,5,1
4,50,104126014,2,4,2,2,2,2,,1
4,50,104126017,1,4,2,2,2,2,,1
4,50,104126017,2,2,2,4,2,2,,1
4,50,104126017,3,4,4,2,2,2,,1
4,50,104126019,1,3,2,4,2,1,4,1
4,50,104126019,2,2,1,4,2,1,4,1
4,50,104126020,1,1,1,4,2,1,2,1
4,50,104126021,1,2,2,4,2,1,2,1
4,50,104126021,2,2,3,4,2,1,2,1
4,50,104126021,3,3,3,4,2,2,,1
4,50,104126022,1,3,2,4,2,1,4,2
4,50,104126023,1,4,3,4,2,2,,1
4,50,104126023,2,3,2,4,2,1,2,1
4,50,104126025,1,4,3,2,2,2,,1
4,50,104126031,1,2,2,4,2,2,,1
4,50,104126031,2,1,1,5,2,2,,2
4,50,104126041,1,4,4,2,2,2,,1
4,50,104126041,2,4,4,2,2,2,,1
4,50,104126042,1,1,4,5,2,2,,1
4,50,104342001,1,4,4,2,2,1,2,1
4,50,104342001,2,4,4,1,2,2,,1
4,50,104342001,3,5,4,2,2,1,2,1
4,50,104342002,1,4,2,2,2,2,,1
4,50,104342002,2,4,4,2,2,2,,1
4,50,104342002,4,4,4,2,2,2,,1
4,50,104342003,1,5,5,2,2,1,4,1
4,50,104342003,2,4,4,2,2,2,,1
4,50,104342003,4,5,4,2,2,2,,1
4,50,104342004,1,4,4,2,2,2,,1
4,50,104342004,2,2,2,2,2,2,,2
4,50,104342004,3,2,1,4,2,1,2,1
4,50,104342006,1,2,3,4,2,1,5,1
4,50,104342006,2,2,2,4,2,1,4,1
4,50,104342006,3,2,3,3,2,1,3,1
4,50,104342007,1,4,3,4,2,1,4,1
4,50,104342007,2,4,3,4,2,1,4,1
4,50,104342007,4,3,3,4,2,2,,1
4,50,104342008,1,3,4,4,2,1,2,1
4,50,104342012,1,4,4,3,2,1,4,1
4,50,104342012,2,4,4,2,2,1,3,1
4,50,104342013,1,4,4,4,2,1,1,1
4,50,104342014,1,3,4,4,2,1,16,1
4,50,104342014,2,2,4,4,2,1,18,1
4,50,104342017,1,2,3,4,2,1,15,1
4,50,104342017,2,1,2,4,2,1,18,1
4,50,104342019,1,4,3,4,2,1,22,1
4,50,104342021,1,3,4,4,2,1,15,1
4,50,104342022,1,2,3,4,1,1,28,1
4,50,104342022,2,3,3,3,1,2,,1
4,50,104342026,1,4,4,2,2,2,,1
4,50,104342026,2,4,4,2,2,2,,1
4,50,104342026,3,4,4,2,2,2,,2
4,51,104127003,1,2,4,2,2,1,4,1
4,51,104127003,2,1,3,2,2,2,,1
4,51,104127006,1,2,3,4,2,2,,2
4,51,104127006,2,2,2,4,2,2,,1
4,51,104127007,1,4,2,4,2,1,2,2
4,51,104127007,2,2,2,4,2,2,,1
4,51,104127008,1,2,2,5,2,1,2,1
4,51,104127008,2,2,2,4,2,2,,1
4,51,104127009,1,3,3,4,2,2,,1
4,51,104127011,1,3,3,2,2,2,,1
4,51,104127012,1,2,4,3,2,2,,1
4,51,104127012,2,3,3,3,2,2,,1
4,51,104127012,3,3,3,3,2,2,,1
4,51,104127014,1,3,4,3,2,2,,1
4,51,104127014,2,4,4,3,2,2,,1
4,51,104127015,1,4,4,3,2,2,,1
4,51,104127015,2,3,4,3,2,2,,1
4,51,104127023,1,4,4,4,2,2,,1
4,51,104127023,2,4,4,4,2,2,,1
4,51,104127025,1,2,1,5,2,2,,2
4,51,104127025,2,2,1,4,2,1,4,1
4,51,104127025,4,1,1,4,2,1,5,1
4,51,104127028,1,2,2,4,2,1,3,1
4,51,104127037,1,4,3,5,2,1,1,1
4,51,104127037,2,4,3,5,2,1,1,1
4,51,104127041,1,5,5,5,2,2,,1
4,51,104127041,2,5,5,5,2,1,10,1
4,51,104127041,3,5,5,5,2,1,10,1
4,51,104127042,1,2,2,4,2,2,,1
4,51,104127042,2,2,2,3,2,2,,2
4,51,104127042,4,4,4,2,2,2,,1
4,51,104133003,1,4,3,4,2,1,2,1
4,51,104133003,2,3,3,4,2,1,2,1
4,51,104133003,4,2,2,4,2,1,2,1
4,51,104133005,1,4,2,4,2,1,1,1
4,51,104133005,2,4,2,4,2,1,1,1
4,51,104133006,1,4,4,4,2,2,,1
4,51,104133006,2,4,4,4,2,2,,1
4,51,104133008,1,2,3,4,1,2,,1
4,51,104133008,2,3,3,4,1,2,,1
4,51,104133009,1,2,2,5,2,2,,1
4,51,104133009,2,1,1,5,2,2,,1
4,51,104133018,1,2,3,4,2,2,,1
4,51,104133019,1,5,4,2,2,1,4,1
4,51,104133021,1,4,4,2,2,1,1,1
4,51,104133021,2,4,4,4,2,2,,1
4,51,104133021,5,4,4,4,2,1,1,1
4,51,104133025,1,4,2,2,2,1,2,1
4,51,104133025,2,4,2,2,2,2,,1
4,51,104133025,3,4,4,4,2,1,2,1
4,51,104133028,1,4,5,1,2,,3,1
4,51,104133028,2,4,4,2,2,2,,1
4,51,104133028,3,4,4,2,2,2,,1
4,51,104133029,1,2,2,4,2,2,,1
4,51,104133033,1,2,2,4,2,1,1,2
4,51,104133038,1,4,2,4,2,1,2,1
4,51,104133038,2,3,2,5,2,1,2,1
4,51,104133038,3,4,2,4,2,2,,2
4,51,104133043,1,4,4,2,2,2,,1
4,51,104133045,1,3,2,4,2,2,,1
4,51,104133045,2,2,3,4,2,2,,1
4,53,104105002,1,3,3,5,2,1,6,1
4,53,104105012,1,5,5,5,2,1,10,1
4,53,104105012,2,4,1,5,2,1,10,1
4,53,104105012,3,3,3,5,2,1,10,1
4,53,104105016,1,1,3,5,1,2,,1
4,53,104105016,2,1,1,5,1,2,,1
4,53,104105022,1,4,5,5,2,1,4,5
4,53,104105022,2,4,5,5,2,1,4,5
4,53,104105023,1,4,3,5,2,1,6,2
4,53,104105023,2,3,3,5,2,1,6,2
4,53,104105024,1,3,3,5,2,1,6,2
4,53,104105024,2,3,3,5,2,1,6,2
4,53,104105024,3,2,2,5,1,2,,3
4,53,104105027,1,3,3,5,2,1,10,2
4,53,104105030,1,2,4,4,2,1,20,1
4,53,104105030,2,2,4,4,2,1,20,1
4,53,104105032,1,4,4,4,2,1,10,1
4,53,104105032,2,4,4,4,2,1,10,1
4,53,104105033,1,5,4,4,2,1,10,1
4,53,104105033,2,5,4,4,2,1,10,1
4,53,104105033,3,5,4,4,,1,10,1
4,53,104105035,1,5,5,4,2,1,20,1
4,53,104105035,2,5,5,4,2,1,20,1
4,53,104105035,3,5,5,4,2,2,,1
4,53,104105036,1,4,4,2,2,1,20,1
4,53,104105036,2,4,4,2,2,1,20,1
4,53,104105036,5,4,4,2,2,1,20,1
4,53,104105041,1,3,3,5,2,1,4,3
4,53,104105041,2,3,3,5,2,1,4,3
4,53,104105041,3,3,2,5,2,2,,2
4,53,104105042,1,1,1,5,2,1,25,1
4,53,104105042,3,1,1,5,2,1,15,1
4,53,104105043,1,5,5,5,2,1,10,1
4,53,104105043,2,5,5,5,2,1,10,1
4,54,104104003,1,1,1,5,2,2,,3
4,54,104104003,2,1,1,5,2,2,,3
4,54,104104003,5,1,1,5,2,2,,
4,54,104104007,1,1,1,1,2,2,,3
4,54,104104010,1,3,2,5,2,2,,2
4,54,104104010,2,3,2,5,2,2,,2
4,54,104104011,1,1,1,5,1,2,,3
4,54,104104011,2,1,1,5,2,2,,3
4,54,104104013,1,2,4,4,2,1,15,2
4,54,104104013,2,2,4,4,2,1,15,2
4,54,104104014,1,5,1,5,2,2,,1
4,54,104104014,2,2,2,5,2,2,,1
4,54,104104017,1,1,1,4,2,1,2,2
4,54,104104018,1,1,1,5,,,,
4,54,104104020,1,2,4,4,2,2,,2
4,54,104104020,2,2,4,4,2,2,,2
4,54,104104035,1,1,1,4,2,1,5,1
4,54,104104035,2,2,2,5,1,1,3,1
4,54,104104035,3,2,2,5,1,1,5,1
4,54,104104041,1,3,3,3,2,2,,2
4,54,104104041,2,3,2,4,2,2,,3
4,54,104104044,1,1,1,5,2,2,,2
4,54,104104044,2,1,1,5,2,2,,2
4,54,104104046,1,2,4,5,2,2,,1
4,54,104104046,2,1,2,5,2,1,10,1
4,54,104104046,4,1,3,5,2,1,15,1
4,54,104104047,1,4,4,2,2,1,5,1
4,54,104104047,2,4,4,2,2,1,5,1
4,54,104104047,3,4,4,2,2,2,,1
4,54,104104050,1,1,2,5,2,1,30,1
4,54,104106005,1,1,1,5,1,2,,2
4,54,104106013,1,1,1,1,1,2,,1
4,54,104106013,2,1,1,1,2,2,,1
4,54,104106013,3,1,1,1,2,2,,1
4,54,104106025,1,1,2,4,2,1,30,1
4,54,104106025,2,1,2,4,2,1,30,1
4,54,104106029,1,1,1,1,2,2,,2
4,54,104106029,2,1,1,1,2,2,,2
4,54,104106030,1,1,1,5,2,1,10,1
4,54,104106030,2,1,3,5,2,1,10,1
4,54,104106030,3,1,1,5,2,1,10,1
4,54,104106032,1,4,1,4,2,1,10,1
4,54,104106032,2,4,1,4,2,1,10,1
4,54,104106032,3,4,1,4,2,1,10,1
4,54,104106033,1,1,1,5,2,2,,2
4,54,104106034,1,1,1,5,2,1,5,1
4,54,104106035,1,3,3,5,2,2,,1
4,54,104106036,1,3,3,5,2,2,,2
4,54,104106037,1,4,4,4,2,1,10,1
4,54,104106044,1,2,2,5,2,2,,2
4,54,104106054,1,1,4,4,2,1,12,1
4,54,104106054,2,1,4,4,2,1,12,1
4,54,104106055,1,1,1,5,2,2,,1
4,54,104106055,3,3,4,5,2,2,,3
4,54,104106065,1,4,4,5,2,1,6,1
4,54,104106065,2,3,1,5,2,1,10,1
4,55,104122002,2,3,4,4,2,2,,2
4,55,104122003,1,1,4,5,1,1,6,1
4,55,104122003,2,2,4,4,1,1,2,1
4,55,104122003,4,2,3,5,1,2,,1
4,55,104122004,1,3,4,5,2,2,,1
4,55,104122004,2,4,4,4,1,2,,1
4,55,104122004,3,4,4,4,1,2,,1
4,55,104122005,1,3,2,4,2,2,,1
4,55,104122005,2,3,3,4,1,2,,2
4,55,104122005,3,3,3,4,1,2,,2
4,55,104122006,1,3,4,5,2,2,,1
4,55,104122006,2,4,4,5,2,1,4,1
4,55,104122006,3,5,5,5,2,2,,1
4,55,104122007,1,4,3,4,2,2,,1
4,55,104122007,2,3,3,4,2,2,,2
4,55,104122007,5,3,3,4,2,2,,2
4,55,104122008,1,1,4,4,2,2,,2
4,55,104122009,1,4,4,5,2,2,,1
4,55,104122009,2,3,4,4,2,2,,1
4,55,104122009,3,3,4,4,2,2,,1
4,55,104122010,1,3,4,5,1,2,,1
4,55,104122010,2,2,4,5,1,2,,1
4,55,104122010,3,2,4,5,2,2,,1
4,55,104122012,1,3,4,4,1,2,,2
4,55,104122014,1,2,3,4,2,2,,1
4,55,104122014,2,2,3,3,1,2,,1
4,55,104122015,1,4,4,5,1,2,,1
4,55,104122015,2,3,4,5,2,2,,1
4,55,104122016,1,4,3,4,2,2,,1
4,55,104122016,2,4,4,4,2,2,,2
4,55,104122017,1,4,4,5,1,2,,1
4,55,104122018,1,4,4,5,2,2,,1
4,55,104122018,2,3,4,4,2,2,,2
4,55,104122018,3,4,4,3,2,2,,2
4,58,104129001,1,4,4,3,2,1,5,1
4,58,104129001,2,4,3,2,2,1,3,1
4,58,104129005,1,4,5,2,2,1,3,1
4,58,104129005,2,4,5,2,2,1,3,1
4,58,104129007,1,5,4,4,2,1,3,1
4,58,104129007,2,5,4,4,2,1,3,1
4,58,104129012,1,,,,2,1,3,1
4,58,104129012,2,,,,2,1,3,1
4,58,104129014,1,3,2,4,2,1,3,1
4,58,104129014,2,3,3,4,2,1,3,1
4,58,104129014,4,4,2,4,2,1,3,1
4,58,104129016,1,4,5,4,2,2,,1
4,58,104129016,2,4,5,5,2,2,,1
4,58,104129017,1,3,4,3,2,2,,1
4,58,104129017,2,3,4,2,2,2,,2
4,58,104129017,3,2,4,2,2,2,,2
4,58,104129018,1,3,2,1,2,2,,1
4,58,104129020,1,3,4,3,2,2,,1
4,58,104129020,2,2,4,4,2,2,,2
4,58,104129021,1,2,3,5,2,2,,1
4,58,104129021,2,1,3,5,2,2,,1
4,58,104129021,3,3,2,4,2,2,,1
4,58,104129022,1,4,4,2,2,2,,1
4,58,104129025,1,4,4,2,2,1,2,1
4,58,104129025,2,4,4,4,2,2,,2
4,58,104129025,6,4,4,3,2,2,,1
4,58,104129026,1,5,5,2,2,1,2,1
4,58,104129026,2,5,4,3,2,2,,1
4,58,104129026,3,4,4,4,2,2,,1
4,58,104129031,1,4,4,2,2,1,2,1
4,58,104129031,2,4,4,2,2,2,,1
4,58,104129033,1,4,4,2,2,1,2,2
4,58,104130002,1,1,2,5,2,2,,1
4,58,104130002,2,2,1,5,2,2,,1
4,58,104130003,1,1,2,4,2,2,,1
4,58,104130003,2,1,2,5,2,2,,1
4,58,104130006,1,1,2,5,2,2,,1
4,58,104130006,2,1,1,5,2,2,,1
4,58,104130009,1,1,1,5,2,2,,1
4,58,104130009,2,2,1,5,2,2,,1
4,58,104130016,1,1,1,4,2,2,,1
4,58,104130016,2,1,1,5,2,2,,2
4,58,104130016,8,2,1,4,2,2,,2
