"id1","id2","id3","id4","entno","s5d_33i","s5d_33ii","s5d_33iii","s5d_33iv","s5d_34i","s5d_34ii","s5d_34iii","s5d_34iv","s5d_35i","s5d_35ii","s5d_35iii","s5d_35iv","s5d_36i","s5d_36ii","s5d_36iii","s5d_36iv","s5d_37i","s5d_37ii","s5d_37iii","s5d_37iv","s5d_38i","s5d_38ii","headage","hhsize","urbrur","hhweight","hhno"
6,10,215,89,1,"CURTAINS",347,35,,,,,,,,,,,,,,,,,,,,57,5,1,497.456451416016,106215089
6,10,216,10,1,,,,,,,,,,,,,,,,,,,,,,,39,5,1,588.169128417969,106216010
6,10,216,12,1,,,,,,,,,,,,,,,,,,,,,,,38,1,1,588.169128417969,106216012
6,10,216,13,1,"BEDSHEETS",65852,20,,"CURTAINS",65851,15,,,,,,,,,,,,,,,,77,6,1,588.169128417969,106216013
6,10,216,32,1,,65852,,,,,,,,,,,,,,,,,,,,,87,6,1,588.169128417969,106216032
6,10,216,54,1,"CAR BATTERIES",78425,100,0,"EXHAUST PIPE",77812,150,0,"CARHEAD LIGHT",78430,50,0,"CAR BONNET",78430,100,0,"CAR BODIES",77834,200,,300,0,32,3,1,588.169128417969,106216054
6,10,216,66,1,"FISH",3411,,,,,,,,,,,,,,,,,,,,,40,8,1,588.169128417969,106216066
6,10,216,68,1,"PLANTAIN",12,25,,"TOMATOES",9842,20,,"GARDEN EGGS",1,10,,"PEPPER",7512,,,"ONIONS",13,10,,30,,40,3,1,588.169128417969,106216068
6,10,216,75,1,,,,,,,,,,,,,,,,,,,,,,,35,5,1,588.169128417969,106216075
6,1,217,23,1,,,,,,,,,,,,,,,,,,,,,,,26,4,1,802.288818359375,106217023
6,1,217,25,2,,,,,,,,,,,,,,,,,,,,,,,37,6,1,802.288818359375,106217025
6,1,217,25,1,"PALM OIL",801,50,,"CORN DOUGH",323,75,,,,,,,,,,,,,,,,37,6,1,802.288818359375,106217025
6,1,217,26,1,,,,,,,,,,,,,,,,,,,,,,,63,13,1,802.288818359375,106217026
6,1,217,43,1,"SACKS",958,30,,,,,,,,,,,,,,,,,,,,42,7,1,802.288818359375,106217043
6,1,217,43,2,"TIN TOMATOES",1111,20,,"BISCUITS",121,35,,"DRINKS",1043,30,,"SOAPS",85,15,0,"OIL",1248,95,,30,0,42,7,1,802.288818359375,106217043
6,1,217,58,1,,,,,,,,,,,,,,,,,,,,,,,70,2,1,802.288818359375,106217058
6,1,217,61,1,,,,,,,,,,,,,,,,,,,,,,,30,3,1,802.288818359375,106217061
6,1,217,63,1,"CLOTHS",289,200,,,,,,,,,,,,,,,,,,,,38,5,1,802.288818359375,106217063
6,1,217,65,1,"ICE CREAM",571,20,,"TOFFEES",1114,,,"BISCUITS",121,5,,,,,,,,,,,,45,7,1,802.288818359375,106217065
6,1,217,73,1,,,,,,,,,,,,,,,,,,,,,,,46,1,1,802.288818359375,106217073
6,1,217,83,1,"MILK",1260,5,,"BISCUIT",114,10,,"DOLLS",1223,10,,"CARS",1223,10,,,,,,,,73,1,1,802.288818359375,106217083
6,1,217,84,1,,,,,,,,,,,,,,,,,,,,,,,45,2,1,802.288818359375,106217084
6,1,217,109,1,,,,,,,,,,,,,,,,,,,,,,,55,6,1,802.288818359375,106217109
6,10,218,12,1,"CLOTHS",289,60,,,,,,,,,,,,,,,,,,,,38,5,1,584.639587402344,106218012
6,10,218,19,1,"SACHET WATER",1139,,,"RICE",922,15,,"MILK",,18,,"TOFFEES",,15,,"VEGETABLE OIL",,10,,56,,40,6,1,584.639587402344,106218019
6,10,218,26,2,,,,,,,,,,,,,,,,,,,,,,,44,6,1,584.639587402344,106218026
6,10,218,26,1,,,,,,,,,,,,,,,,,,,,,,,44,6,1,584.639587402344,106218026
6,10,218,33,1,,,,,,,,,,,,,,,,,,,,,,,42,5,1,584.639587402344,106218033
6,10,218,33,2,"CLOTHS",289,,,,,,,,,,,,,,,,,,,,,42,5,1,584.639587402344,106218033
6,10,218,37,1,,,,,,,,,,,,,,,,,,,,,,,34,5,1,584.639587402344,106218037
6,10,218,37,2,"SACHET WATER",1139,1,60,"MILK",,3,,"TIN TOMATOES",1111,7,,"RICE",922,2,,"TOFFEES",1114,,,50,,34,5,1,584.639587402344,106218037
6,10,219,12,1,,,,,,,,,,,,,,,,,,,,,,,39,6,1,955.116394042969,106219012
6,10,219,34,1,,,,,,,,,,,,,,,,,,,,,,,26,1,1,955.116394042969,106219034
6,10,219,38,1,,,,,,,,,,,,,,,,,,,,,,,23,2,1,955.116394042969,106219038
6,10,219,41,1,,,,,,,,,,,,,,,,,,,,,,,36,5,1,955.116394042969,106219041
6,10,219,42,1,,,,,,,,,,,,,,,,,,,,,,,36,5,1,955.116394042969,106219042
6,10,219,49,1,"CHARCOAL",24502,60,0,,,,,,,,,,,,,,,,,,,75,7,1,955.116394042969,106219049
6,10,219,73,1,"SACHET WATER",11101,2,40,,,,,,,,,,,,,,,,,,,56,4,1,955.116394042969,106219073
6,10,219,82,1,"SACHET WATER",11101,20,0,,,,,,,,,,,,,,,,,,,42,9,1,955.116394042969,106219082
6,10,219,89,1,,,,,,,,,,,,,,,,,,,,,,,70,4,1,955.116394042969,106219089
6,10,219,94,1,,,,,,,,,,,,,,,,,,,,,,,29,2,1,955.116394042969,106219094
6,10,219,94,2,,,,,,,,,,,,,,,,,,,,,,,29,2,1,955.116394042969,106219094
6,10,219,126,1,"BISCUITS",121,10,,"TOFFES",1114,15,,,,,,,,,,,,,,,,42,6,1,955.116394042969,106219126
6,103,221,5,1,"PHONE CHARGERS",1315,21,,"HOUSING",1315,34,,"COVERS",1315,50,,"BATTERIES",1315,140,,"EAR PIECE",1315,34,,,,22,1,1,960.995422363281,106221005
6,103,221,7,1,"PAIL",1221,,,"RUBBISH COLLECTORS",395,20,,"PLASTIC CUPS",855,30,,"PLASTIC GRATER",854,20,,,,,,,,33,4,1,960.995422363281,106221007
6,103,221,31,1,,,,,,,,,,,,,,,,,,,,,,,26,3,1,960.995422363281,106221031
6,103,221,34,1,"TREATED WATER",1139,4,,,,,,,,,,,,,,,,,,,,67,3,1,960.995422363281,106221034
6,103,221,40,1,"DRESSES",379,,,,,,,,,,,,,,,,,,,,,33,6,1,960.995422363281,106221040
6,103,221,45,1,"FISH",435,,,,,,,,,,,,,,,,,,,,,25,2,1,960.995422363281,106221045
6,103,221,48,1,"TREATED WATER",1139,,80,,,,,,,,,,,,,,,,,,,72,2,1,960.995422363281,106221048
6,103,221,54,1,"PLASTIC BUCKET",853,10,,"PLASTIC PAN",857,27,,,,,,,,,,,,,,,,46,4,1,960.995422363281,106221054
6,103,221,56,1,"TOMATO",1228,,,,,,,,,,,,,,,,,,,,,45,7,1,960.995422363281,106221056
6,103,221,65,1,"SECOND-HAND CLOTHES BAIL",1296,,,,,,,,,,,,,,,,,,,,,48,6,1,960.995422363281,106221065
6,103,221,78,1,"BULB",105,15,,"PADLOCK",664,30,,"NAILS",749,7,,"WIRES",1192,13,,"LAMPHOLDER",1220,15,,,,46,7,1,960.995422363281,106221078
6,103,222,18,1,"GARI",489,,,,,,,,,,,,,,,,,,,,,29,4,2,746.184692382813,106222018
6,103,222,21,1,"SLIPPERS",1032,80,0,,,,,,,,,,,,,,,,,,,29,2,2,746.184692382813,106222021
6,103,222,32,1,,,,,,,,,,,,,,,,,,,,,,,46,4,2,746.184692382813,106222032
6,103,222,41,1,"PHONE CARDS",1254,44,,,,,,,,,,,,,,,,,,,,38,1,2,746.184692382813,106222041
6,103,222,43,1,,,,,,,,,,,,,,,,,,,,,,,29,4,2,746.184692382813,106222043
6,103,222,49,1,"KENTE",606,30,,,,,,,,,,,,,,,,,,,,44,5,2,746.184692382813,106222049
6,103,222,49,2,,,,,,,,,,,,,,,,,,,,,,,44,5,2,746.184692382813,106222049
6,103,222,49,3,,,,,,,,,,,,,,,,,,,,,,,44,5,2,746.184692382813,106222049
6,103,222,57,1,,,,,,,,,,,,,,,,,,,,,,,28,3,2,746.184692382813,106222057
6,11,223,9,1,,,,,,,,,,,,,,,,,,,,,,,36,3,2,862.934692382813,106223009
6,11,223,9,2,,,,,,,,,,,,,,,,,,,,,,,36,3,2,862.934692382813,106223009
6,11,223,33,1,"ICE CREAM",571,25,,,,,,,,,,,,,,,,,,,,50,8,2,862.934692382813,106223033
6,11,223,33,2,"VIDEO CD'S",1218,30,,,,,,,,,,,,,,,,,,,,50,8,2,862.934692382813,106223033
6,11,223,35,1,"CLOTHS",289,80,,,,,,,,,,,,,,,,,,,,45,6,2,862.934692382813,106223035
6,11,223,61,1,,,,,,,,,,,,,,,,,,,,,,,47,5,2,862.934692382813,106223061
6,11,223,61,2,,,,,,,,,,,,,,,,,,,,,,,47,5,2,862.934692382813,106223061
6,11,223,68,1,"CLOTH",289,55,,,,,,,,,,,,,,,,,,,,38,6,2,862.934692382813,106223068
6,11,223,72,1,,,,,,,,,,,,,,,,,,,,,,,70,3,2,862.934692382813,106223072
6,11,223,84,1,,,,,,,,,,,,,,,,,,,,,,,28,1,2,862.934692382813,106223084
6,11,223,93,1,,,,,,,,,,,,,,,,,,,,,,,50,2,2,862.934692382813,106223093
6,11,223,94,1,"SHOE POLISH",999,10,,"SHOE BRUSH",164,8,,,,,,,,,,,,,,,,26,2,2,862.934692382813,106223094
6,11,223,94,2,"TOOTH PASTE",,10,,"TOOTH BRUSH",164,10,,,,,,,,,,,,,,,,26,2,2,862.934692382813,106223094
6,11,223,102,1,"CHARCOAL",257,60,,,,,,,,,,,,,,,,,,,,57,8,2,862.934692382813,106223102
6,86,224,3,1,,,,,,,,,,,,,,,,,,,,,,,18,1,2,1103.0556640625,106224003
6,86,224,7,1,"BEDSHEETS",105,,,,,,,,,,,,,,,,,,,,,52,2,2,1103.0556640625,106224007
6,86,224,14,1,"SOAP",1037,20,,,,,,,,,,,,,,,,,,,,30,5,2,1103.0556640625,106224014
6,86,224,38,1,"PEPPER",1230,,50,,,,,,,,,,,,,,,,,,,51,2,2,1103.0556640625,106224038
6,111,225,2,1,,,,,,,,,,,,,,,,,,,,,,,75,5,1,1279.173828125,106225002
6,111,225,26,1,"SUGAR",1088,10,,"RICE",922,60,,"VEGETABLE OIL",1248,28,,"SADINE",1224,15,,"MILK",1260,5,,94,,38,7,1,1279.173828125,106225026
6,111,225,30,1,,,,,,,,,,,,,,,,,,,,,,,51,6,1,1279.173828125,106225030
6,111,225,36,1,,,,,,,,,,,,,,,,,,,,,,,83,10,1,1279.173828125,106225036
6,111,225,37,2,,,,,,,,,,,,,,,,,,,,,,,39,9,1,1279.173828125,106225037
6,111,225,37,1,"KENKEY",614,10,,"CHARCOAL",5,,,"DRIED PEPPER",1230,5,,,,,,,,,,,,39,9,1,1279.173828125,106225037
6,12,226,5,1,"TREATED WATER",1139,10,,"EDIBLE OIL",403,5,,"TINTOMATOES",1111,10,,"MILK",1260,40,,"BODY CREAM",131,30,,60,,46,3,2,1182.78210449219,106226005
6,12,226,110,1,"ACOHOLIC BEVERAGES",21,20,,,,,,,,,,,,,,,,,,,,40,4,2,1182.78210449219,106226110
6,110,227,8,1,,,,,,,,,,,,,,,,,,,,,,,28,1,1,422.743408203125,106227008
6,110,227,12,1,,,,,,,,,,,,,,,,,,,,,,,37,7,1,422.743408203125,106227012
6,110,227,12,2,"MAIZE",1273,480,,,,,,,,,,,,,,,,,,,,37,7,1,422.743408203125,106227012
6,110,227,20,1,,,,,,,,,,,,,,,,,,,,,,,41,6,1,422.743408203125,106227020
6,110,227,64,1,"ALCOHOLIC BEVERAGES",21,4,,"FROZEN FISH",468,60,,,,,,,,,,,,,,,,35,4,1,422.743408203125,106227064
6,110,227,70,2,"BANANA",1261,10,,"PLANTAIN",1226,10,,"MAIZE",1273,975,,,,,,,,,,50,,36,2,1,422.743408203125,106227070
6,110,227,70,1,,,,,,,,,,,,,,,,,,,,,,,36,2,1,422.743408203125,106227070
6,110,227,72,1,"SACHET WATER",1242,9,,"VEGETABLE OIL",1248,15,,"VEGETABLES",1290,10,,"TILAPIA/OTHER FISH",435,30,,"CHARCOAL",257,50,,400,,43,5,1,422.743408203125,106227072
6,110,227,81,1,"BISCUITS",121,30,,"TOFFEES",1114,15,,"MILK",1260,14,,"SUGAR",1088,46,,"SOAP",1037,8,,8,,44,5,1,422.743408203125,106227081
6,110,227,88,1,,,,,,,,,,,,,,,,,,,,,,,38,6,1,422.743408203125,106227088
6,110,227,88,2,,,,,,,,,,,,,,,,,,,,,,,38,6,1,422.743408203125,106227088
6,110,227,112,1,,,,,,,,,,,,,,,,,,,,,,,52,4,1,422.743408203125,106227112
6,110,227,116,1,"EGGS",1233,60,,,,,,,,,,,,,,,,,,,,53,8,1,422.743408203125,106227116
6,108,229,13,1,"CIGARETTE",278,15,,"TOFFEE",1114,15,,"SUGAR",1088,10,,"PAD",791,20,,"SOAP",1298,20,,,,65,10,2,556.476745605469,106229013
6,108,230,29,1,"GROUNDNUT PASTE",1240,20,,"OKRO",1267,3,,"BEANS",98,5,,"GARI",489,4,,"GROUNDNUT PASTE",520,9,,,,52,6,2,447.710815429688,106230029
6,108,230,41,1,,,,,,,,,,,,,,,,,,,,,,,35,5,2,447.710815429688,106230041
6,108,230,60,1,"PEPPER",1230,10,,"FISH",435,10,,"GROUNDNUT",1240,10,,"TOMATOES",1228,10,,,,,,,,52,5,2,447.710815429688,106230060
6,99,231,6,2,"PERFUME",825,30,,"PHONE ACCESSORIES",1315,10,,"PHONE CARDS",1254,20,,"TORCH LIGHTS",1220,10,,,,,,70,,48,8,2,771.622802734375,106231006
6,99,231,6,1,"ALCOHOLIC BEVERAGES",21,130,,"SOFT DRINKS",1043,100,,,,,,,,,,,,,,230,,48,8,2,771.622802734375,106231006
6,99,231,8,1,,,,,,,,,,,,,,,,,,,,,,,48,6,2,771.622802734375,106231008
6,99,231,35,1,,,,,,,,,,,,,,,,,,,,,,,25,1,2,771.622802734375,106231035
6,99,231,43,1,,,,,,,,,,,,,,,,,,,,,,,38,6,2,771.622802734375,106231043
6,99,231,49,1,,,,,,,,,,,,,,,,,,,,,,,49,8,2,771.622802734375,106231049
6,99,231,57,1,"YAM",1289,70,,,,,,,,,,,,,,,,,,,,55,1,2,771.622802734375,106231057
6,109,232,81,2,,,,,,,,,,,,,,,,,,,,,,,58,7,2,542.039855957031,106232081
6,109,232,81,1,,,,,,,,,,,,,,,,,,,,,,,58,7,2,542.039855957031,106232081
6,109,233,8,1,,,,,,,,,,,,,,,,,,,,,,,31,1,1,515.7958984375,106233008
6,109,233,16,1,,,,,,,,,,,,,,,,,,,,,,,46,5,1,515.7958984375,106233016
6,109,233,65,1,,,,,,,,,,,,,,,,,,,,,,,50,4,1,515.7958984375,106233065
6,109,233,69,2,"CLOTHS (MATERIALS)",289,80,,,,,,,,,,,,,,,,,,,,53,3,1,515.7958984375,106233069
6,109,233,69,1,,,,,,,,,,,,,,,,,,,,,,,53,3,1,515.7958984375,106233069
6,109,233,80,1,"PLANTAIN",1226,,,"COLA NUT",1229,,,"CASSAVA",1287,,,"PEAR",1326,,,"PEPPER",1230,,,,,49,3,1,515.7958984375,106233080
6,16,234,1,1,,,,,,,,,,,,,,,,,,,,,,,39,4,2,686.754089355469,106234001
6,16,234,2,1,"CHARCOAL",24502,60,,"FIREWOOD",24501,60,,"GARDEN EGGS",,11,,"TOMATOES",,11,,"SALT",27830,5,,,,54,4,2,686.754089355469,106234002
6,16,234,21,1,"FISH",3411,120,,,,,,,,,,,,,,,,,,,,55,4,2,686.754089355469,106234021
6,16,234,33,1,"GROUNDNUT",19,10,,"SUGAR",4840,10,,"GARI",5481,10,,"BANANA",,5,,,,,,,,60,1,2,686.754089355469,106234033
6,16,234,35,1,,,,,,,,,,,,,,,,,,,,,,,44,1,2,686.754089355469,106234035
6,16,234,38,1,"CHARCOAL",24502,50,,,,,,,,,,,,,,,,,,,,44,6,2,686.754089355469,106234038
6,16,234,52,1,,,,,,,,,,,,,,,,,,,,,,,23,1,2,686.754089355469,106234052
6,16,235,16,1,"RICE",,50,,"TIN TOMATOES",,,,"VEGETABLE OIL",,,,,,,,,,,,,,40,4,2,890.853149414063,106235016
6,16,235,20,1,"RUBBERS",853,400,,"UTENSILS",315,80,,,,,,,,,,,,,,,,44,6,2,890.853149414063,106235020
6,16,235,30,1,"FISH",435,8,,,,,,,,,,,,,,,,,,,,50,5,2,890.853149414063,106235030
6,16,235,108,1,,,,,,,,,,,,,,,,,,,,,,,26,6,2,890.853149414063,106235108
6,16,235,108,2,,,,,,,,,,,,,,,,,,,,,,,26,6,2,890.853149414063,106235108
6,16,235,143,1,,,,,,,,,,,,,,,,,,,,,,,62,4,2,890.853149414063,106235143
6,16,235,149,1,,,,,,,,,,,,,,,,,,,,,,,58,1,2,890.853149414063,106235149
6,16,235,180,1,,,,,,,,,,,,,,,,,,,,,,,26,3,2,890.853149414063,106235180
6,16,236,6,1,,,,,,,,,,,,,,,,,,,,,,,43,5,2,901.39111328125,106236006
6,16,236,18,1,,,,,,,,,,,,,,,,,,,,,,,39,5,2,901.39111328125,106236018
6,16,236,21,1,,,,,,,,,,,,,,,,,,,,,,,53,1,2,901.39111328125,106236021
6,16,236,29,1,,,,,,,,,,,,,,,,,,,,,,,66,4,2,901.39111328125,106236029
6,16,236,44,1,,,,,,,,,,,,,,,,,,,,,,,35,1,2,901.39111328125,106236044
6,16,236,78,1,,,,,,,,,,,,,,,,,,,,,,,31,3,2,901.39111328125,106236078
6,106,237,3,1,"SOAP",356,9,5,,,,,,,,,,,,,,,,,,,41,7,2,485.020050048828,106237003
6,106,237,53,1,"TOMATOES",,,,"PEPPER",,1,,"GARDEN EGGS",3,,,"ONION",,,,,,,,,,46,4,2,485.020050048828,106237053
6,106,237,57,1,"FISH",435,60,,,,,,,,,,,,,,,,,,,,72,7,2,485.020050048828,106237057
6,106,237,64,1,,,,,,,,,,,,,,,,,,,,,,,70,1,2,485.020050048828,106237064
6,106,237,77,1,,,,,,,,,,,,,,,,,,,,,,,43,7,2,485.020050048828,106237077
6,88,238,2,1,,,,,,,,,,,,,,,,,,,,,,,54,3,2,822.325988769531,106238002
6,88,238,14,2,,,,,,,,,,,,,,,,,,,,,,,60,10,2,822.325988769531,106238014
6,88,238,14,1,,,,,,,,,,,,,,,,,,,,,,,60,10,2,822.325988769531,106238014
6,88,238,33,1,,,,,,,,,,,,,,,,,,,,,,,47,4,2,822.325988769531,106238033
6,88,238,36,1,"PURE-WATER",1242,2,50,,,,,,,,,,,,,,,,,,,31,2,2,822.325988769531,106238036
6,88,238,51,1,,,,,,,,,,,,,,,,,,,,,,,61,8,2,822.325988769531,106238051
6,88,238,71,1,,,,,,,,,,,,,,,,,,,,,,,33,5,2,822.325988769531,106238071
6,88,238,80,1,,,,,,,,,,,,,,,,,,,,,,,41,4,2,822.325988769531,106238080
7,112,239,5,1,,,,,,,,,,,,,,,,,,,,,,,43,4,2,352.724212646484,107239005
7,112,239,7,1,,,,,,,,,,,,,,,,,,,,,,,29,4,2,352.724212646484,107239007
7,112,239,14,1,,,,,,,,,,,,,,,,,,,,,,,42,3,2,352.724212646484,107239014
7,112,239,16,1,,,,,,,,,,,,,,,,,,,,,,,33,1,2,352.724212646484,107239016
7,112,239,24,1,,,,,,,,,,,,,,,,,,,,,,,42,3,2,352.724212646484,107239024
7,112,239,25,1,"RICE",1244,10,,"SUGAR",1088,20,,"TIN TOMATOES",1111,3,,"BATTERIES",1253,10,,,,,,,,35,3,2,352.724212646484,107239025
7,112,239,33,1,,,,,,,,,,,,,,,,,,,,,,,32,4,2,352.724212646484,107239033
7,112,240,6,1,"CIGARETTE",278,5,50,"AKPETESHIE",19,12,,"TIN TOMATOES",1111,16,20,"DRY CELL",1253,9,,"SOAPS",1037,28,,82,,70,1,2,935.196594238281,107240006
7,112,240,11,1,"MALT CRATES",1043,6,,"GUINESS CRATES",21,9,,"FANTA CRATES",1043,3,,"COKE CRATES",1043,1,80,"AKPETESHIE",21,15,,5,,64,4,2,935.196594238281,107240011
7,112,240,12,1,,,,,,,,,,,,,,,,,,,,,,,32,3,2,935.196594238281,107240012
7,112,240,12,2,,,,,,,,,,,,,,,,,,,,,,,32,3,2,935.196594238281,107240012
7,112,240,31,1,,,,,,,,,,,,,,,,,,,,,,,25,4,2,935.196594238281,107240031
7,112,240,31,2,,,,,,,,,,,,,,,,,,,,,,,25,4,2,935.196594238281,107240031
7,112,240,33,1,"TIN TOMATOES",1111,5,80,"SALTED FISH",963,7,,"PALM OIL",801,13,,"SOAP",1037,4,,"SALT",962,16,,15,,39,4,2,935.196594238281,107240033
7,112,241,26,2,"BREAD",151,5,,"SUGAR",1088,1,50,"SOAP",1037,5,,"PEPPER",,,,"TOMATOES",,,,,,37,3,2,409.605133056641,107241026
7,112,241,26,1,,,,,,,,,,,,,,,,,,,,,,,37,3,2,409.605133056641,107241026
7,112,241,34,1,,,,,,,,,,,,,,,,,,,,,,,50,7,2,409.605133056641,107241034
7,112,241,52,1,"ALCOHOLIC BEVERAGES",21,12,,,,,,,,,,,,,,,,,,,,48,6,2,409.605133056641,107241052
7,112,242,10,1,,,,,,,,,,,,,,,,,,,,,,,48,5,2,614.40771484375,107242010
7,112,242,12,1,,,,,,,,,,,,,,,,,,,,,,,59,1,2,614.40771484375,107242012
7,112,242,20,1,,,,,,,,,,,,,,,,,,,,,,,83,2,2,614.40771484375,107242020
7,112,242,22,1,,,,,,,,,,,,,,,,,,,,,,,30,2,2,614.40771484375,107242022
7,112,242,53,1,"SMOKED FISH",1035,3,,,,,,,,,,,,,,,,,,,,41,6,2,614.40771484375,107242053
7,112,243,11,1,,,,,,,,,,,,,,,,,,,,,,,53,3,1,560.857360839844,107243011
7,112,243,21,1,,,,,,,,,,,,,,,,,,,,,,,55,3,1,560.857360839844,107243021
7,112,243,48,1,"SANDALS",967,45,,"SLIPPERS",1032,40,60,,,,,,,,,,,,,,,35,1,1,560.857360839844,107243048
7,112,243,61,1,"COOKING UTENSILS",315,30,,"RUBBER BUCKETS",165,30,,"SAUCE PANS",315,90,,,,,,,,,,,,35,3,1,560.857360839844,107243061
7,112,243,72,1,"SACHET WATER",1242,2,,,,,,,,,,,,,,,,,,,,34,2,1,560.857360839844,107243072
7,112,243,73,1,"SMOKED FISH",1035,5,,,,,,,,,,,,,,,,,,,,36,1,1,560.857360839844,107243073
7,112,243,82,1,,,,,,,,,,,,,,,,,,,,,,,33,1,1,560.857360839844,107243082
7,112,244,10,1,"SINGLET",1255,7,,"BOXER SHORTS",1255,6,,"BRASSIER",1255,9,,"PANTIES",1255,11,,,,,,,,39,6,1,617.855590820313,107244010
7,112,244,30,2,,,,,,,,,,,,,,,,,,,,,,,35,4,1,617.855590820313,107244030
7,112,244,30,1,"CALL CARDS",190,28,80,,,,,,,,,,,,,,,,,,,35,4,1,617.855590820313,107244030
7,112,244,60,1,,,,,,,,,,,,,,,,,,,,,,,61,1,1,617.855590820313,107244060
7,112,244,71,1,"CLOTHES",289,40,,,,,,,,,,,,,,,,,,,,70,1,1,617.855590820313,107244071
7,113,245,7,1,"SACHET WATER",1242,1,60,,,,,,,,,,,,,,,,,,,40,4,1,840.215698242188,107245007
7,113,245,20,1,"WEEDICIDE",1336,67,,"LAMDA",1336,18,,,,,,,,,,,,,,,,29,5,1,840.215698242188,107245020
7,113,245,21,1,"SOAPS",1037,100,,,,,,,,,,,,,,,,,,,,26,3,1,840.215698242188,107245021
7,112,246,1,1,,,,,,,,,,,,,,,,,,,,,,,48,7,2,827.289306640625,107246001
7,112,246,1,2,,,,,,,,,,,,,,,,,,,,,,,48,7,2,827.289306640625,107246001
7,112,246,4,1,"SECOND HAND CLOTHING",1296,95,,,,,,,,,,,,,,,,,,,,35,3,2,827.289306640625,107246004
7,112,246,9,1,"PAN",1324,,,"CLOTHS (MATERIALS)",289,,,"SHOES & LADIES FOOTWEAR",635,,,"PLATES",861,,,"KIDS TOYS",1223,,,,,36,1,2,827.289306640625,107246009
7,112,246,13,1,"SMOKED FISH",1035,40,,,,,,,,,,,,,,,,,,,,36,3,2,827.289306640625,107246013
7,112,246,18,1,,,,,,,,,,,,,,,,,,,,,,,35,5,2,827.289306640625,107246018
7,112,246,18,2,"PURE WATER",1,8,60,,,,,,,,,,,,,,,,,,,35,5,2,827.289306640625,107246018
7,112,246,19,1,,,,,,,,,,,,,,,,,,,,,,,24,1,2,827.289306640625,107246019
7,112,246,20,1,,,,,,,,,,,,,,,,,,,,,,,37,6,2,827.289306640625,107246020
7,112,246,22,1,,,,,,,,,,,,,,,,,,,,,,,47,4,2,827.289306640625,107246022
7,112,246,57,1,,,,,,,,,,,,,,,,,,,,,,,65,1,2,827.289306640625,107246057
7,114,247,8,1,,,,,,,,,,,,,,,,,,,,,,,73,1,1,644.165344238281,107247008
7,114,247,47,1,"CLOTHES",289,180,,"SHOES",1002,70,,,,,,,,,,,,,,,,43,2,1,644.165344238281,107247047
7,114,247,52,1,,,,,,,,,,,,,,,,,,,,,,,29,3,1,644.165344238281,107247052
7,114,247,53,1,"TIN TOMATOES",1111,20,,"SUGAR",1088,35,,"SOAPS",1037,30,,,,,,,,,,,,49,6,1,644.165344238281,107247053
7,114,247,57,1,"YAM",1289,150,,,,,,,,,,,,,,,,,,,,38,1,1,644.165344238281,107247057
7,114,247,59,1,,,,,,,,,,,,,,,,,,,,,,,32,2,1,644.165344238281,107247059
7,114,248,1,1,"PARA (TABS AND SHRUPS)",829,80,,"B-CO (TABS AND SHRUPS)",829,60,,"MULTIVIT (TABS AND SHRUPS)",829,30,,"PROCOLD",829,20,,"RAPINOL",829,20,,40,,73,2,2,1646.82275390625,107248001
7,114,248,8,1,,,,,,,,,,,,,,,,,,,,,,,30,3,2,1646.82275390625,107248008
7,114,248,13,1,,,,,,,,,,,,,,,,,,,,,,,37,2,2,1646.82275390625,107248013
7,114,248,32,1,,,,,,,,,,,,,,,,,,,,,,,47,5,2,1646.82275390625,107248032
7,114,248,34,1,"CORN DOUGH",1238,2,,"CASSAVA DOUGH",1238,1,20,"GARDEN EGGS",1215,1,80,"PEPPER",1230,1,,"SALT",962,1,,,,66,6,2,1646.82275390625,107248034
7,114,248,57,1,"SECOND HAND CLOTHING",1296,125,,,,,,,,,,,,,,,,,,,,45,2,2,1646.82275390625,107248057
7,130,249,1,1,,,,,,,,,,,,,,,,,,,,,,,39,4,1,573.931945800781,107249001
7,130,249,3,1,,,,,,,,,,,,,,,,,,,,,,,39,7,1,573.931945800781,107249003
7,130,249,11,1,,,,,,,,,,,,,,,,,,,,,,,41,1,1,573.931945800781,107249011
7,130,249,61,1,"RADIOS",1219,60,,"TORCHES",1220,80,,,,,,,,,,,,,,,,38,1,1,573.931945800781,107249061
7,127,250,1,1,,,,,,,,,,,,,,,,,,,,,,,49,1,1,384.098602294922,107250001
7,127,250,4,1,,,,,,,,,,,,,,,,,,,,,,,67,4,1,384.098602294922,107250004
7,127,250,12,1,,,,,,,,,,,,,,,,,,,,,,,41,2,1,384.098602294922,107250012
7,127,250,27,1,"YAM",1231,200,,,,,,,,,,,,,,,,,,,,38,5,1,384.098602294922,107250027
7,127,250,27,2,,,,,,,,,,,,,,,,,,,,,,,38,5,1,384.098602294922,107250027
7,127,250,28,1,,,,,,,,,,,,,,,,,,,,,,,54,4,1,384.098602294922,107250028
7,127,250,29,2,,,,,,,,,,,,,,,,,,,,,,,42,4,1,384.098602294922,107250029
7,127,250,29,1,"MAIZE",1273,155,,,,,,,,,,,,,,,,,,,,42,4,1,384.098602294922,107250029
7,127,250,32,1,"CYLINDER",1289,450,,"CLOTHES",289,40,,"IRONS",1290,150,,"RICE COOKER",313,110,,"JEWELRIES",1291,100,,,,54,3,1,384.098602294922,107250032
