"id1","id2","hhno","plot_no","s4aii_a10","s4aii_a11","s4aii_a12","s4aii_a13","s4aii_a14","s4aii_a15a","s4aii_a15b","s4aii_a15c","s4aii_a16","s4aii_a17","area_ha"
4,58,104132009,2,4,1,1,1,2,,"6.4KM",60,1,1,1.6187778711319
4,58,104132009,3,22,1,1,1,11,,"6.4KM",60,1,1,8.90327835083008
4,58,104132013,1,2,1,1,3,,,"2KM",45,2,,0.809388935565948
4,58,104132018,1,2,1,1,3,,,"1KM",30,2,,0.809388935565948
4,58,104132019,1,4,1,1,1,2,,"1KM",45,2,,1.6187778711319
4,58,104132023,1,2,1,1,3,,,"2KM",60,2,,0.809388935565948
4,58,104132026,1,2,1,1,3,,,"1MILE",45,2,,0.809388935565948
4,58,104132027,1,2,1,1,3,,,"0.50KM",50,2,,0.809388935565948
4,58,104132029,1,6,1,1,1,3,,"3MILES",60,2,,2.42816662788391
4,58,104132036,1,4,1,1,1,2,,"3MILES",120,2,,1.6187778711319
4,58,104132037,1,4,1,1,1,2,,"5KM",90,1,1,1.6187778711319
4,58,104132037,2,8,1,1,1,4,,"5KM",90,1,1,3.23755574226379
4,58,104132039,1,4,1,1,1,2,,"1KM",40,2,,1.6187778711319
4,58,104132050,2,6,1,1,1,3,,"5KM",30,1,1,2.42816662788391
4,58,104132050,1,5,1,1,1,2,,"5KM",30,1,1,2.02347230911255
4,59,104128015,1,0.5,1,1,2,,0.400000005960464,"11",30,2,,0.202347233891487
4,59,104128021,1,1,1,1,2,,2,"2KM",45,2,,0.404694467782974
4,59,104128028,1,1,1,,3,,,"3",50,1,1,0.404694467782974
4,59,104128042,1,1,1,1,3,,,"5KM",75,1,1,0.404694467782974
4,59,104128062,1,3,1,1,1,2,,"3KM",90,2,,1.21408331394196
4,59,104128098,1,1,4,,2,,3,"2KM",30,1,1,0.102387696504593
4,60,104110002,1,0.5,1,1,1,3.5,,"3.2KM",2,1,1,0.202347233891487
4,60,104110003,1,0.300000011920929,1,1,2,,5,"0.6KM",5,2,,0.121408343315125
4,60,104110009,1,1.5,1,1,1,2,,"0.4KM",10,1,1,0.607041656970978
4,60,104110012,1,0.5,1,1,2,,2,"0.4KM",15,1,1,0.202347233891487
4,60,104110014,1,1,1,1,2,,1.5,"1.5KM",30,1,1,0.404694467782974
4,60,104110015,1,1.5,1,1,3,,,".5KM",10,1,1,0.607041656970978
4,60,104110021,1,2,1,1,1,2,,"0.8KM",20,2,,0.809388935565948
4,60,104110034,1,2,1,1,1,2,,"0.8KM",30,2,,0.809388935565948
4,60,104110037,1,3,1,1,2,,4,"3.2KM",90,2,,1.21408331394196
4,60,104111005,1,1,1,1,3,,,"47",20,2,,0.404694467782974
4,60,104111007,1,0.5,1,1,2,,2,"47",10,1,1,0.202347233891487
4,60,104111008,1,1,1,1,3,,,"47",30,2,,0.404694467782974
4,60,104111010,1,2,1,1,1,2,,"47",1,2,,0.809388935565948
4,60,104111033,1,0.5,1,1,3,,,"47",10,1,1,0.202347233891487
4,60,104111034,1,0.5,1,1,3,,,"47",15,1,1,0.202347233891487
4,60,104111036,1,0.5,1,2,,,2,"47",30,2,,0.202347233891487
4,60,104111053,1,2,1,1,1,0.300000011920929,,"47",1,,1,0.809388935565948
4,60,104111070,1,1,1,1,1,2,,"47",40,1,1,0.404694467782974
4,60,104112001,1,1,1,1,3,,,"3.2KM",50,2,,0.404694467782974
4,60,104112034,1,1.5,1,1,2,,,"0.4KM",30,1,1,0.607041656970978
4,60,104112035,1,1,1,1,3,,,"0.5KM",10,1,2,0.404694467782974
4,60,104112044,1,1,1,1,3,,,"3.2KM",90,2,,0.404694467782974
4,60,104112046,1,2,1,1,1,2,,"3.2KM",40,2,,0.809388935565948
4,60,104112046,2,2,1,1,1,2,,"16KM",2,2,,0.809388935565948
4,60,104112052,1,0.5,1,1,1,2,,"0.4KM",25,1,1,0.202347233891487
4,60,104112056,1,2,1,1,1,2,,"0.8KM",20,2,,0.809388935565948
4,60,104113006,1,3,1,1,3,,,"1KM",20,1,1,1.21408331394196
4,60,104113011,1,0.5,1,1,3,,,"2.4KM",180,1,1,0.202347233891487
4,60,104113012,1,6,1,1,1,8,,"1.6KM",50,2,,2.42816662788391
4,60,104113025,1,0.5,1,1,2,,1,"0.8KM",30,1,1,0.202347233891487
4,60,104113027,1,1,1,1,3,,,"1.6KM",50,2,,0.404694467782974
4,60,104113028,1,0.5,1,1,2,,1.5,"3KM",45,1,1,0.202347233891487
4,60,104113038,1,1,1,1,3,,,"1.6KM",50,2,,0.404694467782974
4,60,104113044,1,2,1,1,3,,,"1KM",20,1,1,0.809388935565948
4,60,104113048,1,1,1,1,3,,,".5KM",10,1,1,0.404694467782974
4,60,104113054,1,2,1,1,1,6,,"900M",25,1,1,0.809388935565948
4,60,104113089,1,1,1,1,1,2,,"1.6KM",60,1,1,0.404694467782974
4,62,104118002,1,1,1,1,2,,2,"1KM",15,1,1,0.404694467782974
4,62,104118008,1,1,1,1,2,,2,"1KM",30,1,1,0.404694467782974
4,62,104118008,2,1,1,1,2,,2,"1KM",30,1,1,0.404694467782974
4,62,104118011,1,1,1,1,2,,2,"1",60,1,1,0.404694467782974
4,62,104118017,2,1,1,1,2,,2,"3KM",180,1,2,0.404694467782974
4,62,104118017,1,1,1,1,2,,2,"3KM",180,1,2,0.404694467782974
4,62,104118027,2,1,1,1,2,,2,"0.5KM",40,1,1,0.404694467782974
4,62,104118027,1,1,1,1,2,,2,"0.5KM",40,1,1,0.404694467782974
4,62,104118029,1,48,2,1,2,,2,"1KM",60,1,1,19.6584377288818
4,62,104118031,1,1,1,1,2,,2,"1KM",30,1,1,0.404694467782974
4,62,104118033,1,0.100000001490116,1,1,2,,2,"3KM",90,2,,0.0404694452881813
5,5,105147005,2,0.100000001490116,1,1,2,,2,"1KM",,1,1,0.0404694452881813
5,5,105147005,1,1,1,1,3,,,"1KM",,1,1,0.404694467782974
5,5,105147013,1,10,3,1,1,2,,"1MILE",,1,1,2.36341571807861
5,5,105147025,2,3,3,1,2,,2,"0.5MILES",,1,1,0.709024667739868
5,5,105147025,1,15,3,1,1,3,,"1.5MILES",,1,1,3.54512333869934
5,5,105147037,1,3,1,1,1,3,,"2 MILES",,1,1,1.21408331394196
5,5,105147077,1,5,3,1,3,,,"2 MILES",,1,1,1.18170785903931
5,7,105155002,4,2.5,1,1,1,3,,"1.6KM",10,1,1,1.01173615455627
5,7,105155002,3,2,1,1,1,2.5,,"4KM",20,1,1,0.809388935565948
5,7,105155002,2,4,1,1,1,5,,"7KM",60,1,1,1.6187778711319
5,7,105155002,1,2,1,1,1,2.5,,"6.4KM",40,1,1,0.809388935565948
5,7,105155011,1,6,1,1,1,3,,"1.5MILES",90,1,1,2.42816662788391
5,7,105155011,2,3,1,1,1,2,,"1MILE",60,1,1,1.21408331394196
5,7,105155011,3,10,1,1,1,5,,"1MILE",60,1,1,4.0469446182251
5,7,105155011,4,8,1,1,1,4,,"4MILES",180,1,1,3.23755574226379
5,7,105155012,4,4,1,1,1,4,,"8MILES",180,1,1,1.6187778711319
5,7,105155012,1,5,1,1,1,2,,"4.5MILE",45,1,1,2.02347230911255
5,7,105155012,3,2,1,1,1,2,,"3.5MILES",120,1,1,0.809388935565948
5,7,105155012,2,1.5,1,1,1,1.5,,"5MILES",1,1,1,0.607041656970978
5,7,105155014,1,0.5,1,1,2,,2,"2MILE",120,1,1,0.202347233891487
5,7,105155018,1,3,1,1,1,4,,"1MILE",45,2,,1.21408331394196
5,7,105155018,3,1,1,1,1,1.5,,"0.25MILE",15,1,1,0.404694467782974
5,7,105155018,2,1,1,1,1,1.5,,"1.5MILES",60,1,1,0.404694467782974
5,7,105155020,1,1,1,1,3,,,"4MILES",120,2,,0.404694467782974
5,7,105155021,1,3,1,1,1,2.5,,"1MILE",90,1,1,1.21408331394196
5,7,105155024,1,100,1,1,1,100,,"5MILES",60,1,1,40.4694442749023
5,7,105155024,2,51,1,1,1,50,,"5MILES",60,1,1,20.6394176483154
5,7,105155024,3,62,1,1,1,62,,"7MILES",60,1,1,25.0910568237305
5,7,105155027,1,3.5,1,,1,3.5,,"4.8KM",60,1,1,1.41643059253693
5,7,105155027,3,3,1,,1,3,,"0.8KM",15,1,1,1.21408331394196
5,7,105155027,2,2,1,,1,2,,"2.4KM",30,1,1,0.809388935565948
5,7,105155029,1,2,3,1,1,2,,"20KM",180,1,1,0.472683131694794
5,7,105155029,4,1,3,1,3,,,"20KM",18,1,1,0.236341565847397
5,7,105155029,2,2,3,1,1,2,,"20KM",180,1,1,0.472683131694794
5,7,105155029,3,3,3,1,1,3,,"20KM",180,1,1,0.709024667739868
5,7,105155036,1,10,2,1,1,10,,"3MILES",90,1,1,4.09550809860229
5,7,105156003,1,3,1,1,1,3,,"1.6KM",25,1,1,1.21408331394196
5,7,105156008,1,4,1,1,1,10,,"0.5KM",10,1,1,1.6187778711319
5,7,105156008,3,10,1,1,1,13,,"32KM",180,1,1,4.0469446182251
5,7,105156008,2,5,1,1,1,12,,"1KM",20,1,1,2.02347230911255
5,7,105156010,1,15,1,1,1,10,,"5KM",60,1,1,6.07041692733765
5,7,105156011,2,5,3,1,,5,,"1.6KM",25,1,1,1.18170785903931
5,7,105156011,1,10,3,1,,10,,"1.6KM",25,1,1,2.36341571807861
5,7,105156013,2,1,1,1,1,1.5,,"3KILOMETRES",25,1,1,0.404694467782974
5,7,105156013,1,3,1,1,1,6,,"3KILOMETRES",25,1,1,1.21408331394196
5,7,105156016,2,0.5,1,1,1,1.5,,"1KILOMETRE",15,1,1,0.202347233891487
5,7,105156016,1,1,1,1,1,4,,"1KILOMETRE",15,1,1,0.404694467782974
5,7,105156021,1,6,3,1,1,3,,"0.5MILE",30,1,1,1.41804933547974
5,7,105156034,1,2,1,1,1,1.5,,"0.8KM",60,1,1,0.809388935565948
5,7,105156034,2,4,1,1,1,2,,"0.4KM",30,1,1,1.6187778711319
5,7,105156035,1,2,1,1,1,2,,"0.8KM",40,1,1,0.809388935565948
5,7,105156041,2,3,1,1,1,2,,"80M",20,1,1,1.21408331394196
5,7,105156041,3,8,1,1,1,10,,"50M",10,1,1,3.23755574226379
5,7,105156041,1,8,1,1,1,10,,"30M",5,1,1,3.23755574226379
5,7,105156041,4,1,3,1,1,1.5,,"0.8M",50,2,,0.236341565847397
5,7,105156041,5,1,3,1,1,1.5,,"100M",10,2,,0.236341565847397
5,7,105156048,1,2,1,1,1,2,,"3.2KM",,1,1,0.809388935565948
5,7,105156048,2,1,1,,3,,,"4.8KM",,1,1,0.404694467782974
5,7,105156049,1,5,1,1,1,8,,"0.8KM",20,1,2,2.02347230911255
5,7,105156066,1,2,3,1,,3,,"0.4KM",20,1,1,0.472683131694794
5,7,105156068,4,3,3,1,1,2.5,,"3MILES",18,1,1,0.709024667739868
5,7,105156068,3,15,3,1,1,6,,"5MILES",20,1,1,3.54512333869934
5,7,105156068,1,1,3,1,3,,,"200METRES",2,1,1,0.236341565847397
5,7,105156068,2,1,3,1,3,,,"5MILES",25,1,1,0.236341565847397
5,7,105156070,1,10,1,1,1,4,,"3MILES",180,1,1,4.0469446182251
5,8,105158048,,,,,,,,,,,,
5,9,105161003,2,1,2,1,,1.5,,"0.3KM",10,1,1,0.409550786018372
5,9,105161003,3,0.300000011920929,2,1,3,,,"0.2KM",5,1,1,0.122865244746208
5,9,105161003,1,1,2,1,,1.5,,"0.3KM",10,1,1,0.409550786018372
5,9,105161003,7,1,2,1,,1.5,,"0.3KM",10,1,1,0.409550786018372
5,9,105161003,4,1,1,1,,1.5,,"0.25KM",5,1,1,0.404694467782974
5,9,105161003,10,0.300000011920929,2,1,3,,,"0.3KM",10,1,1,0.122865244746208
5,9,105161003,5,1,1,1,,1.5,,"0.3KM",10,1,1,0.404694467782974
5,9,105161003,9,0.5,2,1,,1.29999995231628,,"0.3KM",10,1,1,0.204775393009186
5,9,105161003,8,0.5,2,1,,1.29999995231628,,"0.3KM",10,1,1,0.204775393009186
5,9,105161003,6,0.300000011920929,2,1,,0.300000011920929,,"0.3KM",10,1,1,0.122865244746208
5,9,105161006,1,4,3,1,3,,,"200METRES",5,1,1,0.945366263389587
5,9,105161011,1,0.5,1,1,1,1.5,,"0.3KM",10,2,,0.202347233891487
5,9,105161013,2,3,3,1,,13,,"0.8KM",15,1,1,0.709024667739868
5,9,105161013,1,5,3,1,1,2,,"0.8KM",15,1,1,1.18170785903931
5,9,105161015,3,1,2,1,,6,,"0.8KM",10,1,1,0.409550786018372
5,9,105161015,5,3,1,1,,4,,"0.8KM",10,1,1,1.21408331394196
5,9,105161015,4,1,2,1,,6,,"0.8KM",10,1,1,0.409550786018372
5,9,105161015,1,8,3,1,1,2,,"0.4KM",6,1,1,1.89073252677917
5,9,105161015,2,9,3,1,,4,,"0.4KM",8,1,1,2.1270740032196
5,9,105161016,1,1.39999997615814,1,1,1,3,,"0.4KM",10,1,1,0.566572248935699
5,9,105161017,1,5,3,1,1,2,,"0.5",10,1,1,1.18170785903931
5,9,105161018,1,1,3,1,2,,1.5,"1KM",45,1,1,0.236341565847397
5,9,105161029,1,1.5,3,1,1,2,,"100METRES",5,1,1,0.354512333869934
5,9,105161030,1,3,3,1,1,1.5,,"1KM",20,1,1,0.709024667739868
5,9,105161033,1,6,3,1,1,5,,"0.5MILE",60,1,1,1.41804933547974
5,9,105161033,2,6,3,1,1,2,,"0.5MILE",30,1,1,1.41804933547974
5,9,105161035,1,7,3,1,1,4,,"1.6KM",20,1,1,1.65439093112946
5,9,105161036,1,8,3,1,1,3,,"200METERS",10,1,1,1.89073252677917
5,9,105161038,1,10,3,1,1,5,,"0.2KM",10,1,1,2.36341571807861
5,9,105162001,1,3,1,1,1,4,,"2.5MILES",90,1,1,1.21408331394196
5,9,105162005,1,1,1,1,1,3,,"1MILE",60,1,1,0.404694467782974
5,9,105162005,2,0.5,1,1,1,2,,"1MILE",60,1,1,0.202347233891487
5,9,105162008,1,2,1,1,1,1.5,,"1MILE",30,1,1,0.809388935565948
5,9,105162008,2,4,3,1,1,2,,"1MILE",30,1,1,0.945366263389587
5,9,105162009,3,4,3,1,3,,,"1MILE",20,1,1,0.945366263389587
5,9,105162009,1,1.5,1,1,1,1.5,,"1.5MILES",30,1,1,0.607041656970978
5,9,105162009,2,2,4,1,2,,6,"1.5MILES",30,1,1,0.204775393009186
5,9,105162015,1,4,3,1,3,,,"1.6KM",30,1,1,0.945366263389587
5,9,105162015,2,2,3,1,2,,0.5,"0.8KM",10,1,1,0.472683131694794
5,9,105162015,3,1,1,1,2,,1.5,"3KM",60,1,1,0.404694467782974
5,9,105162017,2,1.5,3,1,3,,,"1.3KM",60,1,1,0.354512333869934
5,9,105162017,1,2,3,1,3,,,"0.5KM",40,1,1,0.472683131694794
5,9,105162019,2,4,2,1,1,7,,"3KM",60,1,1,1.63820314407349
5,9,105162019,4,4,1,1,1,6,,"0.6KM",20,1,1,1.6187778711319
5,9,105162019,1,22,2,1,1,10,,"1.5KM",30,1,1,9.01011753082275
5,9,105162019,3,10,1,1,1,8,,"1.5KM",30,1,1,4.0469446182251
5,9,105162019,5,2,1,1,1,4,,"1.5KM",30,1,1,0.809388935565948
5,9,105162020,1,2,1,1,1,4,,"0.8KM",15,1,1,0.809388935565948
5,9,105162020,2,1,1,1,1,1.5,,"3.2KM",75,1,1,0.404694467782974
5,9,105162024,2,1.5,1,1,1,1.5,,"0.8KM",15,1,1,0.607041656970978
5,9,105162024,1,2,1,1,1,2,,"1.4KM",30,1,1,0.809388935565948
5,9,105162027,3,1.5,1,1,1,1.5,,"1.6KM",10,1,1,0.607041656970978
5,9,105162027,1,4,1,1,1,4,,"3.6KM",25,1,1,1.6187778711319
5,9,105162027,2,2,1,1,1,2,,"2KM",20,1,1,0.809388935565948
5,9,105162028,1,8,3,1,1,2,,"1.6KM",30,1,1,1.89073252677917
5,9,105162028,2,6,3,1,1,1.5,,"3.2KM",60,1,1,1.41804933547974
5,9,105162029,3,1,1,1,2,,0.5,"0.2KM",5,1,1,0.404694467782974
5,9,105162029,2,2,1,1,1,4,,"2KM",20,1,1,0.809388935565948
5,9,105162029,1,5,1,1,1,10,,"3.6KM",30,1,1,2.02347230911255
5,9,105162031,1,1,1,1,1,1.5,,"9.6KM",60,1,1,0.404694467782974
5,9,105162031,2,1,1,1,1,1.5,,"3.2KM",40,1,1,0.404694467782974
5,9,105162035,1,4,3,1,3,,,"100METERS",3,2,,0.945366263389587
5,9,105163053,1,40,1,1,3,,,"1.92KM",45,1,1,16.1877784729004
5,9,105163065,1,20,1,1,1,5,,"83.2KM",90,1,1,8.0938892364502
5,9,105163065,3,12.3999996185303,1,1,1,28,,"83.2KM",90,1,1,5.01821088790894
5,9,105163065,2,40,1,1,1,10,,"83.2KM",90,1,1,16.1877784729004
5,9,105163079,1,5,1,1,1,10,,"14KM",30,1,1,2.02347230911255
5,10,105164006,3,3,2,1,1,3,,,,1,1,1.22865235805511
5,10,105164006,1,3,2,1,1,3,,"0.8KM",8,1,1,1.22865235805511
5,10,105164006,2,2.5,2,1,1,2,,"0.8KM",8,1,1,1.02387702465057
5,10,105164008,1,10,3,1,1,5,,"100M",3,1,1,2.36341571807861
5,10,105164020,1,4,3,1,1,1.5,,"0.5KM",15,1,1,0.945366263389587
5,10,105164026,1,1,1,1,2,,1.20000004768372,"0.6KM",20,1,1,0.404694467782974
5,10,105164029,2,3,1,1,1,29,,"1.6KM",30,1,1,1.21408331394196
5,10,105164029,4,1,1,1,1,2.5,,"0.4KM",5,1,1,0.404694467782974
5,10,105164029,3,1,1,1,1,2.5,,"0.4KM",5,1,1,0.404694467782974
5,10,105164029,5,1,1,1,1,2.5,,"0.4KM",5,1,1,0.404694467782974
5,10,105164029,1,2,1,1,1,9,,"0.4KM",5,1,1,0.809388935565948
5,10,105164030,4,2,1,1,1,2,,"0.4KM",30,1,1,0.809388935565948
5,10,105164030,2,2,1,1,1,4,,"1KM",60,1,1,0.809388935565948
5,10,105164030,3,4,1,1,1,6,,"0.8KM",45,1,1,1.6187778711319
5,10,105164030,1,5,1,1,1,10,,"4KM",90,1,1,2.02347230911255
5,10,105164031,1,1,3,1,2,,4,"5MILES",120,1,1,0.236341565847397
5,10,105164033,1,3,3,1,2,,2,"200METERS",5,1,1,0.709024667739868
5,10,105164038,1,6,1,1,1,6,,"1.6KM",30,1,1,2.42816662788391
5,10,105165005,1,2,4,1,2,,1.70000004768372,"1.4KM",20,1,1,0.204775393009186
5,10,105165010,1,6,1,1,1,3,,"4KM",45,1,1,2.42816662788391
5,10,105165010,2,9,1,1,1,4,,"1KM",10,1,1,3.64225006103516
5,10,105165019,2,0.200000002980232,1,1,2,,0.5,"0.006KM",10,1,,0.0809388905763626
5,10,105165019,1,2,1,1,1,2,,"1.2KM",45,1,,0.809388935565948
5,10,105165020,1,1,1,1,2,,1.5,"0.2KM",6,1,1,0.404694467782974
5,10,105165027,1,20,1,1,1,10,,"4.8KM",90,1,1,8.0938892364502
5,10,105165027,2,1,4,1,2,,5,"1KM",30,1,1,0.102387696504593
5,10,105165031,1,2,3,1,1,1.5,,"1.5KM",45,1,1,0.472683131694794
5,10,105165042,1,2,1,1,1,3,,"10KM",60,1,1,0.809388935565948
5,10,105165053,1,2,2,1,1,3,,"5MILES",120,1,1,0.819101572036743
5,10,105165058,1,1,3,1,2,,3,"3.2KM",60,1,1,0.236341565847397
5,11,105166001,1,1,1,1,3,,,"100METERS",5,1,1,0.404694467782974
5,11,105166001,3,1,3,1,1,1.29999995231628,,"1KILOMETER",20,1,1,0.236341565847397
5,11,105166001,2,1,1,1,1,1.29999995231628,,"1KILOMETER",20,1,1,0.404694467782974
5,11,105166001,4,1,3,1,3,,,"1MILE",30,1,1,0.236341565847397
5,11,105166008,1,1,1,1,1,1.29999995231628,,"1KILOMETER",10,1,1,0.404694467782974
5,11,105166008,2,1,1,1,1,1.29999995231628,,"600METERS",5,1,1,0.404694467782974
5,11,105166012,2,1.5,3,,1,1.5,,"2MILES",3,1,1,0.354512333869934
5,11,105166012,1,1,3,1,3,,,"15MILES",150,1,1,0.236341565847397
5,11,105166019,1,0.5,1,1,3,,,"1.5MILES",15,2,,0.202347233891487
5,11,105166027,1,1,1,1,3,,,"0.5MILE",15,1,1,0.404694467782974
5,11,105166027,2,1,1,1,3,,,"1MILE",45,1,1,0.404694467782974
5,11,105166031,1,1,1,1,3,,,"0.5MILE",30,1,1,0.404694467782974
5,11,105166031,2,0.5,1,1,2,,0.200000002980232,"300METERS",10,1,1,0.202347233891487
5,11,105166039,1,2,2,1,1,2,,"200METERS",5,1,1,0.819101572036743
5,11,105166039,2,1,2,1,2,,,"400METERS",15,1,1,0.409550786018372
5,11,105166047,1,1,2,1,3,,,"0.5MILE",30,1,1,0.409550786018372
5,11,105166047,2,1,2,1,3,,,"0.5MILE",30,1,1,0.409550786018372
5,11,105166052,3,1,1,1,3,,,"1.5KM",30,1,1,0.404694467782974
5,11,105166052,2,1,1,1,3,,,"0.2KM",10,1,1,0.404694467782974
5,11,105166052,1,1,1,1,3,,,"0.2KM",10,1,1,0.404694467782974
5,11,105166056,2,1,2,1,3,,,"0.3KM",10,1,1,0.409550786018372
5,11,105166056,1,1,2,1,3,,,"0.4KM",15,1,1,0.409550786018372
5,11,105166060,4,7,1,1,1,7,,"2.0KM",180,1,1,2.83286118507385
5,11,105166060,2,10,1,1,1,10,,"0.01KM",5,1,1,4.0469446182251
5,11,105166060,1,3,1,1,1,3,,"0.8KM",30,1,1,1.21408331394196
5,11,105166060,3,10,1,1,1,10,,"0.01KM",5,1,1,4.0469446182251
5,11,105166062,2,4,1,1,1,4,,"0.8KM",25,1,1,1.6187778711319
5,11,105166062,1,8,1,1,1,8,,"0.5KM",15,1,1,3.23755574226379
5,12,105168052,1,1,1,1,2,,4,"4",20,2,,0.404694467782974
5,12,105168082,2,1,1,1,2,,1.5,"1MILE",45,1,1,0.404694467782974
5,12,105168082,1,1.5,1,1,3,,,"1MILE",45,1,1,0.607041656970978
5,12,105169003,2,5,1,1,1,1.5,,"1.5MILE",120,1,,2.02347230911255
5,12,105169003,3,9,1,1,3,,,"1MILE",30,1,,3.64225006103516
5,12,105169003,1,10,1,1,1,3,,"5METERS",1,1,,4.0469446182251
5,12,105169004,1,4,1,1,1,5,,"2MILE",60,1,1,1.6187778711319
5,12,105169004,3,3,1,1,1,3,,"0.5MILE",20,1,1,1.21408331394196
5,12,105169004,2,2,1,1,1,2,,"2MILE",60,1,1,0.809388935565948
5,12,105169007,1,1,1,1,3,,,"1.5MILE",90,1,1,0.404694467782974
5,12,105169007,3,1,1,1,3,,,"1.5MILE",90,1,1,0.404694467782974
5,12,105169007,2,1,1,1,3,,,"1.5MILE",90,1,1,0.404694467782974
5,12,105169008,3,1,1,1,3,,,"1MILE",50,1,1,0.404694467782974
5,12,105169008,1,3,1,1,1,3,,"1MILE",50,1,1,1.21408331394196
5,12,105169008,2,2,1,1,1,2,,"1MILE",50,1,1,0.809388935565948
5,12,105169014,1,20,3,1,1,14,,"0.5MILE",30,1,1,4.72683143615723
5,12,105169015,1,3,3,1,1,3,,"1",15,1,1,0.709024667739868
5,12,105169015,2,1,3,1,3,,,"1",15,1,1,0.236341565847397
5,12,105169015,3,1,3,1,3,,,"2",60,1,1,0.236341565847397
5,12,105169016,2,1,2,1,3,,,"2.5",60,2,,0.409550786018372
5,12,105169016,1,1,2,1,3,,,"5",120,2,,0.409550786018372
5,12,105169017,1,10,1,1,1,10,,"0.5KM",10,1,1,4.0469446182251
5,12,105169017,2,2,1,1,1,2,,"1KM",20,2,,0.809388935565948
5,12,105169023,1,5,3,1,1,4,,"1.5KM",60,1,1,1.18170785903931
5,12,105169023,3,2,3,1,3,1,,"0.4KM",30,1,1,0.472683131694794
5,12,105169023,2,3,3,1,1,2,,"0.4KM",30,1,1,0.709024667739868
5,12,105169024,1,6,2,1,1,6,,"5",120,2,,2.45730471611023
5,12,105169027,1,5,3,1,1,5,,"1.5MILES",60,1,1,1.18170785903931
5,12,105169032,1,1,3,1,1,3,,"1MILE",60,1,1,0.236341565847397
5,12,105169032,4,0.5,,1,1,1.5,,"1MILE",60,1,1,
5,12,105169032,3,0.5,3,1,1,1.5,,"1MILE",60,1,1,0.118170782923698
5,12,105169032,2,1,3,1,1,3,,"1MILE",60,1,1,0.236341565847397
5,12,105169035,2,1,3,1,2,,1.29999995231628,"0.25MILE",15,1,1,0.236341565847397
5,12,105169035,1,2,3,1,1,1.5,,"0.25MILE",15,1,1,0.472683131694794
5,12,105169036,3,1,3,1,1,4,,"1MILE",45,1,1,0.236341565847397
5,12,105169036,1,1,3,1,1,4,,"1MILE",45,1,1,0.236341565847397
5,12,105169036,5,1,3,1,1,4,,"1MILE",40,1,1,0.236341565847397
5,12,105169036,4,1,3,1,1,4,,"1MILE",40,1,1,0.236341565847397
5,12,105169036,2,1,3,1,1,4,,"1MILE",45,1,1,0.236341565847397
5,12,105169038,1,0.600000023841858,3,1,1,0.600000023841858,,"2KM",15,1,1,0.141804948449135
5,12,105169038,2,0.400000005960464,3,1,1,0.400000005960464,,"2KM",15,1,1,0.0945366248488426
5,12,105170001,4,0.5,2,1,2,,2,"30KM",10,1,1,0.204775393009186
5,12,105170001,1,2,2,1,1,2,,"0.5MILE",15,1,1,0.819101572036743
5,12,105170001,3,0.5,2,1,2,,2,"20KM",5,1,1,0.204775393009186
5,12,105170001,2,1,2,1,3,,,"1MILE",30,1,1,0.409550786018372
5,12,105170007,3,1,,1,3,,,"0.6MILE",5,1,1,
5,12,105170007,2,1,1,1,3,,,"0.5MILE",3,1,1,0.404694467782974
5,12,105170007,1,2,1,1,1,2,,"0.8MILE",10,1,1,0.809388935565948
5,12,105170008,1,2,3,1,1,1.5,,"0.5MILE",30,1,1,0.472683131694794
5,12,105170008,3,1,3,1,1,2,,"1MILE",45,1,1,0.236341565847397
5,12,105170008,2,1,3,1,1,2,,"0.5MILE",30,1,1,0.236341565847397
5,12,105170010,1,3,1,1,2,,2,"5KM",5,1,1,1.21408331394196
5,12,105170010,3,1,1,1,2,,5,"1MILE",10,1,1,0.404694467782974
5,12,105170010,2,4,1,1,3,,,"1MILE",10,1,1,1.6187778711319
5,12,105170011,2,1,1,1,3,,,"1.5MILES",75,1,,0.404694467782974
5,12,105170011,1,2,1,1,1,2,,"2.5MILES",120,1,,0.809388935565948
5,12,105170012,3,1.5,4,1,3,,,"0.25MILE",20,1,1,0.153581544756889
5,12,105170012,1,1,4,1,3,,,"500METERS",10,1,1,0.102387696504593
5,12,105170012,2,4,4,1,1,2.5,,"0.25MILE",20,1,1,0.409550786018372
5,12,105170012,4,1,4,1,3,,,"0.25MILE",20,1,1,0.102387696504593
5,12,105170019,2,1,1,1,1,2,,"600METERS",20,1,1,0.404694467782974
5,12,105170019,1,0.5,1,1,3,,,"200METERS",10,1,1,0.202347233891487
5,12,105170021,2,1,1,1,3,,,"0.5MILE",8,1,1,0.404694467782974
5,12,105170021,3,0.5,1,1,3,,,"0.5MILE",8,1,1,0.202347233891487
5,12,105170021,1,2,1,1,1,2,,"1MILE",15,1,1,0.809388935565948
5,12,105170022,2,1,1,1,3,,,"1.6KM",15,1,1,0.404694467782974
5,12,105170022,1,2,1,1,1,2,,"0.8KM",10,1,1,0.809388935565948
5,12,105170025,2,3,1,1,1,3,,"1.5KM",20,1,1,1.21408331394196
5,12,105170025,1,5,1,1,1,5,,"1.6KM",20,1,1,2.02347230911255
5,12,105170025,3,1,1,1,1,1,,"0.8KM",10,1,1,0.404694467782974
5,12,105170027,2,6,1,1,1,6,,"1.5KM",20,1,1,2.42816662788391
5,12,105170027,1,5,1,1,1,5,,"1KM",15,1,1,2.02347230911255
