"id1","id2","id3","id4","entno","s5a_31ii","s5a_32ii","s5a_4ii","s5a_5ii","s5a_6","s5a_7i","s5a_7ii","s5a_b","s5a_9i","s5a_9ii","s5a_10i","s5a_10ii","s5a_11","s5a_11i","s5a_11ii","s5a_11iii","s5a_11iv","s5a_11v","s5a_11vi","s5a_11vii","s5a_11viii","s5a_11ix","s5a_11x","s5a_11xi","s5a_11xii","s5a_12","s5a_13","s5a_14ii","s5a_15","s5a_16","s5a_17","s5a_18","s5a_19","s5a_20","s5a_20i","s5a_20ii","s5a_20iii","s5a_20iv","s5a_20v","s5a_20vi","s5a_20vii","s5a_20viii","s5a_20ix","s5a_20x","s5a_20xi","s5a_20xii","s5a_20ia","s5a_20iia","s5a_20iiia","s5a_20iva","s5a_20va","s5a_20via","s5a_20viia","s5a_20viiia","s5a_20ixa","s5a_20xa","s5a_21i","s5a_21ii","s5a_22i","s5a_22ii","s5a_23","s5a_23i","s5a_23ii","s5a_23iii","s5a_23iv","s5a_23v","s5a_23vi","s5a_23vii","s5a_23viii","s5a_23ix","s5a_23x","s5a_23xi","s5a_23xii","s5a_24i","s5a_24ii","s5a_25i","s5a_25ii","s5a_26i","s5a_26ii","s5a_27i","s5a_27ii","s5a_28i","s5a_28ii","s5a_29i","s5a_29ii","hhno"
2,19,49,65,1,1,,,1,"WELDING","SERVICE",9309,,,,4,5,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"LLAAALLAAHHH","L","L","A","A","A","L","L","A","A","H","H","H",400,0,300,0,150,0,70,,65,,60,,102049065
4,58,129,18,1,1,,,1,"BARBERING",,9302,,,,5,,"ALL",1,1,1,1,1,1,1,1,,1,1,1,1,,,5,1,4,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"LLLHHAAA HHH","L","L","L","H","H","A","A","A",,"H","H","H",30,0,20,0,15,0,4,,2,50,1,50,104129018
7,125,270,1,1,2,,,2,"RETAIL OF FRUITS","RETAIL",5211,"RETAIL OF ""DAKOA""","RETAIL",5211,2,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,11,1,,,2,2,2,2,2,2,2,2,2,2,,,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAAAAAAAAA","A","A","A","A","A","A","A","A","A","A","A","A",0,0,70,0,0,0,,,35,,,,107270001
4,55,122,15,1,2,,,1,"RETAILING OF KEROSENE",,5239,,,,15,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAHHHHHHLLLL","A","A","H","H","H","H","H","H","L","L","L","L",72,0,54,0,36,0,40,,30,,20,,104122015
4,49,124,2,1,1,,,1,"SELLING COOK BEANS","FOOD",5252,"SELLING KENKEY","FOOD",5252,30,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAHHHHAALLLL","A","A","H","H","H","H","A","A","L","L","L","L",384,0,312,0,240,0,238,80,178,80,154,80,104124002
5,15,177,39,1,2,,,2,"MANUFACTURE OF FISH",,1512,,,,3,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,4,3,2,"7",2,2,2,2,2,2,1,2,2,2,0,100,0,0,0,0,0,0,0,0,0,0,,,,,"LLHHAHHAAAAH","L","L","H","H","A","H","H","A","A","A","A","H",250,0,100,0,80,0,170,,70,,60,,105177039
6,100,198,139,1,1,,,1,"MANUFACTURE OF FOOD PRODUCTS","MANUFACTURING OF COOKIES",1541,,,,5,,"1-12",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"LLHHHLLLHHHA","L","L","H","H","H","L","L","L","H","H","H","A",80,0,45,0,20,0,60,,20,,10,,106198139
5,12,170,37,1,1,,,1,"CINEMA",,9212,,,,3,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HAAHALLAAAHH","H","A","A","H","A","L","L","A","A","A","H","H",200,0,150,0,100,0,180,0,120,0,90,0,105170037
5,12,170,21,2,1,,,1,"GARI MANUFACTURING","MANUFACTURING OF STARCHY PRODUCTS",1532,,,,10,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,13,4,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AHHHHLLLLAAA","A","H","H","H","H","L","L","L","L","A","A","A",150,0,120,0,90,0,120,0,100,0,80,0,105170021
5,14,174,52,1,1,,,1,"CARPENTRY","MANUFACTURE OF WOODEN FURNITURE",3611,,,,15,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,5,1,3,2,"8",2,2,2,2,2,2,2,1,2,2,0,100,0,0,0,0,0,0,0,0,0,0,,,,,"HHHHHALLLLLL","H","H","H","H","H","A","L","L","L","L","L","L",70,0,60,0,50,0,40,0,35,0,30,0,105174052
2,20,48,34,1,2,,,2,"PREPARES AND SELLS BANKU","MEALS PREPARATION",5220,,,,5,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,11,1,1,"5",2,2,2,2,1,2,2,2,2,2,0,0,0,0,0,0,100,0,0,0,0,0,40,,20,,"LLAAAAAAAAHH","L","L","A","A","A","A","A","A","A","A","H","H",100,0,60,0,30,0,60,,40,,20,,102048034
2,23,56,74,1,1,,,1,"FISH PROCESSING","MANUFACTURING",1512,,,,1,,"1-11",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"LLLAAAAAHHHN","L","L","L","A","A","A","A","A","H","H","H","N",320,0,240,0,160,0,280,,210,,140,,102056074
2,9,55,7,2,2,,,2,"SELLS ALCOHOLIC BEVERAGES","TRADE",5219,,,,8,,"9-12",1,1,1,1,1,1,1,1,1,1,1,1,1,,,3,,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"NNNNNNNNLLLL","N","N","N","N","N","N","N","N","L","L","L","L",0,0,0,0,30,0,,,,,20,,102055007
2,19,49,19,1,1,,,1,"PREPARES & SELLS BANKU","MEALS PREPARATION",5220,,,,30,,"1-9",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HHHAAAHLLNNN","H","H","H","A","A","A","H","L","L","N","N","N",120,0,90,0,60,0,50,,40,,30,,102049019
3,43,95,52,1,1,,,1,"SELL WAAKYE","RESTAURANTS",5520,,,,8,,"3-12",,,1,1,1,1,1,1,1,1,1,1,1,,,3,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAAHHAAAAA",,,"A","A","A","H","H","A","A","A","A","A",210,0,168,0,0,0,180,,145,,,,103095052
6,88,238,2,1,1,,,1,"SELLING OF FUFU","RESTAURANTS,BARS AND CANTEENS",5520,,,,1,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,3,1,1,3,2,"1",1,2,2,2,2,2,2,2,2,2,0,100,0,0,0,0,0,0,0,0,0,0,,,,,"AHHHALLLAAAA","A","H","H","H","A","L","L","L","A","A","A","A",350,0,270,0,150,0,80,,65,,45,,106238002
6,11,223,102,1,1,,,1,"TRADING","SALES",5220,"TRADING","RETAIL TRADE",5239,30,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,1,"2",2,1,2,2,2,2,2,2,2,2,0,0,0,100,0,0,0,0,0,0,0,0,,,,,"LLHHHHLLLLHH","L","L","H","H","H","H","L","L","L","L","H","H",300,0,200,0,150,0,200,,150,,100,,106223102
2,9,55,127,1,2,,,2,"MAKES AND SELLS KENKEY","TRADE",5520,,,,14,,"1-12",1,1,1,1,1,1,1,1,1,1,1,,1,,,5,1,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAAALLLLLHH","A","A","A","A","L","L","L","L","L","H","H",,90,0,70,0,60,0,60,,45,,35,,102055127
2,19,49,27,1,1,,,1,"WELDING","SERVICE",9309,,,,10,,"2-4,11-12",1,1,1,1,1,1,1,1,1,1,1,1,2,50,-8,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"NALLNNNNNNHH","N","A","L","L","N","N","N","N","N","N","H","H",800,0,500,0,350,0,55,,35,,30,,102049027
1,5,4,6,1,2,,,2,"RETAIL SALE OF GOODS (PLASTICS AND SLEEPERS","RETAIL TRADE",5219,"RETAIL SALE OF SACHET WATER",,5219,5,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAALLAHAAH","A","A","A","A","A","L","L","A","H","A","A","H",430,0,360,0,280,0,235,,205,,150,,101004006
2,5,51,1,1,1,,,1,"MAKES AND SELLS ICE CREAM","MANUFACTURING",1520,,,,1,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,11,2,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HAAALLLAAAAA","H","A","A","A","L","L","L","A","A","A","A","A",12,0,10,0,7,0,6,,5,,3,50,102051001
1,8,16,51,2,1,,,1,"HAIRDRESSING","SERVICES ENTERPRISE",9302,,,,4,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"LLAAAAAAAAAH","L","L","A","A","A","A","A","A","A","A","A","H",30,0,20,0,15,0,,,,,,,101016051
4,6,116,41,1,1,,,1,"SALE OF PALM WINE","HOTELS & CATERING",5520,,,,5,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,13,4,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HAAAHHAAAAHH","H","A","A","A","H","H","A","A","A","A","H","H",45,0,27,0,10,0,5,,2,,1,,104116041
5,67,153,50,1,1,,,1,"SELLING ALCOHOLIC & NON-ALCOHOLIC BEVERAGES","TRADING",5520,,,,3,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HHAHAAALLLHH","H","H","A","H","A","A","A","L","L","L","H","H",500,0,300,0,150,0,350,,200,,80,,105153050
5,11,166,62,1,1,,,1,"BURNING OF CHARCOAL","FORESTRY LOGGING AND RELATED SERVICE",200,,,,8,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"LLLAAHHHAALL","L","L","L","A","A","H","H","H","A","A","L","L",120,0,100,0,90,0,80,,70,,50,,105166062
7,126,272,12,1,1,,,1,"RETAIL OF FOOD ""BANKU""","FOOD",5211,"RETAIL OF ALCOHOLIC BEVERAGES","RETAIL",5211,6,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,,,,5,2,5,3,,,2,2,2,2,2,2,2,2,2,2,,,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAAHHHHAAA","A","A","A","A","A","H","H","H","H","A","A","A",80,0,20,0,0,0,30,,10,,,,107272012
6,11,223,84,1,1,-8,,1,"FITTING","SERVICES",5020,,,,5,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,2,50,-8,3,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HHHLLLLLLHHH","H","H","H","L","L","L","L","L","L","H","H","H",800,0,0,0,200,0,200,,,,50,,106223084
2,2,37,35,1,1,,,1,"PRODUCTION OF KENKEY","MANUFACTURING",5520,,,,20,,"1-8",1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,,,0,0,0,0,0,0,0,0,0,0,,,,,"AAHHHLLLLLLL","A","A","H","H","H","L","L","L","L","L","L","L",120,0,85,0,60,0,70,,55,,35,,102037035
8,138,278,2,1,1,,,1,"BUYING & SELLING OF ANIMALS","TRADE",5252,,,,4,,"1,4-12",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,3,14,1,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AALALAAAHHHA","A","A","L","A","L","A","A","A","H","H","H","A",400,0,250,0,180,0,300,,220,,145,,108278002
7,132,262,20,1,1,,,1,"MAKING HERBS FOR SALE","RETAIL",5211,,,,2,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,3,1,4,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAAAAAAAAA","A","A","A","A","A","A","A","A","A","A","A","A",0,0,120,0,0,0,,,30,,,,107262020
9,154,327,7,1,1,,,1,"SALE OF VEGETABLES(TOMATOES)","TRADE(RETAIL)",5252,,,,3,,"ALL",1,1,1,1,,1,1,1,1,1,1,1,1,,,5,1,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"LHHH AAAHLLL","L","H","H","H",,"A","A","A","H","L","L","L",60,0,40,0,24,0,40,,24,,16,,109327007
5,69,135,78,1,1,,,1,"MANUFACTURING OF CLOTHS","FASHION",1810,,,,5,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,2,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HLHHHALAAHHH","H","L","H","H","H","A","L","A","A","H","H","H",120,0,50,0,20,0,80,,40,,18,,105135078
2,29,60,53,1,1,,,1,"GENERAL CARPENTRY","SERVICE",3610,,,,23,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HALLLLLAAHHH","H","A","L","L","L","L","L","A","A","H","H","H",400,0,275,0,150,0,150,,100,,50,,102060053
4,58,132,18,1,1,,,1,"ABATTOIR",,5252,,,,4,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"ALLLAAAAAAHH","A","L","L","L","A","A","A","A","A","A","H","H",570,0,450,0,300,0,400,,360,,260,,104132018
8,152,289,31,1,2,,,,"FOOD PREPARATION(RICE)","MANUFACTURING",5520,,,,2,2,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAAAALAALH","A","A","A","A","A","A","A","L","A","A","L","H",120,0,80,0,50,0,90,,65,,35,,108289031
4,62,118,21,1,1,,,1,"SELLING OF CHIPS",,5211,,,5220,5,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HLLHAALLAAHH","H","L","L","H","A","A","L","L","A","A","H","H",120,0,75,0,45,0,60,,35,,20,,104118021
10,166,333,4,1,2,,,2,"BREWING AND SALE OF PITO","MANUFACTURING",1553,,,,30,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,11,2,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HLAHAAALLLHH","H","L","A","H","A","A","A","L","L","L","H","H",36,0,28,0,20,0,20,,15,,10,,110333004
7,114,248,8,1,1,,,1,"MANUFACTURING OF FURNITURE","CARPENTRY",3611,,,,3,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HALAAAALALHH","H","A","L","A","A","A","A","L","A","L","H","H",160,0,120,0,65,0,120,,80,,40,,107248008
6,103,222,49,1,1,,,1,"SELLING KENTE","RETAIL",5251,,,,10,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,10,1,1,"5",2,2,2,2,1,2,2,2,2,2,0,0,0,0,0,0,100,0,0,0,0,0,,,,,"LLAAALLLLHHH","L","L","A","A","A","L","L","L","L","H","H","H",1500,0,400,0,200,0,1200,,300,,150,,106222049
4,60,111,70,1,1,2,,1,"SALE OF PROVISIONS","RETAIL TRADE",5211,,,,3,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,4,3,1,"5",2,2,2,2,1,2,2,2,2,2,0,0,0,0,0,0,100,0,0,0,0,0,200,,,,"LLAAHLLLLLAH","L","L","A","A","H","L","L","L","L","L","A","H",500,0,485,0,360,0,400,,350,,300,,104111070
6,103,222,43,1,1,,,1,"CHAW SAW OPERATOR","SERVICE",200,,,,,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,3,2,10,1,2,"5",2,2,2,2,1,2,2,2,2,2,0,100,0,0,0,0,0,0,0,0,0,0,,,,,"LLLLLHHLLLHH","L","L","L","L","L","H","H","L","L","L","H","H",200,0,0,0,60,0,100,,,,20,,106222043
6,98,190,5,2,2,,,2,"SELLING DOUGH-NUTS","RETAIL TRADE",5252,,,,2,,"ALL",1,1,1,,1,1,1,1,1,1,1,1,1,,,5,2,4,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HAA LHLLAAAA","H","A","A",,"L","H","L","L","A","A","A","A",40,0,25,0,15,0,15,,10,,5,,106190005
3,40,90,34,2,1,,,1,"BUILDING OF HOUSES(MASON)","CONSTRUCTION",4520,,,,18,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,13,4,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"ALLLLLLLLLAA","A","L","L","L","L","L","L","L","L","L","A","A",0,0,260,0,130,0,,,20,,10,,103090034
6,109,232,81,2,4,,,4,"BARBAR","OTHER SERVICE ACTIVITIES",9302,,,,5,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HHHHALLLAHHH","H","H","H","H","A","L","L","L","A","H","H","H",180,0,150,0,100,0,15,,15,,15,,106232081
3,39,99,20,1,2,,,2,"SEWING FABRIC","SEWING",1810,,,,8,6,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,11,3,2,"10",2,2,2,2,2,2,2,2,2,1,0,100,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAAAAAAHHH","A","A","A","A","A","A","A","A","A","H","H","H",80,0,50,0,40,0,20,,10,,10,,103099020
3,40,90,31,2,2,,,2,"SELL COSMETICS","RETAIL TRADE",5231,,,,3,,"3-12",,,1,1,1,1,1,1,1,1,1,1,1,,,,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAAAAAAA",,,"A","A","A","A","A","A","A","A","A","A",0,0,200,0,0,0,,,700,,,,103090031
8,151,308,3,1,2,,,2,"SALE OF FOOD ITEMS:PEPPER, SALT, FISH ETC","TRADE (RETAIL)",5122,,,,9,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,11,1,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAHHHLLLHHAA","A","A","H","H","H","L","L","L","H","H","A","A",800,0,240,0,160,0,550,,140,,110,,108308003
4,6,115,18,1,2,,,2,"SEWING (SEAMSTRESS)","TEXTILES",1810,,,,15,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"LLLLLLAAHAAH","L","L","L","L","L","L","A","A","H","A","A","H",400,0,100,0,60,0,800,,60,,30,,104115018
6,11,223,9,2,1,,,1,"MASON","CONSTRUCTION",4520,,,,6,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AHLAANNHHLLA","A","H","L","A","A","N","N","H","H","L","L","A",400,0,250,0,150,0,250,,200,,50,,106223009
8,152,288,1,1,2,3,,3,"BREWING/SALES OF PITO","MANUFACTURING",1553,,,,25,,"1,2, 6-12",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,14,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HHAAAAALLLLH","H","H","A","A","A","A","A","L","L","L","L","H",10,0,8,0,5,0,16,0,10,0,6,0,108288001
7,121,265,20,1,1,,,1,"MILLING OF CEREALS","MANUFACTURING",1531,,,,10,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,4,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"LLLLLLLLLLLL","L","L","L","L","L","L","L","L","L","L","L","L",0,0,0,0,40,0,,,,,20,,107265020
2,19,49,27,2,2,,,2,"HAIRDRESSING","SERVICE",9302,,,,3,1,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,11,2,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAAAALLAAAHH","A","A","A","A","A","L","L","A","A","A","H","H",80,0,60,0,20,0,20,,15,,10,,102049027
5,10,164,21,2,3,,,3,"SALE OF PALM OIL","RETAIL SALE VIA STALLS AND MARKET",5252,,,,10,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,16,4,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAALLLLAHHHH","A","A","A","L","L","L","L","A","H","H","H","H",560,0,260,0,180,0,460,,200,,140,,105164021
2,25,47,66,1,1,,,1,"MAKING & SELLING OF WAAKYE","MANUFACTURING",5520,,,,13,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,2,40,67,5,1,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HAAAAAAAAAAA","H","A","A","A","A","A","A","A","A","A","A","A",400,0,340,0,200,0,370,,320,,180,,102047066
8,135,310,7,1,1,,,1,"SALE OF DRAIN GRAIN","RETAIL WHOLESALE",5121,,,,5,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAAHHAAAAAHL","A","A","A","H","H","A","A","A","A","A","H","L",1820,0,960,0,756,0,1092,,800,,600,,108310007
9,158,312,54,1,2,,,2,"PROVISION STORE","TRADE",5220,,,,12,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,1,"3",2,2,1,2,2,2,2,2,2,2,0,0,0,0,100,0,0,0,0,0,0,0,1000,,600,,"NNLHHHHAALLN","N","N","L","H","H","H","H","A","A","L","L","N",1800,0,1200,0,600,0,1500,,1000,,800,,109312054
2,27,46,90,1,2,,,2,"SALE OF FISH","RETAIL TRADE",5259,,,,3,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HAALLLAAAAHH","H","A","A","L","L","L","A","A","A","A","H","H",240,0,160,0,40,0,200,,100,,30,,102046090
4,62,118,34,1,2,,,2,"SELLING OF ALCOHOLIC AND NON ALCOHOL BEVERAGES","RETAIL",5211,,,,2,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,3,2,11,1,2,"1",1,2,2,2,2,2,2,2,2,2,0,100,0,0,0,0,0,0,0,0,0,0,,,,,"LLLHAHHAAAAH","L","L","L","H","A","H","H","A","A","A","A","H",450,0,250,0,180,0,380,,200,,140,,104118034
6,16,236,21,1,1,,,,,"5252",5252,,,,18,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,11,2,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HHAHAALLLAHH","H","H","A","H","A","A","L","L","L","A","H","H",1300,0,1100,0,900,0,1500,,950,,800,,106236021
7,122,267,39,1,1,,,,"FRY FISH","FOOD",5520,,,,10,,"1-3,5-7,9-11",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,11,1,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HHAAAHHHAAAA","H","H","A","A","A","H","H","H","A","A","A","A",12,0,6,0,5,0,10,,5,,5,,107267039
4,60,111,23,1,1,,,1,"SALE OF FISH","FISHREY",5211,,,,1,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AHLAALHHLALH","A","H","L","A","A","L","H","H","L","A","L","H",70,0,50,0,30,0,50,,20,,10,,104111023
6,89,192,32,1,1,,,1,"SELLING DRINKS","RETAIL IN BARS & RESTAURANT",5520,,,,3,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,3,2,4,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"LLHHLAAANNNH","L","L","H","H","L","A","A","A","N","N","N","H",150,0,100,0,80,0,6,,5,,4,,106192032
5,7,156,68,1,1,,,3,"MANUFACTURING OF DRESS","MANUFACTURING",1810,,,,20,,"ALL",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,1,1,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HAAHALLAAAHH","H","A","A","H","A","L","L","A","A","A","H","H",75,0,45,0,21,0,40,,30,,15,,105156068
1,1,3,9,2,2,,,2,"SELLS FISH","RETAIL SALES VIA STALLS AND MARKET",5252,,,,7,,"1-3,8-12",1,1,1,1,1,1,1,1,1,1,1,1,1,,,5,2,12,1,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"AAANNNNHHAAA","A","A","A","N","N","N","N","H","H","A","A","A",250,0,150,0,50,0,150,,100,,25,,101003009
8,141,294,9,1,1,2,,,"SALE OF BREAD","TRADE",5252,"SALES OF PROVISIONS",,5252,,2,"11,12",,,,,,,,,,,1,1,1,,,5,2,4,3,3,,2,2,2,2,2,2,2,2,2,2,100,0,0,0,0,0,0,0,0,0,0,0,,,,,"HH",,,,,,,,,,,"H","H",20,0,0,0,0,0,1,,1,,1,,108294009
