"id1","id2","id3","id4","s4aiv_plotno","s4aiv_a41","s4aiv_a42","s4aiv_a43","s4aiv_a44","s4aiv_a45","s4aiv_a46","s4aiv_a47i","s4aiv_a47ii","s4aiv_a48i","s4aiv_a48ii","s4aiv_a49i","s4aiv_a49ii","s4aiv_a50","s4aiv_a51i","s4aiv_a51ii","s4aiv_a52i","s4aiv_a52ii","s4aiv_a53i","s4aiv_a53ii","s4aiv_a54i","s4aiv_a54ii","s4aiv_a55i","s4aiv_a55ii","s4aiv_a56","s4aiv_a57i","s4aiv_a57ii","s4aiv_a58","s4aiv_a59","s4aiv_a60","s4aiv_a61","s4aiv_a62","s4aiv_a63","s4aiv_a64ii","s4aiv_a65","s4aiv_a66i","s4aiv_a66ii","s4aiv_a67","s4aiv_a68","s4aiv_a69","s4aiv_a70","s4aiv_a71","s4aiv_a72","s4aiv_a73ii","s4aiv_a74i","s4aiv_a74ii","s4aiv_a75i","s4aiv_a75ii","s4aiv_a76","s4aiv_a77","hhno"
5,12,170,10,1,2,,,,2,,,,,,,,3,1000,0,,,,,,,,,,,,,,4,"8",1,2,-8,2,,,,,,,,,,,,,,,1,105170010
5,12,170,10,2,2,,,,2,,,,,,,,3,1000,0,,,,,,,,,,,,,,4,"8",1,2,-8,2,,,,,,,,,,,,,,,1,105170010
5,12,170,10,3,2,,,,2,,,,,,,,3,400,0,,,,,,,,,,,,,,4,"8",1,2,-8,2,,,,,,,,,,,,,,,1,105170010
5,12,170,11,2,2,,,,3,,,,,,,,,,,40,0,3,,3,,40,0,2,,,1,2,6,"1",1,1,,2,,,,,,,,,,,,,,,1,105170011
5,12,170,11,1,2,,,,3,,,,,,,,,,,80,0,3,,2,,80,0,2,,,1,2,6,"8",1,1,,2,,,,,,,,,,,,,,,1,105170011
5,12,170,12,2,2,,,,3,,,,,,,,,,,120,0,3,,2,,120,0,2,,,1,2,6,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105170012
5,12,170,12,3,2,,,,3,,,,,,,,,,,30,0,3,,3,,30,0,2,,,1,2,6,"8",1,2,-8,2,,,,,,,,,,,,,,,1,105170012
5,12,170,12,1,1,1,"1",1,2,,,,,,,,3,2000,0,,,,,,,,,,,,,,4,"1",1,2,,2,,,,,,,,,,,,,,,1,105170012
5,12,170,12,4,2,,,,3,,,,,,,,,,,30,0,3,,3,,30,0,2,,,1,2,6,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105170012
5,12,170,19,2,2,,,,3,,,,,,,,,,,40,0,2,,2,,40,0,2,,,1,2,5,"1",2,2,-8,2,,,,,,,,,,,,,,,2,105170019
5,12,170,19,1,2,,,,3,,,,,,,,,,,10,0,2,,,,10,0,2,,,1,2,6,"1",2,2,-8,2,,,,,,,,,,,,,,,1,105170019
5,12,170,21,1,2,,,,3,,,,,,,,,,,100,0,3,,2,,100,0,2,,,1,2,6,"1",1,2,,2,,,,,,,,,,,,,,,1,105170021
5,12,170,21,2,2,,,,2,,,,,,,,2,800,0,,,,,,,,,,,,,,4,"1",1,2,,2,,,,,,,,,,,,,,,1,105170021
5,12,170,21,3,2,,,,2,,,,,,,,2,400,0,,,,,,,,,,,,,,4,"1",1,2,,2,,,,,,,,,,,,,,,1,105170021
5,12,170,22,1,2,,,,3,,,,,,,,,,,60,0,3,,2,,60,0,2,,,1,2,6,"8",1,1,-8,2,,,,,,,,,,,,,,,1,105170022
5,12,170,22,2,2,,,,2,,,,,,,,2,500,0,,,,,,,,,,,,,,5,"1",1,2,,2,,,,,,,,,,,,,,,1,105170022
5,12,170,25,1,2,,,,2,,,,,,,,4,2000,0,,,,,,,,,,,,,,1,"1",1,,-8,2,,,,,,,,,,,,,,,1,105170025
5,12,170,25,2,2,,,,2,,,,,,,,3,1200,0,,,,,,,,,,,,,,4,"1",1,,-8,2,,,,,,,,,,,,,,,1,105170025
5,12,170,25,3,2,,,,2,,,,,,,,4,500,0,,,,,,,,,,,,,,1,"1",1,,-8,2,,,,,,,,,,,,,,,2,105170025
5,12,170,27,1,2,,,,2,,,,,,,,3,500,0,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,2,105170027
5,12,170,27,2,2,,,,2,,,,,,,,3,600,0,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,2,105170027
5,12,170,30,1,2,,,,2,,,,,,,,4,4000,0,,,,,,,,,,,,,,1,"1",1,2,-8,1,1,,5,1,2,2,4,1,50,,,,,2,1,105170030
5,12,170,35,1,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,4,1,5,"1",2,2,-8,2,,,,,,,,,,,,,,,1,105170035
5,12,170,35,2,2,,,,2,,,,,,,,4,500,0,,,,,,,,,,,,,,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105170035
5,12,170,36,2,2,,,,3,,,,,,,,,,,20,0,2,,2009,,20,0,2,,,1,1,5,"1",2,2,,2,,,,,,,,,,,,,,,1,105170036
5,12,170,36,1,2,,,,2,,,,,,,,4,500,0,,,,,,,,,,,,,,1,"1",1,2,,2,,,,,,,,,,,,,,,1,105170036
5,12,170,37,2,2,,,,3,,,,,,,,,,,40,0,4,,2000,,40,0,2,,,1,5,4,"1",2,2,-8,2,,,,,,,,,,,,,,,1,105170037
5,12,170,37,1,2,,,,3,,,,,,,,,,,20,0,8,,2004,,20,0,2,,,1,5,4,"1",2,2,-8,2,,,,,,,,,,,,,,,1,105170037
5,12,170,37,3,2,,,,3,,,,,,,,,,,60,0,1,,2009,,60,0,2,,,1,5,6,"1",2,2,-8,2,,,,,,,,,,,,,,,1,105170037
5,13,171,3,1,1,1,"1",1,2,,,,,,,,4,450,0,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105171003
5,13,171,3,3,2,,,,2,,,,,,,,4,300,0,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,2,105171003
5,13,171,3,2,2,,,,2,,,,,,,,4,1200,0,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105171003
5,13,171,4,1,2,,,,2,,,,,,,,4,1000,0,,,,,,,,,,,,,,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105171004
5,13,171,5,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,5,"1",1,1,,2,,,,,,,,,,,,,,,1,105171005
5,13,171,10,1,2,,,,2,,,,,,,,4,3000,0,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105171010
5,13,171,18,3,2,,,,2,,,,,,,,4,400,,,,,,,,,,,,,,,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105171018
5,13,171,18,2,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,3,4,6,"1",1,1,-8,2,,,,,,,,,,,,,,,2,105171018
5,13,171,18,1,2,,,,2,,,,,,,,4,100,0,,,,,,,,,,,,,,1,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105171018
5,13,171,22,1,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,3,4,6,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105171022
5,13,171,23,1,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,2,2,6,"1",1,1,,2,,,,,,,,,,,,,,,1,105171023
5,13,171,25,1,2,,,,2,,,,,,,,4,800,,,,,,,,,,,,,,,1,"1",1,2,,2,,,,,,,,,,,,,,,,105171025
5,13,171,29,1,2,,,,2,,,,,,,,4,800,0,,,,,,,,,,,,,,7,,,,,2,,,,,,,,,,,,,,,1,105171029
5,14,173,1,1,2,,,,2,,,,,,,,4,2000,,,,,,,,,,,,,,,4,"1",2,2,,2,,,,,,,,,,,,,,,1,105173001
5,14,173,1,2,2,,,,2,,,,,,,,4,3000,,,,,,,,,,,,,,,4,"1",1,2,,2,,,,,,,,,,,,,,,1,105173001
5,14,173,1,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,7,9,"1",1,1,1,2,,,,,,,,,,,,,,,1,105173001
5,14,173,3,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"18",1,1,-8,2,,,,,,,,,,,,,,,1,105173003
5,14,173,4,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,1,19,2,,,,,,,,,,,,,,,1,105173004
5,14,173,5,1,2,,,,2,,,,,,,,4,1200,,,,,,,,,,,,,,,4,"9",1,2,-8,2,,,,,,,,,,,,,,,1,105173005
5,14,173,6,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,2,"9",1,2,-8,2,,,,,,,,,,,,,,,1,105173006
5,14,173,6,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,2,"9",1,2,-8,2,,,,,,,,,,,,,,,1,105173006
5,14,173,9,1,2,,,,2,,,,,,,,4,,,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105173009
5,14,173,9,2,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,3,,6,"1",1,1,-8,2,,,,,,,,,,,,,,,,105173009
5,14,173,13,1,2,,,,2,,,,,,,,3,600,,,,,,,,,,,,,,,4,"9",1,2,-8,2,,,,,,,,,,,,,,,1,105173013
5,14,173,19,3,2,,,,1,1984,,,5,,,,3,3600,,,,,,,,,,,,,,,2,"8",1,2,-8,2,,,,,,,,,,,,,,,1,105173019
5,14,173,19,5,2,,,,2,,,,,,,,3,2000,,,,,,,,,,,,,,,5,"8",1,2,,2,,,,,,,,,,,,,,,1,105173019
5,14,173,19,2,2,,,,2,,,,,,,,4,4000,,,,,,,,,,,,,,,5,"8",1,2,-8,2,,,,,,,,,,,,,,,1,105173019
5,14,173,19,1,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,4,2,5,"11",1,2,-8,2,,,,,,,,,,,,,,,1,105173019
5,14,173,19,4,2,,,,2,,,,,,,,3,2000,,,,,,,,,,,,,,,4,"8",1,2,,2,,,,,,,,,,,,,,,1,105173019
5,14,173,23,1,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,4,2,6,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105173023
5,14,173,25,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,,-8,2,,,,,,,,,,,,,,,1,105173025
5,14,173,25,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,5,"1",1,,-8,2,,,,,,,,,,,,,,,1,105173025
5,14,173,25,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,,-8,2,,,,,,,,,,,,,,,1,105173025
5,14,173,28,2,2,,,,2,,,,,,,,4,,,20,,1,,2009,7,20,,2,,,1,2,4,"8",1,1,-8,2,,,,,,,,,,,,,,,1,105173028
5,14,173,28,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,3,4,"1",1,1,-8,2,,,,,,,,,,,,,,,1,105173028
5,14,173,29,1,2,,,,3,,,,,,,,,,,10,,1,,2009,6,10,,2,,,1,10,2,"9",1,1,-8,2,,,,,,,,,,,,,,,1,105173029
5,14,173,31,1,2,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,2,"9",1,2,-8,2,,,,,,,,,,,,,,,1,105173031
5,14,173,31,2,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,5,2,7,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105173031
5,14,173,32,2,2,,,,2,,,,,,,,4,,,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105173032
5,14,173,32,1,2,,,,2,,,,,,,,4,,,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105173032
5,14,174,3,3,2,,,,2,,,,,,,,4,600,,,,,,,,,,,,,,,1,"1",2,2,-8,1,1,,4,2,2,2,1,2,,,,,,3,2,105174003
5,14,174,3,1,2,,,,2,,,,,,,,4,10000,,,,,,,,,,,,,,,1,"1",2,2,-8,2,,,,,,,,,,,,,,,1,105174003
5,14,174,3,2,2,,,,2,,,,,,,,4,3000,,,,,,,,,,,,,,,1,"1",2,2,-8,2,,,,,,,,,,,,,,,1,105174003
5,14,174,7,2,1,1,"1",2,5,,,,,,,,,,,,,,,,,,,,,,,1,5,"1",2,2,-8,2,,,,,,,,,,,,,,,1,105174007
5,14,174,7,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,5,"1",2,2,-8,2,,,,,,,,,,,,,,,1,105174007
5,14,174,8,1,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,4,3,6,"1",1,1,-8,2,,,,,,,,,,,,,,,1,105174008
5,14,174,11,1,2,,,,4,,,,,,,,,,,,,,,,,,,,,,,2,6,"1",1,1,3,2,,,,,,,,,,,,,,,1,105174011
5,14,174,29,1,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,4,2,6,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105174029
5,14,174,31,1,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,4,2,6,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105174031
5,14,174,32,1,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,4,2,6,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105174032
5,14,174,40,1,1,1,"1",2,2,,,,,,,,3,3000,0,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105174040
5,14,174,52,1,1,2,"1",1,4,,,,,,,,,,,,,,,,,,,2,,,3,2,6,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105174052
5,14,174,53,2,2,,,,3,,,,,,,,,,,75,0,1,,2009,,75,0,2,,,1,,6,"1",1,1,-8,2,,,,,,,,,,,,,,,2,105174053
5,14,174,53,1,2,,,,3,,,,,,,,,,,60,0,1,,2009,,60,0,2,,,1,,6,"1",1,1,-8,2,,,,,,,,,,,,,,,2,105174053
5,14,174,54,1,1,1,"1",1,3,,,,,,,,,,,200,0,2,0,2007,,200,0,2,,,1,10,6,"1",2,2,-8,2,,,,,,,,,,,,,,,1,105174054
5,14,174,55,1,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,4,5,6,"1",1,1,53,2,,,,,,,,,,,,,,,1,105174055
5,14,174,61,2,2,,,,5,,,,,,,,3,200,0,,,,,,,,,,,,,8,9,"1",1,1,61,2,,,,,,,,,,,,,,,1,105174061
5,14,174,61,3,2,,,,5,,,,,,,,3,200,0,,,,,,,,,,,,,8,9,"1",1,1,61,2,,,,,,,,,,,,,,,1,105174061
5,14,174,61,4,2,,,,3,,,,,,,,,,,100,0,1,,2009,,100,0,2,,,1,10,6,"1",2,2,,2,,,,,,,,,,,,,,,1,105174061
5,14,174,61,1,1,2,"1",1,2,,,,,,,,3,600,0,,,,,,,,,,,,,,4,"15",1,2,-8,2,,,,,,,,,,,,,,,1,105174061
5,14,174,70,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105174070
5,14,174,70,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105174070
5,15,176,3,4,2,,,,2,,,,,,,,3,8000,,,,,,,,,,,,,,,5,"1",1,2,,1,6,,4,2,1,1,4,6,-8,,,,,,2,105176003
5,15,176,3,1,2,,,,2,,,,,,,,3,4000,,,,,,,,,,,,,,,5,"1",1,2,,2,,,,,,,,,,,,,,,1,105176003
5,15,176,3,3,2,,,,2,,,,,,,,2,2000,,,,,,,,,,,,,,,5,"1",1,2,,2,,,,,,,,,,,,,,,1,105176003
5,15,176,3,2,2,,,,2,,,,,,,,2,2000,,,,,,,,,,,,,,,5,"1",1,2,,2,,,,,,,,,,,,,,,1,105176003
5,15,176,5,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,3,7,"1",1,1,6,2,,,,,,,,,,,,,,,1,105176005
5,15,176,5,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,4,3,,,,,2,,,,,,,,,,,,,,,1,105176005
5,15,176,5,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,3,7,"1",1,1,6,2,,,,,,,,,,,,,,,1,105176005
5,15,176,5,4,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,4,3,,,,,2,,,,,,,,,,,,,,,1,105176005
5,15,176,6,2,2,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,5,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105176006
5,15,176,6,3,2,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,5,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105176006
5,15,176,6,1,2,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,5,"1",1,2,-8,1,5,,1,2,2,1,4,5,,,,,,2,2,105176006
5,15,176,8,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,5,"1",1,2,,2,,,,,,,,,,,,,,,1,105176008
5,15,176,8,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,5,"1",1,2,,2,,,,,,,,,,,,,,,1,105176008
5,15,176,8,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,5,"1",1,2,,1,3,,4,2,2,2,1,6,-8,,,50,,1,2,105176008
5,15,176,13,1,1,1,"1",2,2,,,,,,,,2,,,,,,,,,,,,,,,,1,"8",1,2,,1,1,,3,2,2,2,1,6,,,,15,,3,2,105176013
5,15,176,13,3,1,1,"1",2,2,,,,,,,,2,,,,,,,,,,,,,,,,1,"8",1,2,,2,,,,,,,,,,,,,,,1,105176013
5,15,176,13,2,2,,,2,2,,,,,,,,2,,,,,,,,,,,,,,,,1,"8",1,2,,1,1,,3,2,2,2,1,6,25,,,,,1,2,105176013
5,15,176,22,2,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,3,3,6,"1",1,2,,2,,,,,,,,,,,,,,,1,105176022
5,15,176,22,3,2,,,,2,,,,,,,,3,3000,,,,,,,,,,,,,,,5,"1",1,2,,2,,,,,,,,,,,,,,,1,105176022
5,15,176,22,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,4,"1",1,2,,2,,,,,,,,,,,,,,,1,105176022
5,15,176,47,2,2,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,1,"1",1,2,,2,,,,,,,,,,,,,,,1,105176047
5,15,176,47,1,2,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,1,"1",1,2,,2,,,,,,,,,,,,,,,1,105176047
5,15,176,90,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,3,6,"1",1,1,-8,2,,,,,,,,,,,,,,,1,105176090
5,15,176,90,1,2,,,,2,,,,,,,,4,,,,,,,,,,,,,,,1,5,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105176090
5,15,176,90,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,3,6,"1",1,1,-8,2,,,,,,,,,,,,,,,1,105176090
5,15,176,92,2,2,,,,2,,,,,,,,2,500,,,,,,,,,,,,,,,5,"1",1,2,,2,,,,,,,,,,,,,,,2,105176092
5,15,176,92,1,2,,,,2,,,,,,,,2,600,,,,,,,,,,,,,,,5,"1",1,2,,2,,,,,,,,,,,,,,,1,105176092
5,15,177,1,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,2,"8",2,2,-8,2,,,,,,,,,,,,,,,1,105177001
5,15,177,2,2,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,4,"1",1,2,,2,,,,,,,,,,,,,,,,105177002
5,15,177,2,1,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,4,"11",1,2,-8,2,,,,,,,,,,,,,,,,105177002
5,15,177,4,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,2,"8",2,2,,2,,,,,,,,,,,,,,,1,105177004
5,15,177,8,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,,,,,,,,,,,,,,,,1,105177008
5,15,177,9,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,2,"8",2,2,-8,2,,,,,,,,,,,,,,,1,105177009
5,15,177,9,1,1,1,"1",2,5,,,,,,,,,,,,,,,,,,,,,,,2,2,"8",2,2,-8,2,,,,,,,,,,,,,,,1,105177009
5,15,177,10,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,12,2,"7",2,2,,2,,,,,,,,,,,,,,,1,105177010
5,15,177,12,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,3,4,"8",2,2,-8,2,,,,,,,,,,,,,,,1,105177012
5,15,177,13,1,2,,,,3,,,,,,,,,,,200,,4,,2006,,200,,2,,,1,2,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105177013
5,15,177,27,1,2,,,,2,,,,,,,,4,,,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105177027
5,15,177,28,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,,2,,,,,,,,,,,,,,,1,105177028
5,15,177,39,2,2,,,,2,,,,,,,,3,100,,,,,,,,,,,,,,8,9,"8",1,2,-8,2,,,,,,,,,,,,,,,1,105177039
5,15,177,39,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,,4,"11",1,1,39,2,,,,,,,,,,,,,,,1,105177039
5,66,172,3,1,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,4,2,6,"1",1,1,-8,2,,,,,,,,,,,,,,,1,105172003
5,66,172,3,4,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,4,2,6,"1",1,1,-8,2,,,,,,,,,,,,,,,1,105172003
5,66,172,3,2,2,,,,3,,,,,,,,,,,15,0,2,,2008,1,15,0,2,,,1,2,6,"1",1,1,-8,2,,,,,,,,,,,,,,,1,105172003
5,66,172,3,3,2,,,,3,,,,,,,,,,,15,0,2,,2008,1,15,0,2,,,1,2,6,"1",1,1,-8,2,,,,,,,,,,,,,,,1,105172003
5,66,172,9,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,2,,2,,,,,,,,,,,,,,,1,105172009
5,66,172,15,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,2,,2,,,,,,,,,,,,,,,1,105172015
5,66,172,16,1,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,3,2,6,"1",2,2,,2,,,,,,,,,,,,,,,2,105172016
5,66,172,16,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,5,"1",1,1,,2,,,,,,,,,,,,,,,2,105172016
5,66,172,19,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,1,,2,,,,,,,,,,,,,,,1,105172019
5,66,172,26,1,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,2,3,6,"1",1,1,,2,,,,,,,,,,,,,,,1,105172026
5,66,172,28,1,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,3,3,6,"1",2,2,,2,,,,,,,,,,,,,,,1,105172028
5,66,172,31,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,1,,2,,,,,,,,,,,,,,,1,105172031
5,66,172,31,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,1,,2,,,,,,,,,,,,,,,1,105172031
5,66,172,31,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,1,,2,,,,,,,,,,,,,,,1,105172031
5,66,172,31,4,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,1,,2,,,,,,,,,,,,,,,1,105172031
5,66,172,33,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,1,,2,,,,,,,,,,,,,,,1,105172033
5,66,172,33,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"1",1,2,,2,,,,,,,,,,,,,,,1,105172033
5,66,172,34,2,2,,,,3,,,,,,,,,,,150,,1,,2009,2,15,,2,,,1,2,6,"1",1,1,,2,,,,,,,,,,,,,,,2,105172034
5,66,172,34,1,2,,,,3,,,,,,,,,,,60,,1,,2009,2,60,,2,,,1,2,6,"1",1,1,,2,,,,,,,,,,,,,,,2,105172034
5,66,172,46,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,2,,2,,,,,,,,,,,,,,,1,105172046
5,67,149,2,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"1",1,1,,2,,,,,,,,,,,,,,,,105149002
5,67,149,2,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"1",1,1,,2,,,,,,,,,,,,,,,,105149002
5,67,149,2,3,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,8,1,"1",1,1,1,2,,,,,,,,,,,,,,,,105149002
5,67,149,4,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"1",1,1,,2,,,,,,,,,,,,,,,,105149004
5,67,149,5,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"1",1,1,1,2,,,,,,,,,,,,,,,,105149005
5,67,149,13,2,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"1",1,1,,2,,,,,,,,,,,,,,,,105149013
5,67,149,13,1,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,1,1,"1",1,1,,2,,,,,,,,,,,,,,,,105149013
5,67,149,15,1,2,,,,2,,,,,,,,4,12000,,,,,,,,,,,,,,,1,"1",1,1,-8,2,,,,,,,,,,,,,,,1,105149015
5,67,149,29,1,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,3,2,6,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105149029
5,67,149,29,2,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,3,3,6,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105149029
5,67,149,43,1,2,,,,4,,,,,,,,,,,,,,,,,,,,,,3,2,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105149043
5,67,149,44,1,2,,,,1,1997,500,,,,,,3,2000,,,,,,,,,,,,,,,6,"1",1,1,,2,,,,,,,,,,,,,,,1,105149044
5,67,149,44,2,2,,,,1,2003,480,,,,,,3,720,,,,,,,,,,,,,,,6,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105149044
5,67,149,46,1,2,,,,4,,,,,,,,,,,,,,,,,,,2,,,3,2,6,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105149046
5,67,149,49,1,1,1,"1",1,5,,,,,,,,,,,,,,,,,,,,,,,1,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105149049
5,67,149,67,3,2,,,,2,,,,,,,,4,3000,,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105149067
5,67,149,67,1,2,,,,2,,,,,,,,4,3000,,,,,,,,,,,,,,,4,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105149067
5,67,149,67,2,2,,,,1,1990,10,,,,,,4,1500,,,,,,,,,,,,,,,4,"1",1,1,-8,2,,,,,,,,,,,,,,,1,105149067
5,67,149,69,2,2,,,,2,,,,,,,,4,1000,,,,,,,,,,,,,,,4,"1",1,1,,2,,,,,,,,,,,,,,,1,105149069
5,67,149,69,1,2,,,,2,,,,,,,,4,2000,,,,,,,,,,,,,,,4,"1",2,2,,2,,,,,,,,,,,,,,,1,105149069
5,67,149,122,1,2,,,,2,,,,,,,,4,,,,,,,,,,,,,,,1,5,"1",1,2,,2,,,,,,,,,,,,,,,1,105149122
5,67,150,1,1,1,1,"1",2,2,,,,,,,,3,5400,,,,,,,,,,,,,,,4,"12",1,2,-8,1,4,,5,2,2,2,1,5,-8,200,,150,,3,2,105150001
5,67,150,1,3,1,1,"1",2,2,,,,,,,,3,4800,,,,,,,,,,,,,,,5,"1",1,2,-8,2,,,,,,,,,,,,,,,1,105150001
