"id1","id2","id3","id4","s4aix2_plotno","s4aix_299i","s4aix_299ii","s4aix_299iii","s4aix_300i","s4aix_300ii","s4aix_300iii","s4aix_301i","s4aix_301ii","s4aix_301iii","s4aix_302i","s4aix_302ii","s4aix_302iii","s4aix_303i","s4aix_303ii","s4aix_303iii","s4aix_304i","s4aix_304ii","s4aix_304iii","s4aix_305i","s4aix_305ii","s4aix_305iii","s4aix_306i","s4aix_306ii","s4aix_306iii","s4aix_307i","s4aix_307ii","s4aix_307iii","hhno"
5,68,137,13,2,2,7,1,,,,,,,,,,,,,,,,,,,,,,,,,105137013
5,68,137,13,3,5,20,4,,,,,,,,,,,,,,,,,,,,,,,,,105137013
5,68,137,13,7,5,15,3,,,,,,,,,,,,,,,,,,,,,,,,,105137013
5,68,137,13,1,7,14,4,,,,,,,,,,,,,,,,,,,,,,,,,105137013
5,68,137,17,2,2,12,3,,,,,,,,,,,,,,,,,,,,,,,,,105137017
5,68,137,17,1,4,15,3,,,,,,,,,,,,,,,,,,,,,,,,,105137017
5,68,137,19,1,,,,,,,,,,,,,,,,,,,,,,,,,3,12,4,105137019
5,68,137,19,4,,,,,,,,,,,,,,,,,,,,,,,,,2,10,5,105137019
5,68,137,19,2,,,,,,,,,,,,,,,,,,,,,,,,,2,15,5,105137019
5,68,137,19,5,,,,,,,,,,,,,,,,,,,,,,,,,2,10,5,105137019
5,68,137,19,3,7,20,4,,,,,,,,,,,,,,,,,,,,,,4,4,2,105137019
5,68,137,19,6,,,,,,,,,,,,,,,,,,,,,,,,,2,10,5,105137019
5,68,137,19,7,,,,,,,,,,,,,,,,,,,,,,,,,4,12,3,105137019
5,68,137,19,8,3,15,3,,,,,,,,,,,,,,,,,,,,,,3,15,5,105137019
5,68,137,20,1,5,15,3,,,,,,,,,,,,,,,,,,,7,4,1,,,,105137020
5,68,137,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,105137020
5,68,137,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,105137023
5,68,137,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,105137023
5,68,137,27,1,5,12,2,,,,,,,,,,,,,,,,,,,,,,,,,105137027
5,68,137,27,4,6,15,3,,,,,,,,,,,,,,,,4,5,1,,,,,,,105137027
5,68,137,27,3,,,,,,,,,,,,,,,,,,,4,6,1,,,,,,,105137027
5,68,137,27,2,5,12,2,,,,,,,,,,,,,,,,,,,,,,,,,105137027
5,68,137,29,1,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,105137029
5,68,137,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,105137030
5,68,137,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,105137030
5,68,137,30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,105137030
5,68,137,31,1,4,20,4,,,,,,,,,,,,,,,,,,,,,,,,,105137031
5,68,137,31,2,2,20,4,,,,,,,,,,,,,,,,,,,,,,,,,105137031
5,68,137,35,1,,,,,,,,,,,,,,,,,,,,,,4,5,1,4,12,3,105137035
5,68,137,35,2,,,,,,,,,,,,,,,,,,,,,,7,7,1,5,12,3,105137035
5,69,134,6,2,,,,,,,,,,3,8,1,3,8,1,,,,,,,,,,,,,105134006
5,69,134,6,3,,,,,,,,,,1,8,1,1,8,1,,,,,,,,,,,,,105134006
5,69,134,6,1,,,,,,,,,,2,8,1,2,8,1,1,5,3,,,,,,,,,,105134006
5,69,134,11,2,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,105134011
5,69,134,11,4,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,105134011
5,69,134,11,1,4,8,4,,,,,,,,,,,,,,,,,,,,,,,,,105134011
5,69,134,11,3,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,105134011
5,69,134,17,2,,,,,,,,,,,,,,,,,,,,,,2,6,1,,,,105134017
5,69,134,17,1,,,,,,,,,,,,,,,,,,,,,,6,6,1,,,,105134017
5,69,134,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,105134019
5,69,134,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,105134019
5,69,134,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,105134022
5,69,134,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,105134022
5,69,134,22,1,7,6,4,,,,,,,,,,,,,,,,,,,,,,,,,105134022
5,69,134,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,105134030
5,69,134,34,1,4,5,2,,,,,,,,,,,,,,,,5,5,2,,,,,,,105134034
5,69,134,34,2,4,5,2,,,,,,,,,,,,,,,,5,5,2,,,,,,,105134034
5,69,134,34,3,4,5,2,,,,,,,,,,,,,,,,7,5,3,5,3,1,,,,105134034
5,69,134,35,1,3,8,2,,,,,,,,,,,,,,,,,,,1,2,1,,,,105134035
5,69,134,36,1,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,105134036
5,69,134,45,4,4,5,4,,,,,,,,,,,,,,,,6,5,2,6,4,1,,,,105134045
5,69,134,45,3,4,5,4,,,,,,,,,,,,,,,,6,5,2,6,4,1,,,,105134045
5,69,134,45,5,5,5,4,,,,,,,,,,,,,,,,7,5,2,6,4,1,,,,105134045
5,69,134,45,1,5,5,4,,,,,,,,,,,,,,,,6,5,2,6,5,1,,,,105134045
5,69,134,45,2,5,5,4,,,,,,,,,,,,,,,,7,5,2,6,5,1,,,,105134045
5,69,134,46,2,5,5,3,,,,,,,,,,,,,,,,7,5,2,7,4,2,5,3,3,105134046
5,69,134,46,1,4,5,12,,,,,,,,,,,,,,,,12,5,1,7,4,1,,,,105134046
5,69,134,48,2,,,,,,,,,,2,5,1,2,5,1,,,,,,,,,,,,,105134048
5,69,134,48,1,,,,,,,,,,2,5,1,,,,,,,,,,,,,,,,105134048
5,69,134,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,105134049
5,69,134,50,3,,,,,,,,,,,,,,,,,,,4,5,1,4,4,1,3,3,3,105134050
5,69,134,50,1,3,5,7,,,,,,,,,,,,,,,,7,5,1,5,3,1,,,,105134050
5,69,134,50,2,3,5,7,,,,,,,,,,,,,,,,7,5,1,5,3,1,,,,105134050
5,69,135,3,1,,,,,,,,,,,,,,,,,,,,,,5,5,2,,,,105135003
5,69,135,5,1,,,,,,,,,,,,,,,,,,,3,2,1,,,,,,,105135005
5,69,135,5,2,,,,,,,,,,,,,,,,,,,3,2,1,,,,,,,105135005
5,69,135,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,105135012
5,69,135,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,105135012
5,69,135,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,105135012
5,69,135,20,1,7,5,3,,,,,,,,,,,,,,,,7,5,3,,,,,,,105135020
5,69,135,30,1,14,4,2,,,,,,,,,,,,,,,,14,4,1,,,,,,,105135030
5,69,135,37,2,6,5,2,,,,,,,,,,,,,,,,,,,,,,,,,105135037
5,69,135,37,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,105135037
5,69,135,37,1,7,5,2,,,,,,,,,,,,,,,,,,,,,,,,,105135037
5,69,135,37,3,14,4,1,,,,,,,,,,,,,,,,,,,,,,,,,105135037
5,69,135,53,1,,,,,,,,,,,,,,,,,,,10,5,2,10,3,1,,,,105135053
5,69,135,53,3,,,,,,,,,,,,,,,,,,,5,4,2,5,3,2,,,,105135053
5,69,135,53,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,105135053
5,69,135,53,2,,,,,,,,,,,,,,,,,,,14,5,2,10,3,1,,,,105135053
5,69,135,59,2,10,4,2,,,,,,,,,,,,,,,,,,,,,,,,,105135059
5,69,135,59,1,10,4,2,,,,,,,,,,,,,,,,,,,,,,,,,105135059
5,69,135,59,3,,,,,,,,,,,,,,,,,,,6,6,1,,,,,,,105135059
5,69,135,66,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,105135066
5,69,135,66,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,105135066
5,69,135,66,1,7,5,2,,,,,,,,,,,,,,,,,,,,,,,,,105135066
5,69,135,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,105135069
5,69,135,69,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,105135069
5,69,135,76,1,,,,3,5,1,,,,,,,,,,,,,,,,3,5,7,,,,105135076
5,69,135,76,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,105135076
5,69,135,86,1,2,3,3,,,,,,,,,,,,,,,,,,,2,3,1,,,,105135086
5,70,136,3,4,3,6,3,,,,,,,,,,,,,,,,3,6,1,,,,,,,105136003
5,70,136,3,3,3,6,3,,,,,,,,,,,,,,,,3,6,1,,,,,,,105136003
5,70,136,3,1,3,7,4,,,,,,,,,,,,,,,,6,7,1,,,,,,,105136003
5,70,136,3,2,3,6,4,,,,,,,,,,,,,,,,4,6,1,,,,,,,105136003
5,70,136,6,1,5,5,2,,,,,,,,,,,,,,,,7,5,1,7,4,1,,,,105136006
5,70,136,7,1,,,,,,,,,,,,,,,,,,,20,5,1,,,,,,,105136007
5,70,136,7,2,,,,,,,,,,,,,,,,,,,20,5,1,,,,,,,105136007
5,70,136,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,105136010
5,70,136,10,2,,,,,,,,,,,,,,,,,,,,,,14,4,1,,,,105136010
5,70,136,11,2,,,,,,,,,,,,,,,,,,,14,6,1,,,,,,,105136011
5,70,136,11,1,,,,,,,,,,,,,,,,,,,14,6,1,,,,,,,105136011
5,70,136,14,2,8,5,4,,,,,,,,,,,,,,,,8,5,2,,,,,,,105136014
5,70,136,14,3,5,5,6,,,,,,,,,,,,,,,,5,5,2,,,,,,,105136014
5,70,136,14,1,10,5,6,,,,,,,,,,,,,,,,10,5,2,,,,,,,105136014
5,70,136,22,2,,,,,,,,,,,,,,,,,,,7,5,5,,,,,,,105136022
5,70,136,22,3,,,,,,,,,,,,,,,,,,,5,5,5,,,,,,,105136022
5,70,136,22,1,,,,,,,,,,,,,,,,,,,7,5,5,,,,,,,105136022
5,70,136,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,105136025
5,70,136,25,2,6,5,1,,,,,,,,,,,,,,,,,,,6,4,1,,,,105136025
5,70,136,27,1,1,5,5,,,,,,,,,,,,,,,,1,5,5,,,,,,,105136027
5,70,136,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,105136029
5,70,136,29,2,5,5,2,,,,,,,,,,,,,14,5,1,10,4,1,,,,,,,105136029
5,70,136,29,1,,,,,,,,,,,,,,,,,,,5,5,1,,,,,,,105136029
5,70,136,30,1,2,5,5,,,,,,,,,,,,,,,,,,,,,,,,,105136030
5,70,136,30,2,,,,6,5,5,,,,,,,,,,,,,6,5,1,,,,,,,105136030
5,70,136,34,3,,,,,,,,,,,,,,,,,,,7,5,2,,,,,,,105136034
5,70,136,34,1,,,,,,,,,,,,,,,,,,,14,5,1,8,3,1,,,,105136034
5,70,136,34,2,,,,,,,,,,,,,,,,,,,14,5,1,8,3,1,,,,105136034
5,70,136,40,4,3,5,3,,,,,,,,,,,,,,,,5,5,3,5,3,1,,,,105136040
5,70,136,40,2,3,5,2,,,,,,,,,,,,,,,,7,5,4,,,,,,,105136040
5,70,136,40,1,6,5,2,,,,,,,,,,,,,,,,7,5,3,,,,,,,105136040
5,70,136,40,5,6,5,2,,,,,,,,,,,,,,,,7,5,2,7,3,1,,,,105136040
5,70,136,40,3,3,5,3,,,,,,,,,,,,,,,,5,5,3,5,3,1,,,,105136040
5,70,138,4,1,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,105138004
5,70,138,4,2,3,2,1,,,,,,,,,,,,,,,,,,,3,2,1,,,,105138004
5,70,138,9,1,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,105138009
5,70,138,23,2,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,105138023
5,70,138,23,1,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,105138023
5,70,138,36,1,5,3,5,,,,,,,,,,,,,,,,,,,,,,,,,105138036
5,71,148,5,3,,,,,,,,,,,,,,,,,,,2,3,1,,,,,,,105148005
5,71,148,5,1,,,,,,,,,,,,,,,,,,,2,8,1,,,,,,,105148005
5,71,148,5,2,,,,,,,,,,,,,,,,,,,2,8,1,,,,,,,105148005
5,71,148,11,1,,,,,,,,,,,,,,,,,,,,,,3,45,3,,,,105148011
5,71,148,35,1,8,24,4,8,8,2,,,,,,,,,,,,,,,,,,,,,,105148035
5,71,148,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,105148040
5,71,148,40,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,105148040
5,71,148,46,1,3,9,3,,,,,,,,,,,,,,,,,,,,,,,,,105148046
5,71,148,46,3,2,8,2,,,,,,,,,,,,,,,,,,,,,,,,,105148046
5,71,148,46,2,,,,,,,,,,,,,,,,,,,4,12,3,,,,,,,105148046
5,71,148,50,1,,,,,,,,,,,,,,,,,,,,,,2,8,2,,,,105148050
5,71,148,73,1,7,6,2,7,6,4,,,,,,,,,,,,,,,,,,,,,,105148073
5,73,142,13,2,7,10,2,,,,,,,,,,,,,,,,,,,,,,,,,105142013
5,73,142,13,1,7,12,3,,,,,,,,,,,,,,,,,,,,,,,,,105142013
5,73,142,20,2,7,18,3,,,,,,,,,,,,,,,,,,,,,,,,,105142020
5,73,142,20,1,7,8,1,,,,,,,,,,,,,,,,,,,,,,,,,105142020
5,73,142,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,105142049
5,80,143,7,1,,,,,,,,,,,,,,,,,,,,,,,,,7,8,2,105143007
5,80,143,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,105143027
5,80,143,38,1,,,,,,,,,,,,,,,,,,,,,,,,,4,16,2,105143038
5,80,143,38,2,,,,,,,,,,,,,,,,,,,,,,,,,2,10,2,105143038
5,80,145,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,105145006
5,80,145,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,105145006
5,80,145,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,105145006
5,80,145,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,105145006
5,80,145,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,105145012
5,80,145,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,105145012
5,80,145,14,1,,,,,,,,,,,,,,,,,,,14,4,1,,,,,,,105145014
5,80,145,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,105145015
5,80,145,15,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,105145015
5,80,145,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,105145017
5,80,145,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,105145019
5,80,145,19,1,,,,,,,,,,,,,,,,,,,5,4,4,,,,,,,105145019
5,80,145,19,3,,,,,,,,,,,,,,,,,,,3,4,4,,,,,,,105145019
5,80,145,19,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,105145019
5,80,145,21,1,,,,,,,,,,,,,,,,,,,30,3,1,10,1,1,,,,105145021
5,80,145,30,1,5,5,1,,,,,,,,,,,,,,,,5,5,1,,,,,,,105145030
5,80,145,31,2,2,3,1,,,,,,,,,,,,,,,,,,,1,3,1,,,,105145031
5,80,145,31,1,2,3,2,,,,,,,,,,,,,,,,1,3,1,,,,,,,105145031
5,80,145,33,1,,,,,,,,,,,,,,,,,,,3,4,1,,,,,,,105145033
5,80,145,33,2,,,,,,,,,,,,,,,,,,,7,4,3,,,,,,,105145033
5,80,145,41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,105145041
5,80,145,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,105145041
5,80,145,41,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,105145041
5,80,145,43,2,1,4,4,,,,,,,,,,,,,,,,,,,4,4,1,,,,105145043
5,80,145,43,3,1,4,4,,,,,,,,,,,,,,,,,,,4,4,1,,,,105145043
5,80,145,43,1,1,5,4,,,,,,,,,,,,,,,,,,,7,4,1,,,,105145043
5,80,145,82,1,,,,,,,,,,,,,,,,,,,14,5,1,,,,,,,105145082
5,80,145,83,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,105145083
5,80,145,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,105145083
5,80,145,83,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,105145083
5,80,145,83,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,105145083
5,80,146,4,2,,,,,,,,,,,,,,,,,,,3,7,1,3,7,1,,,,105146004
5,80,146,4,3,,,,,,,,,,,,,,,,,,,3,7,1,3,7,1,,,,105146004
5,80,146,4,1,,,,,,,,,,,,,,,,,,,3,7,1,3,7,1,,,,105146004
5,80,146,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,105146005
5,80,146,13,1,,,,,,,,,,,,,,,,,,,12,5,1,,,,,,,105146013
5,80,146,19,2,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,105146019
5,80,146,19,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,105146019
5,80,146,19,5,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,105146019
5,80,146,19,1,3,8,3,,,,,,,,,,,,,,,,,,,,,,,,,105146019
5,80,146,19,4,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,105146019
5,80,146,25,1,4,5,3,,,,,,,,,,,,,,,,4,5,1,,,,,,,105146025
5,80,146,28,5,3,5,3,,,,,,,,,,,,,,,,3,5,1,,,,,,,105146028
5,80,146,28,4,3,5,3,,,,,,,,,,,,,,,,3,5,1,,,,,,,105146028
5,80,146,28,1,3,5,3,,,,,,,,,,,,,,,,3,5,1,,,,,,,105146028
5,80,146,28,2,3,5,3,,,,,,,,,,,,,,,,3,5,1,,,,,,,105146028
5,80,146,28,3,3,5,3,,,,,,,,,,,,,,,,3,5,1,,,,,,,105146028
5,80,146,29,2,10,5,1,,,,,,,,,,,,,,,,3,5,3,3,4,1,,,,105146029
5,80,146,29,1,10,5,1,,,,,,,,,,,,,,,,3,5,3,3,4,1,,,,105146029
5,80,146,29,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,105146029
5,80,146,29,3,3,4,2,,,,,,,,,,,,,,,,3,4,4,3,4,1,,,,105146029
5,80,146,33,1,,,,,,,,,,,,,,,,,,,7,6,3,,,,,,,105146033
5,80,146,33,3,,,,,,,,,,,,,,,,,,,7,6,3,,,,,,,105146033
5,80,146,33,4,,,,,,,,,,,,,,,,,,,7,6,3,,,,,,,105146033
5,80,146,33,2,,,,,,,,,,,,,,,,,,,7,6,3,,,,,,,105146033
5,80,146,49,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,105146049
5,80,146,49,1,1,3,1,,,,,,,,,,,,,,,,1,3,1,1,3,1,,,,105146049
5,80,146,49,2,1,3,1,,,,,,,,,,,,,,,,1,3,1,1,3,1,,,,105146049
5,80,146,53,1,3,4,4,,,,,,,,,,,,,,,,2,4,1,2,4,1,,,,105146053
5,82,140,1,3,4,3,6,,,,,,,,,,,,,,,,,,,,,,1,4,2,105140001
5,82,140,1,2,4,3,6,,,,,,,,,,,,,,,,,,,,,,,,,105140001
5,82,140,1,4,4,3,6,,,,,,,,,,,,,,,,,,,,,,,,,105140001
5,82,140,1,1,4,5,6,,,,1,3,2,,,,,,,,,,,,,,,,,,,105140001
5,82,140,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,105140002
5,82,140,4,1,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,105140004
5,82,140,5,1,,,,,,,,,,2,8,1,2,4,1,,,,5,2,1,,,,,,,105140005
5,82,140,5,2,,,,,,,,,,3,8,1,3,4,1,,,,,,,,,,,,,105140005
5,82,140,11,1,7,8,1,,,,,,,,,,,,,,,,7,8,1,7,8,1,,,,105140011
5,82,140,15,2,6,5,5,,,,,,,,,,,,,,,,7,5,1,,,,,,,105140015
5,82,140,15,3,6,5,5,,,,,,,,,,,,,,,,7,5,1,,,,,,,105140015
5,82,140,15,1,6,5,5,,,,,,,,,,,,,,,,7,5,1,,,,,,,105140015
5,82,140,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,105140016
5,82,140,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,105140016
5,82,140,22,1,3,5,5,,,,,,,,,,,,,,,,3,5,1,,,,,,,105140022
5,82,140,22,2,,,,,,,,,,,,,,,,,,,7,5,1,,,,,,,105140022
5,82,140,23,1,,,,,,,,,,5,6,1,,,,,,,2,6,1,,,,,,,105140023
5,82,140,24,3,7,5,6,,,,,,,,,,,,,,,,7,5,1,,,,,,,105140024
5,82,140,24,2,14,5,6,,,,,,,,,,,,,,,,,,,,,,,,,105140024
5,82,140,24,1,10,5,6,,,,,,,,,,,,,,,,,,,,,,,,,105140024
5,82,140,28,1,6,5,4,,,,,,,,,,,,,,,,7,5,1,5,3,2,,,,105140028
5,82,140,28,2,6,5,4,,,,,,,,,,,,,,,,7,5,1,5,3,2,,,,105140028
5,82,140,32,2,3,8,6,,,,,,,,,,,,,,,,1,8,1,,,,,,,105140032
5,82,140,32,1,3,8,6,,,,,,,,,,,,,,,,1,8,1,,,,,,,105140032
5,82,140,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,105140038
5,82,140,38,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,105140038
5,82,140,38,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,105140038
5,82,140,40,2,,,,,,,,,,,,,,,,,,,1,8,1,1,8,1,,,,105140040
5,82,140,40,1,,,,,,,,,,,,,,,,,,,1,8,1,1,8,1,,,,105140040
6,109,296,1,1,,,,,,,,,,,,,,,,,,,4,5,5,,,,,,,108296001
6,109,296,1,4,,,,,,,,,,,,,,,,,,,2,6,5,,,,,,,108296001
6,109,296,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,108296001
6,109,296,1,2,,,,,,,,,,,,,,,,,,,4,4,6,,,,,,,108296001
6,109,296,1,3,,,,,,,,,,,,,,,,,,,4,7,2,,,,,,,108296001
6,109,296,2,9,,,,,,,,,,,,,,,,,,,1,4,2,,,,,,,108296002
6,109,296,2,4,,,,,,,,,,,,,,,,,,,1,2,7,,,,,,,108296002
6,109,296,2,7,,,,,,,,,,,,,,,,,,,1,2,3,,,,,,,108296002
6,109,296,2,8,,,,,,,,,,,,,,,,,,,1,4,7,,,,,,,108296002
6,109,296,2,3,,,,,,,,,,,,,,,,,,,10,6,3,,,,,,,108296002
6,109,296,2,2,,,,,,,,,,,,,,,,,,,6,5,7,,,,,,,108296002
6,109,296,2,6,,,,,,,,,,,,,,,,,,,4,2,3,,,,,,,108296002
6,109,296,2,1,1,6,10,,,,,,,,,,,,,,,,6,10,7,,,,,,,108296002
6,109,296,2,5,,,,,,,,,,,,,,,,,,,2,1,3,,,,,,,108296002
6,109,296,2,10,,,,,,,,,,,,,,,,,,,1,4,2,,,,,,,108296002
6,109,296,5,2,,,,,,,,,,,,,,,,,,,8,5,4,,,,,,,108296005
6,109,296,5,1,,,,,,,,,,,,,,,,,,,5,5,4,,,,,,,108296005
6,109,296,5,3,,,,,,,,,,,,,,,,,,,4,5,2,,,,,,,108296005
6,109,296,5,4,,,,,,,,,,,,,,,,,,,7,5,1,,,,,,,108296005
6,109,296,10,1,3,5,4,,,,,,,,,,,,,,,,3,5,3,,,,,,,108296010
6,109,296,10,6,1,5,3,,,,,,,,,,,,,,,,1,2,4,,,,,,,108296010
6,109,296,10,4,4,3,5,,,,,,,,,,,,,,,,4,5,4,,,,,,,108296010
6,109,296,10,5,1,3,6,,,,,,,,,,,,,,,,6,3,2,,,,,,,108296010
6,109,296,10,3,3,5,4,,,,,,,,,,,,,,,,4,5,4,,,,,,,108296010
6,109,296,10,7,1,4,6,,,,,,,,,,,,,,,,1,3,5,,,,,,,108296010
6,109,296,10,2,2,5,4,,,,,,,,,,,,,,,,2,5,4,,,,,,,108296010
6,109,296,20,7,2,6,7,,,,3,4,6,,,,,,,,,,4,6,7,,,,4,6,4,108296020
6,109,296,20,5,3,4,7,,,,2,4,5,,,,,,,,,,4,6,8,,,,4,6,4,108296020
6,109,296,20,3,2,6,5,,,,2,6,8,,,,,,,,,,4,6,6,,,,4,6,4,108296020
6,109,296,20,2,9,6,13,,,,2,5,10,,,,,,,,,,4,6,10,,,,4,6,4,108296020
6,109,296,20,4,2,6,7,,,,2,5,4,,,,,,,,,,4,6,5,,,,4,6,4,108296020
6,109,296,20,6,3,4,3,,,,2,4,4,,,,,,,,,,4,6,5,,,,4,6,4,108296020
6,109,296,20,8,2,6,7,,,,2,4,4,,,,,,,,,,4,6,6,,,,4,6,4,108296020
6,109,296,20,1,6,4,12,,,,2,6,4,,,,,,,,,,4,6,5,,,,4,6,4,108296020
6,109,296,29,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,108296029
6,109,296,29,1,,,,,,,,,,,,,,,,,,,10,5,12,,,,10,4,5,108296029
6,109,296,29,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,108296029
6,109,296,29,3,,,,,,,,,,,,,,,,,,,10,4,12,,,,10,4,6,108296029
6,109,296,29,5,,,,,,,,,,,,,,,,,,,10,4,10,,,,10,4,4,108296029
6,109,296,29,4,,,,,,,,,,,,,,,,,,,8,4,8,,,,8,4,5,108296029
6,109,296,29,2,,,,,,,,,,,,,,,,,,,10,4,15,,,,10,4,5,108296029
6,109,296,34,2,2,5,5,,,,,,,,,,,,,,,,,,,,,,,,,108296034
6,109,296,34,3,5,5,9,,,,,,,,,,,,,,,,,,,,,,,,,108296034
6,109,296,34,1,4,5,7,,,,,,,,,,,,,,,,,,,,,,,,,108296034
6,109,296,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,108296045
6,109,296,45,2,,,,,,,,,,,,,,,,,,,,,,1,6,3,,,,108296045
6,109,296,45,4,,,,,,,,,,,,,,,,,,,,,,2,5,3,,,,108296045
6,109,296,45,3,,,,,,,,,,,,,,,,,,,,,,1,6,3,,,,108296045
6,109,296,48,2,3,5,4,,,,,,,,,,,,,,,,,,,,,,,,,108296048
6,109,296,48,3,2,5,10,,,,,,,,,,,,,,,,,,,,,,,,,108296048
6,109,296,48,1,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,108296048
6,109,296,48,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,108296048
6,109,296,49,3,1,4,12,,,,,,,,,,,,,,,,,,,,,,,,,108296049
6,109,296,49,2,1,4,12,,,,,,,,,,,,,,,,,,,,,,,,,108296049
6,109,296,49,4,1,4,12,,,,,,,,,,,,,,,,2,4,2,2,4,3,,,,108296049
6,109,296,49,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,108296049
6,109,296,49,1,1,4,12,,,,,,,,,,,,,,,,,,,,,,,,,108296049
6,109,296,52,1,,,,,,,,,,,,,,,,,,,3,5,12,,,,,,,108296052
6,109,296,58,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,108296058
6,109,296,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,108296058
6,109,296,62,4,2,6,10,,,,,,,,,,,,,,,,6,7,4,,,,,,,108296062
6,109,296,62,5,2,6,10,,,,,,,,,,,,,,,,6,7,4,,,,,,,108296062
6,109,296,62,1,2,6,10,,,,,,,,,,,,,,,,6,7,4,,,,,,,108296062
6,109,296,62,6,,,,,,,,,,,,,,,,,,,1,6,1,2,4,2,,,,108296062
6,109,296,62,3,2,6,10,,,,,,,,,,,,,,,,6,7,4,,,,,,,108296062
6,109,296,62,2,2,6,10,,,,,,,,,,,,,,,,6,7,4,,,,,,,108296062
6,109,296,65,1,,,,,,,,,,,,,,,,,,,5,3,11,,,,,,,108296065
